Experiment: Mar_29_Phage_osmo_expt vial 1, Mon Mar 29 18:22:37 2021
0,0
0.0251,0.4
8.1252,0.2
8.142,0.4
9.2254,0.2
9.2421,0.4
10.3533,0.2
10.37,0.4
11.5309,0.2
11.5476,0.4
12.7256,0.2
12.7422,0.4
13.8477,0.2
13.8644,0.4
15.0978,0.2
15.1144,0.4
16.4257,0.2
16.4423,0.4
17.7366,0.2
17.7533,0.4
18.9755,0.2
18.9922,0.4
58.9211,0.2
58.9656,0.4
65.4269,0.2
65.4434,0.4
68.0102,0.2
68.0267,0.4
70.4324,0.2
70.4656,0.4
72.9048,0.2
72.9269,0.4
75.4049,0.2
75.4214,0.4
78.266,0.2
78.2827,0.4
82.9605,0.2
82.9773,0.4
167.8404,0.2
167.8628,0.4
171.1239,0.2
171.1405,0.4
174.0019,0.2
174.024,0.4
190.2856,0.2
190.3021,0.4
196.9468,0.2
196.9747,0.4
201.8803,0.2
201.8971,0.4
204.6081,0.2
204.6416,0.4
206.986,0.2
207.0139,0.4
209.1417,0.2
209.1639,0.4
211.2861,0.2
211.3194,0.4
213.2918,0.2
213.3085,0.4
215.4196,0.2
215.4361,0.4
217.0974,0.2
217.1195,0.4
219.6642,0.2
219.6919,0.4
221.6308,0.2
221.6641,0.4
223.4975,0.2
223.5255,0.4
225.4475,0.2
225.4754,0.4
227.4088,0.2
227.4365,0.4
229.2979,0.2
229.3312,0.4
231.0754,0.2
231.0978,0.4
233.0145,0.2
233.0367,0.4
234.8533,0.2
234.9034,0.4
237.3701,0.2
237.3925,0.4
