Experiment: Feb_25_Turb_expt vial 4, Thu Feb 25 15:26:58 2021
0.0014,0.0
0.0066,0.00016938143911460202
0.0122,0.00012582035705133165
0.0176,-1.2039691091647597e-05
0.0232,-0.00020845589811302467
0.0288,0.0001955252027556753
0.0344,-6.277861507353322e-05
0.04,-0.000118127534065815
0.0454,-0.000355497949703798
0.0509,-2.6360364666633274e-05
0.0565,-0.00028061815817848057
0.0622,-0.000423216691983308
0.0677,-0.00022384338601266762
0.0734,-0.00021834245724150492
0.0787,-0.00023987441448602986
0.0843,0.020577697680444373
0.09,0.020570933438937677
0.0956,0.02070432502742303
0.1009,0.020384894008538268
0.1065,0.020737196945900482
0.1121,0.020289080301631124
0.1177,0.020771574144698324
0.1231,0.020785354055422367
0.1287,0.020971068121267145
0.1343,0.020695922516552834
0.1399,0.021231585874119663
0.1453,0.021127989914485168
0.151,0.02127233822923924
0.1566,0.021253359537603433
0.1621,0.021266905576380335
0.1677,0.021512111027205627
0.1731,0.021444622488386633
0.1788,0.02154254666188149
0.1844,0.021566869967324376
0.1899,0.021585316772259278
0.1956,0.021933435613272767
0.201,0.02185694876121147
0.2066,0.022303329584442144
0.2122,0.02208263724012194
0.2176,0.022487150061851535
0.2232,0.022150513566906005
0.2289,0.022138875689384552
0.2342,0.022246898345978483
0.2399,0.022283561617172154
0.2455,0.022298291857570263
0.2511,0.02261640090035799
0.2565,0.02272439413396321
0.2621,0.022532636396636052
0.2677,0.022708749048830912
0.2733,0.02280107268155307
0.2787,0.02264240702425946
0.2843,0.022653254377297483
0.2899,0.02323297093950827
0.2955,0.023266726544905136
0.3011,0.023313261994201806
0.3065,0.023520125771755662
0.3121,0.02370048667767155
0.3177,0.023024578457118583
0.3233,0.023535520028613366
0.3287,0.023905702503630222
0.3343,0.023931275350838943
0.34,0.02430778146228252
0.3456,0.024091561231732284
0.3509,0.024110632250449404
0.3566,0.024300844090475504
0.3622,0.024139062191989025
0.3678,0.023947880227366936
0.3732,0.024666076722951846
0.3788,0.02451924601060651
0.3844,0.025042760745721537
0.3898,0.02414573798797881
0.3954,0.025181703781944398
0.4011,0.024979294963682452
0.4067,0.02489437701489483
0.4121,0.024739669276902188
0.4177,0.025197207485227358
0.4233,0.025339012811770978
0.4287,0.025147451552009814
0.4343,0.02512991193315739
0.4399,0.025597970015084792
0.4456,0.025720087808219994
0.4509,0.025946483355992367
0.4566,0.02562937776384766
0.4622,0.02590023997223523
0.4678,0.0260515901211551
0.4732,0.02607024928579449
0.4788,0.025758420813247307
0.4844,0.026242029363234387
0.4898,0.026911411694943377
0.4954,0.026565431504699033
0.501,0.02635594751312742
0.5067,0.026387446334050768
0.512,0.026259195747409647
0.5176,0.02688452358106308
0.5233,0.027163916418540435
0.5289,0.026643371048530318
0.5343,0.026873283663652936
0.5399,0.026955932388705195
0.5455,0.02742880764304223
0.5511,0.02731244477423722
0.5565,0.027272971319984185
0.5621,0.02724687500803369
0.5678,0.02751235278350128
0.5731,0.02752667380648033
0.5787,0.02830074384487702
0.5844,0.02821382000034456
0.59,0.028107448619608677
0.5954,0.028185699759246008
0.601,0.028605628500303792
0.6066,0.02870163216995225
0.6122,0.028876697066531065
0.6176,0.028379218991213317
0.6232,0.029013093268380974
0.6288,0.02906953843693061
0.6345,0.029105499741452157
0.6398,0.029403892100739792
0.6455,0.029255634780017248
0.6511,0.029520457615305418
0.6567,0.0298624357345314
0.662,0.02954255216189061
0.6677,0.02945499939495444
0.6733,0.02959715852325684
0.6786,0.030302758802329466
0.6843,0.03023640928011484
0.6899,0.030737718643307543
0.6956,0.03034001423390076
0.7009,0.030927735803941703
0.7066,0.030980854104091238
0.7122,0.030712371080435785
0.7175,0.031343124386820964
0.7232,0.031300227063091546
0.7288,0.03148710013406575
0.7344,0.031358726776120394
0.7398,0.03152149580146579
0.7454,0.032016846585666725
0.7511,0.03253388866469442
0.7567,0.03232605426835389
0.762,0.032386439858064664
0.7677,0.03284447789816869
0.7733,0.03257570622614003
0.7787,0.032617926437668254
0.7843,0.03396327416868439
0.7899,0.033027306747743124
0.7953,0.0330324347268911
0.8009,0.03322471089926671
0.8065,0.033786297085768746
0.8122,0.03417478766310422
0.8178,0.033811341315955756
0.8232,0.03387915862658142
0.8288,0.03461262419732258
0.8344,0.0337995436655798
0.8398,0.03467149437472705
0.8454,0.034995575055279504
0.851,0.03527242923568852
0.8567,0.035704036641356574
