Experiment: Feb_25_Turb_expt vial 3, Thu Feb 25 15:26:58 2021
0.0014,0.0
0.0066,-0.009474795031257033
0.0122,-0.01580432907197804
0.0176,0.003991000500510156
0.0232,0.011146124904710453
0.0288,-0.002799133293666989
0.0344,-0.009840322276232216
0.04,-0.015688488962057434
0.0454,-0.048268337879302736
0.0509,-0.06379957687570115
0.0565,-0.05385784548217498
0.0622,-0.06300646299471735
0.0677,-0.04375429729347147
0.0734,-0.09695300704392329
0.0787,-0.11530184828069845
0.0843,-0.10591325071078894
0.09,-0.13248432273777921
0.0956,-0.08238289099380802
0.1009,-0.14154181087612194
0.1065,-0.13291307634671545
0.1121,-0.14316943064726306
0.1177,-0.13453391722528507
0.1231,-0.13740480280962308
0.1287,-0.13452357390627556
0.1343,-0.12592347361333878
0.1399,-0.11897441954833066
0.1453,-0.06988676403201421
0.151,-0.1263280668875113
0.1566,-0.12019368954037835
0.1621,-0.11897214429535485
0.1677,-0.11366957861860705
0.1731,-0.11733470633061227
0.1788,-0.11407724685790344
0.1844,-0.10837679099195152
0.1899,-0.10878351869235159
0.1956,-0.11529652959038827
0.201,-0.10878493290603664
0.2066,-0.10513197140865627
0.2122,-0.10837891707210945
0.2176,-0.10919326026027565
0.2232,-0.10431654398778933
0.2289,-0.10148176657804764
0.2342,-0.10594460907996006
0.2399,-0.10716302487223817
0.2455,-0.10594223231640032
0.2511,-0.10106880891049008
0.2565,-0.10675577114021562
0.2621,-0.10594460907996006
0.2677,-0.10635207322432905
0.2733,-0.09783138645007194
0.2787,-0.09095280467728806
0.2843,-0.08610195774483986
0.2899,-0.08170487728875431
0.2955,-0.10229538529131754
0.3011,-0.10838235156528997
0.3065,-0.10838224988406897
0.3121,-0.10635504165989862
0.3177,-0.09905504386700525
0.3233,-0.10271170002612151
0.3287,-0.10189806547712399
0.3343,-0.0962313505566903
0.34,-0.09624033496289996
0.3456,-0.09383339503831167
0.3509,-0.08331972468627158
0.3566,-0.0728700308379906
0.3622,-0.09503018364255666
0.3678,-0.09543794124252547
0.3732,-0.0873671418733275
0.3788,-0.09504203786601062
0.3844,-0.0926187963931735
0.3898,-0.08939625514496741
0.3954,-0.09504515315035
0.4011,-0.0809707831418105
0.4067,-0.07978023209354079
0.4121,-0.101910442822708
0.4177,-0.08741291067648582
0.4233,-0.09344595893953711
0.4287,-0.0962673390585771
0.4343,-0.10191114486191966
0.4399,-0.08540652217450573
0.4456,-0.08862402600570429
0.4509,-0.10070195925482306
0.4566,-0.0998969728612078
0.4622,-0.09828406556790781
0.4678,-0.100299347097621
0.4732,-0.10271546420442146
0.4788,-0.10432677280970903
0.4844,-0.10271424539081697
0.4898,-0.10472670773834203
0.4954,-0.10996874183634664
0.501,-0.11724134627738714
0.5067,-0.11279491325383728
0.512,-0.10472560982492185
0.5176,-0.10512912879442204
0.5233,-0.11036276126470446
0.5289,-0.10672881346622676
0.5343,-0.11116154452136762
0.5399,-0.10632052295161665
0.5455,-0.11436850254613473
0.5511,-0.11275548935383761
0.5565,-0.11839636554424637
0.5621,-0.11717964897975408
0.5678,-0.11476257796752987
0.5731,-0.10390221108329412
0.5787,-0.10631156154155041
0.5844,-0.10951322556088727
0.59,-0.11032080977934289
0.5954,-0.10990931855707409
0.601,-0.1179641433575731
0.6066,-0.10548906365716326
0.6122,-0.11794719478950744
0.6176,-0.1163480170440887
0.6232,-0.11835900683272094
0.6288,-0.11835900683272094
0.6345,-0.1191576918957129
0.6398,-0.12197369944234437
0.6455,-0.11834941203074334
0.6511,-0.11311992488625067
0.6567,-0.12197369944234437
0.662,-0.11913804254109661
0.6677,-0.1114991970808259
0.6733,-0.11270166228610634
0.6786,-0.11753432371626205
0.6843,-0.11310959771322038
0.6899,-0.11310909691931093
0.6956,-0.11632218287661322
0.7009,-0.11753070184012904
0.7066,-0.11631868522917022
0.7122,-0.11430296191400102
0.7175,-0.12155170705351237
0.7232,-0.11751779270658758
0.7288,-0.1223519584316557
0.7344,-0.1215460391848584
0.7398,-0.10788494379375968
0.7454,-0.1171215781970758
0.7511,-0.11833022448243868
0.7567,-0.12190578265244856
0.762,-0.11992255366055393
0.7677,-0.12235268796478449
0.7733,-0.12114666308774202
0.7787,-0.1235635072511303
0.7843,-0.12516558535716293
0.7899,-0.12313836364434683
0.7953,-0.12476706995280784
0.8009,-0.1239590559402739
0.8065,-0.12073265525916432
0.8122,-0.12596980346176712
0.8178,-0.12596897982094002
0.8232,-0.12879911941194622
0.8288,-0.12071843898326207
0.8344,-0.12637236591843437
0.8398,-0.12234682873016989
0.8454,-0.1223416588319064
0.851,-0.1312010438614113
0.8567,-0.12758112336152316
0.862,-0.12274756711487678
0.8676,-0.12597062628225175
0.8733,-0.12635042699816013
0.8786,-0.11587910382023359
0.8843,-0.13241789671658388
0.8899,-0.12918493433706923
0.8955,-0.12355362618487997
0.9009,-0.13040268663291066
0.9065,-0.12513616048908016
0.9121,-0.12395051384324551
0.9178,-0.1259606982938153
0.9231,-0.12918584217608142
0.9287,-0.1283848141401982
0.9344,-0.12313605160115504
0.94,-0.12594388913683208
0.9453,-0.1195241241937326
0.951,-0.12588518757290168
0.9566,-0.12474385617722916
0.962,-0.125143616377706
0.9676,-0.1215257881919809
0.9732,-0.12112750257315463
0.9789,-0.12474547927651836
0.9842,-0.12595149386442284
0.9898,-0.12274005373877883
0.9955,-0.12755754904042882
1.0011,-0.12716037138641
1.0065,-0.11710113214642504
1.0121,-0.12071266059454899
1.0177,-0.11870854074137926
1.0231,-0.1191033120343643
1.0287,-0.11549798838835534
1.0343,-0.12152284269107927
1.0399,-0.12152062495181037
1.0456,-0.12393472845158815
1.0509,-0.11870382287072756
1.0566,-0.12151765648132229
1.0622,-0.12634356499458455
1.0676,-0.127143705359543
1.0732,-0.12794920390900266
1.0788,-0.12271545966514785
1.0844,-0.12070242208156312
1.0898,-0.12311491097374017
1.0954,-0.11949995602227936
1.101,-0.12069649931258075
1.1064,-0.1227216869364316
1.112,-0.12190501380828844
1.1177,-0.12552643805048724
1.1233,-0.12552216020660456
1.1289,-0.11668771353216001
1.1342,-0.1247266155220379
1.1399,-0.12109952280008263
1.1455,-0.12110027428623482
1.1511,-0.12189181794520731
1.1565,-0.12190961456809823
1.1621,-0.122714677564699
1.1677,-0.12470816586128097
1.1731,-0.12471660129126083
1.1787,-0.12030231202347719
1.1844,-0.1251286381527168
1.1897,-0.1239128976655739
1.1954,-0.12432134218040458
1.201,-0.12270917989195507
1.2066,-0.12149343620018405
1.212,-0.12109348137852893
1.2176,-0.12552301741606242
1.2232,-0.1239128976655739
1.2289,-0.1218949441830719
1.2342,-0.12029794416999917
1.2399,-0.12592067626762682
1.2455,-0.12109423942742414
1.2508,-0.11828674765700042
1.2565,-0.12511253945374157
1.2621,-0.1239128976655739
1.2677,-0.12914794809571117
1.2733,-0.12954172964904775
1.2787,-0.12751785025338536
1.2843,-0.12832283895781282
1.2899,-0.12469363736172756
1.2956,-0.12953692761736457
1.3009,-0.11305893736876627
1.3065,-0.12068070224972738
1.3122,-0.12471492076800783
1.3175,-0.12792727282033112
1.3232,-0.12592241624797862
1.3288,-0.1267229033796986
1.3344,-0.13114921541812596
1.3398,-0.12914512121552169
1.3454,-0.13034835685097246
1.351,-0.1279327998909896
1.3567,-0.1303503082779427
1.362,-0.12873813369144993
1.3676,-0.12270681144135409
1.3733,-0.1327746699735537
1.3786,-0.12512274150747782
1.3842,-0.12954746501577152
1.3899,-0.13438790751260732
1.3955,-0.12833683604004964
1.4009,-0.13317115853602068
1.4065,-0.11467249270438673
1.4121,-0.12510048775539695
1.4175,-0.12753609203877336
1.4231,-0.12954364471932767
1.4287,-0.12713033878259505
1.4344,-0.1251193539483786
1.44,-0.12350785234268313
1.4454,-0.12994307991945497
1.451,-0.13196629946753702
1.4566,-0.12753428262639854
1.462,-0.1255013410767809
1.4676,-0.12913564495929952
1.4732,-0.1339487132688879
1.4786,-0.12149112248084948
1.4842,-0.12953500106228844
1.4898,-0.1307248400177159
1.4955,-0.1279263487706872
1.5011,-0.12953403655424212
1.5065,-0.13437399365465463
1.5121,-0.12791985745360912
1.5177,-0.13236381727519575
1.5233,-0.12550221797445915
1.5287,-0.11947844061287172
1.5343,-0.12951653513079764
1.5399,-0.12511850500774568
1.5453,-0.12953596474999762
1.5509,-0.1299391970153594
1.5566,-0.1315425338367744
1.5622,-0.1299255034878668
1.5676,-0.13196225446818244
1.5732,-0.12509614461115115
1.5788,-0.13114621282389338
1.5842,-0.1319356420388127
1.5898,-0.13275917317764052
1.5955,-0.12994307991945497
1.6008,-0.12994307991945497
1.6065,-0.12550746213335473
1.6121,-0.131551652954369
1.6177,-0.13316593928809173
1.6231,-0.1347745749306466
1.6287,-0.1359829850692098
1.6343,-0.1355801470872653
1.64,-0.135185003230319
1.6453,-0.13639708480903656
1.651,-0.13639148148559332
1.6566,-0.1359852172440119
1.6619,-0.1319581963433505
1.6676,-0.13435885445521434
1.6732,-0.12954364471932767
1.6788,-0.13235250782026653
1.6842,-0.1347702196511391
1.6898,-0.13437399365465463
1.6954,-0.13517953624448342
1.7011,-0.13679330518473254
1.7064,-0.12630936088328704
1.712,-0.12791985745360912
1.7176,-0.1299401689718951
1.7232,-0.13356964487430445
1.7289,-0.13356117870641926
1.7342,-0.12868826335095762
1.7398,-0.13154659498134946
1.7454,-0.13195514413612486
1.7511,-0.1283218992562587
1.7564,-0.13316593928809173
1.7621,-0.1359762688566002
1.7676,-0.12269806395612326
1.7733,-0.12430555769702512
1.7786,-0.13316174912358147
1.7843,-0.1359818677512994
1.7899,-0.13276021203976462
1.7954,-0.12791519618827984
1.8011,-0.13356117870641926
1.8064,-0.131941832589215
1.8121,-0.12951653513079764
1.8177,-0.13033559259226113
1.8233,-0.12430639584238956
1.8286,-0.12872016901362393
1.8342,-0.12551354299314554
1.8399,-0.12631292642123926
1.8455,-0.12912127676075813
1.8511,-0.12952142329843874
1.8564,-0.13111372576029368
1.8621,-0.13235354005424727
1.8677,-0.13437076307613793
1.8733,-0.13396272225661376
1.8787,-0.13234214036164804
1.8843,-0.13355159151134566
1.89,-0.12188631544576034
1.8953,-0.12349885977679365
1.901,-0.13395950171842874
1.9066,-0.13194799360728582
1.912,-0.13435885445521434
1.9176,-0.12953113810803973
1.9232,-0.12832001739212107
1.9289,-0.1291270461894194
1.9342,-0.13033855049556053
1.9399,-0.127889670967559
1.9455,-0.12992845135083453
1.9509,-0.1295301703186218
1.9565,-0.13113615085418773
1.9621,-0.12831055885088682
1.9678,-0.12993627622368664
1.9731,-0.1267112345476813
1.9787,-0.1287163492404364
1.9844,-0.12871443443178632
1.99,-0.1287153922462816
1.9953,-0.12832095873436367
2.0066,-0.13074284702270922
2.012,-0.13436644415332433
2.0176,-0.12589864964762665
2.0233,-0.12791426147418417
2.0289,-0.12670761624618998
2.0343,-0.1299372506412515
2.0399,-0.12993334804893575
2.0455,-0.1299372506412515
2.0511,-0.13073886843563076
2.0565,-0.12792078724564648
2.0621,-0.12228052613395146
2.0677,-0.1295282322787552
2.0734,-0.12952726202831166
2.0787,-0.12549958482039192
2.0843,-0.12227242276536843
2.09,-0.12669851306848479
2.0956,-0.1307308718850404
2.1009,-0.1250900297548232
2.1066,-0.13193770883698264
2.1122,-0.1343599411588281
2.1175,-0.13113816981086623
2.1232,-0.1263075731922607
2.1288,-0.12711222956013302
2.1344,-0.13354838101348876
2.1398,-0.12993237035000282
2.1454,-0.13194696882179824
2.1511,-0.12992746955018597
2.1567,-0.13435449943733158
2.162,-0.13273081381082652
2.1677,-0.1263066781162303
2.1733,-0.13113311626659652
2.1787,-0.13356117870641926
2.1843,-0.12629948797567714
2.1899,-0.12309317231668526
2.1956,-0.12912127676075813
2.2009,-0.12751046166087932
2.2065,-0.12670034026676658
2.2122,-0.131941832589215
2.2178,-0.12547103845188556
2.2232,-0.13475156328209636
2.2288,-0.1323390141273857
2.2344,-0.1291125672446487
2.2398,-0.13153947936474553
2.2454,-0.13114219788011927
2.251,-0.13193770883698264
2.2567,-0.12871921530084074
2.2621,-0.13355372774153684
2.2677,-0.1327445429719356
2.2733,-0.127516008027313
2.279,-0.13556120957795437
2.2843,-0.12187997765442127
2.29,-0.13476694457790805
2.2956,-0.1331522732633994
2.3009,-0.13234733434523793
2.3065,-0.13594568043728694
2.3122,-0.13598074961304651
2.3178,-0.1379801048969418
2.3231,-0.13313419312071417
2.3288,-0.12145633969651581
2.3344,-0.13274873943755727
2.34,-0.13877872716374662
2.3454,-0.13637227678183583
2.351,-0.13274978650310576
2.3566,-0.13516301223559646
