Experiment: Apr28_cal_tst_expt vial 12, Thu Apr 28 17:02:30 2022
0.0027,27944
0.0078,27934
0.0131,27932
0.0188,27938
0.0244,27938
0.03,27945
0.0354,27942
0.041,27939
0.0466,27937
0.052,27933
0.0576,27935
0.0632,27935
0.0689,27932
0.0742,27934
0.0799,27932
0.0855,27928
0.0911,27932
0.0964,27931
0.1021,27922
0.1077,27931
0.1134,27927
0.1187,27926
0.1243,27925
0.1299,27930
0.1356,27919
0.1409,27923
0.1465,27926
0.1521,27928
0.1577,27889
0.1633,27957
0.1687,27959
0.1743,27953
0.1799,27953
0.1855,27951
0.1909,27946
0.1965,27947
0.2022,27949
0.2078,27938
0.2131,27925
0.2188,27928
0.2244,27926
0.23,27927
0.2354,27933
0.241,27924
0.2467,27930
0.252,27931
0.2577,27933
0.2633,27937
0.2689,27936
0.2743,27928
0.2799,27931
0.2855,27927
0.2911,27913
0.2965,27919
0.3021,27930
0.3078,27917
0.3134,27916
0.3187,27922
0.3243,27920
0.33,27920
0.3353,27922
0.341,27914
0.3466,27913
0.3522,27920
0.3576,27918
0.3632,27915
0.3688,27915
0.3745,27922
0.3798,27911
0.3854,27921
0.391,27918
0.3967,27917
0.4023,27915
0.4076,27914
0.4133,27914
0.4189,27914
0.4243,27910
0.4299,27908
0.4355,27913
0.4409,27910
0.4465,27913
0.4521,27905
0.4578,27907
0.4631,27910
0.4688,27910
0.4744,27913
0.48,27905
0.4854,27901
0.491,27907
0.4966,27910
0.5022,27898
0.5076,27898
0.5132,27906
0.5188,27904
0.5245,27902
0.5298,27896
0.5354,27902
0.541,27903
0.5467,27898
0.552,27894
0.5576,27903
0.5633,27896
0.5689,27900
0.5742,27896
0.5799,27881
0.5854,27894
0.591,27887
0.5966,27890
0.6022,27889
0.6076,27882
0.6132,27887
0.6188,27879
0.6244,27875
0.63,27877
0.6354,27885
0.641,27883
0.6466,27885
0.6522,27883
0.6576,27886
0.6632,27882
0.6688,27880
0.6744,27879
0.6798,27880
0.6854,27880
0.691,27880
0.6966,27874
0.7022,27875
0.7076,27879
0.7132,27884
0.7188,27882
0.7244,27876
0.73,27879
0.7354,27871
0.741,27868
0.7467,27871
0.7522,27873
0.7576,27868
0.7632,27868
0.7688,27866
0.7744,27868
0.7798,27865
0.7854,27870
0.791,27870
0.7966,27872
0.8023,27858
0.8076,27869
0.8132,27865
0.8188,27855
0.8245,27862
0.8298,27861
0.8354,27859
0.8411,27858
0.8467,27858
0.852,27858
0.8576,27851
0.8633,27858
0.8689,27865
0.8742,27862
0.8799,27861
0.8855,27857
0.8911,27853
0.8967,27851
0.9021,27854
0.9077,27856
0.9133,27848
0.919,27854
0.9243,27858
0.9299,27858
0.9355,27859
0.9409,27853
0.9465,27851
0.9522,27849
0.9578,27852
0.9631,27853
0.9688,27860
0.9744,27860
0.98,27852
0.9854,27850
0.991,27854
0.9966,27855
1.0022,27859
1.0076,27856
1.0133,27856
1.0188,27848
1.0244,27849
1.0298,27849
1.0354,27854
1.041,27853
1.0467,27852
1.052,27855
1.0577,27854
1.0633,27858
1.0689,27853
1.0743,27851
1.0799,27853
1.0855,27849
1.0911,27857
1.0965,27857
1.1021,27849
1.1077,27853
1.1133,27863
1.1187,27850
1.1243,27852
1.1299,27853
1.1355,27856
1.1412,27847
1.1465,27849
1.1522,27850
1.1578,27840
1.1631,27847
1.1688,27842
1.1744,27838
1.18,27847
1.1854,27846
1.191,27842
1.1966,27846
1.2023,27854
1.2076,27854
1.2132,27856
1.2189,27857
1.2245,27845
1.2298,27857
1.2355,27853
1.2411,27848
1.2465,27853
1.2521,27855
1.2577,27858
1.2634,27856
1.2687,27857
1.2743,27856
1.2799,27857
1.2856,27862
1.291,27862
1.2966,27861
1.3022,27850
1.3076,27855
1.3132,27863
1.3188,27860
1.3245,27854
1.3298,27856
1.3354,27855
1.341,27853
1.3467,27858
1.352,27858
1.3577,27845
1.3633,27849
1.3689,27853
1.3743,27851
1.3799,27849
1.3855,27855
1.3912,27852
1.3965,27853
1.4021,27857
1.4077,27842
1.4131,27854
1.4187,27855
1.4244,27858
1.43,27855
1.4356,27853
1.441,27865
1.4466,27862
1.4522,27856
1.4578,27867
1.4632,27864
1.4688,27862
1.4745,27860
1.4798,27860
1.4854,27855
1.4911,27857
1.4967,27860
1.502,27855
1.5077,27867
1.5133,27858
1.5189,27846
1.5243,27851
1.5299,27857
1.5355,27852
1.5412,27856
1.5465,27861
1.5521,27860
1.5577,27855
1.5634,27859
1.5687,27858
1.5743,27861
1.58,27861
1.5856,27857
1.5909,27864
1.5966,27857
1.6022,27860
1.6078,27856
1.6132,27854
1.6188,27863
1.6244,27854
1.63,27859
1.6354,27862
1.641,27863
1.6466,27863
1.6523,27856
1.6576,27858
1.6632,27861
1.6688,27862
1.6745,27855
1.6798,27853
1.6855,27858
1.6911,27858
1.6967,27855
1.7021,27852
1.7077,27858
1.7133,27861
1.7189,27864
1.7243,27861
1.7299,27869
1.7355,27873
1.7411,27861
1.7465,27862
