Experiment: Apr28_cal_tst_expt vial 13, Thu Apr 28 17:02:30 2022
0.0027,28603
0.0078,28614
0.0131,28615
0.0188,28617
0.0244,28595
0.03,28618
0.0354,28610
0.041,28616
0.0466,28605
0.052,28586
0.0576,28626
0.0632,28616
0.0689,28614
0.0742,28624
0.0799,28623
0.0855,28624
0.0911,28627
0.0964,28632
0.1021,28613
0.1077,28632
0.1134,28630
0.1187,28619
0.1243,28604
0.1299,28626
0.1356,28632
0.1409,28625
0.1465,28643
0.1521,28643
0.1577,28638
0.1633,28623
0.1687,28635
0.1743,28629
0.1799,28621
0.1855,28616
0.1909,28618
0.1965,28619
0.2022,28620
0.2078,28610
0.2131,28596
0.2188,28616
0.2244,28620
0.23,28614
0.2354,28617
0.241,28623
0.2467,28625
0.252,28619
0.2577,28610
0.2633,28616
0.2689,28597
0.2743,28594
0.2799,28588
0.2855,28591
0.2911,28575
0.2965,28571
0.3021,28575
0.3078,28577
0.3134,28575
0.3187,28575
0.3243,28568
0.33,28572
0.3353,28574
0.341,28575
0.3466,28570
0.3522,28574
0.3576,28573
0.3632,28563
0.3688,28572
0.3745,28581
0.3798,28565
0.3854,28571
0.391,28574
0.3967,28578
0.4023,28571
0.4076,28575
0.4133,28572
0.4189,28569
0.4243,28572
0.4299,28570
0.4355,28574
0.4409,28570
0.4465,28574
0.4521,28568
0.4578,28565
0.4631,28563
0.4688,28579
0.4744,28577
0.48,28571
0.4854,28574
0.491,28578
0.4966,28583
0.5022,28576
0.5076,28568
0.5132,28575
0.5188,28581
0.5245,28584
0.5298,28573
0.5354,28557
0.541,28582
0.5467,28581
0.552,28578
0.5576,28578
0.5633,28576
0.5689,28579
0.5742,28569
0.5799,28571
0.5854,28577
0.591,28574
0.5966,28586
0.6022,28578
0.6076,28572
0.6132,28574
0.6188,28573
0.6244,28589
0.63,28577
0.6354,28581
0.641,28579
0.6466,28578
0.6522,28584
0.6576,28593
0.6632,28576
0.6688,28578
0.6744,28577
0.6798,28582
0.6854,28582
0.691,28577
0.6966,28572
0.7022,28582
0.7076,28587
0.7132,28581
0.7188,28578
0.7244,28591
0.73,28581
0.7354,28579
0.741,28575
0.7467,28567
0.7522,28570
0.7576,28571
0.7632,28568
0.7688,28574
0.7744,28569
0.7798,28572
0.7854,28576
0.791,28572
0.7966,28575
0.8023,28576
0.8076,28565
0.8132,28566
0.8188,28561
0.8245,28562
0.8298,28562
0.8354,28562
0.8411,28558
0.8467,28559
0.852,28556
0.8576,28549
0.8633,28553
0.8689,28562
0.8742,28550
0.8799,28558
0.8855,28566
0.8911,28561
0.8967,28552
0.9021,28565
0.9077,28566
0.9133,28560
0.919,28564
0.9243,28571
0.9299,28574
0.9355,28565
0.9409,28564
0.9465,28562
0.9522,28560
0.9578,28559
0.9631,28560
0.9688,28557
0.9744,28567
0.98,28550
0.9854,28553
0.991,28560
0.9966,28570
1.0022,28567
1.0076,28556
1.0133,28567
1.0188,28559
1.0244,28560
1.0298,28557
1.0354,28564
1.041,28560
1.0467,28562
1.052,28558
1.0577,28559
1.0633,28564
1.0689,28550
1.0743,28553
1.0799,28562
1.0855,28557
1.0911,28558
1.0965,28560
1.1021,28556
1.1077,28553
1.1133,28560
1.1187,28555
1.1243,28560
1.1299,28569
1.1355,28566
1.1412,28556
1.1465,28559
1.1522,28563
1.1578,28558
1.1631,28561
1.1688,28555
1.1744,28550
1.18,28555
1.1854,28562
1.191,28556
1.1966,28560
1.2023,28558
1.2076,28561
1.2132,28558
1.2189,28558
1.2245,28557
1.2298,28566
1.2355,28569
1.2411,28567
1.2465,28569
1.2521,28567
1.2577,28573
1.2634,28556
1.2687,28577
1.2743,28579
1.2799,28584
1.2856,28587
1.291,28590
1.2966,28589
1.3022,28585
1.3076,28595
1.3132,28597
1.3188,28586
1.3245,28600
1.3298,28606
1.3354,28595
1.341,28596
1.3467,28595
1.352,28599
1.3577,28599
1.3633,28602
1.3689,28593
1.3743,28598
1.3799,28603
1.3855,28598
1.3912,28590
1.3965,28596
1.4021,28607
1.4077,28596
1.4131,28603
1.4187,28603
1.4244,28609
1.43,28607
1.4356,28611
1.441,28604
1.4466,28603
1.4522,28612
1.4578,28608
1.4632,28622
1.4688,28610
1.4745,28614
1.4798,28607
1.4854,28606
1.4911,28608
1.4967,28606
1.502,28605
1.5077,28613
1.5133,28612
1.5189,28588
1.5243,28606
1.5299,28604
1.5355,28607
1.5412,28607
1.5465,28611
1.5521,28612
1.5577,28610
1.5634,28605
1.5687,28606
1.5743,28598
1.58,28599
1.5856,28610
1.5909,28606
1.5966,28614
1.6022,28616
1.6078,28611
1.6132,28610
1.6188,28610
1.6244,28608
1.63,28610
1.6354,28607
1.641,28616
1.6466,28606
1.6523,28596
1.6576,28601
1.6632,28599
1.6688,28612
1.6745,28607
1.6798,28607
1.6855,28615
1.6911,28605
1.6967,28605
1.7021,28597
1.7077,28607
1.7133,28606
1.7189,28618
1.7243,28610
1.7299,28615
1.7355,28611
1.7411,28599
1.7465,28607
1.7521,28607
1.7578,28613
1.7631,28605
1.7687,28607
1.7744,28615
1.78,28604
1.7854,28615
1.791,28612
1.7966,28615
1.8023,28612
1.8076,28620
1.8132,28612
1.8189,28617
1.8242,28609
1.8299,28610
1.8355,28621
1.8411,28618
1.8465,28610
1.8521,28613
1.8577,28604
1.8634,28605
1.8687,28610
1.8744,28613
1.88,28605
1.8854,28608
1.891,28608
1.8966,28602
1.9022,28609
1.9076,28605
1.9132,28612
1.9189,28606
1.9245,28607
1.9298,28615
1.9355,28609
1.9411,28625
1.9465,28617
1.9521,28597
1.9577,28613
1.9634,28605
1.9687,28611
1.9743,28610
1.9799,28613
1.9856,28613
1.9909,28610
1.9966,28616
2.0022,28616
2.0079,28608
2.0132,28611
2.0189,28618
2.0245,28610
2.0298,28609
2.0354,28608
2.0411,28613
2.0467,28609
2.052,28616
2.0576,28625
2.0633,28616
2.0689,28613
2.0742,28611
2.0799,28618
2.0855,28620
2.0911,28630
2.0965,28614
2.1021,28617
2.1076,28618
2.1132,28602
2.1188,28610
2.1244,28615
2.1301,28609
2.1354,28607
2.141,28609
2.1467,28621
2.1523,28614
2.1576,28633
2.1632,28610
2.1688,28610
2.1744,28600
2.1798,28603
2.1854,28612
2.191,28613
2.1966,28600
2.2023,28594
2.2076,28596
2.2132,28600
2.2188,28614
2.2244,28606
2.23,28616
2.2354,28605
2.241,28593
2.2466,28598
2.2522,28594
2.2576,28588
2.2632,28600
2.2688,28590
2.2744,28606
2.2801,28602
2.2854,28596
2.291,28595
2.2966,28586
2.3023,28601
2.3076,28605
2.3132,28611
2.3188,28596
2.3245,28602
2.3298,28607
2.3354,28589
2.341,28605
2.3467,28604
2.352,28595
2.3576,28597
2.3633,28592
2.3689,28589
2.3745,28591
2.3799,28590
2.3855,28586
2.3911,28579
2.3965,28578
2.4021,28578
2.4077,28570
2.4133,28558
2.4187,28560
2.4243,28561
2.4299,28554
2.4356,28569
2.4409,28560
2.4465,28555
2.4522,28547
2.4578,28562
2.4634,28542
2.4688,28541
2.4744,28542
2.48,28542
2.4854,28544
2.491,28543
2.4966,28543
2.5022,28541
2.5076,28535
2.5132,28517
2.5188,28526
2.5245,28525
2.5298,28522
2.5354,28520
2.5411,28526
2.5467,28523
2.552,28530
2.5577,28516
2.5633,28508
2.5689,28524
2.5743,28520
2.5799,28499
2.5855,28508
2.5911,28514
2.5965,28513
2.6021,28502
2.6077,28505
2.6133,28502
2.619,28504
2.6243,28504
2.6299,28500
2.6355,28502
2.6412,28512
2.6465,28510
2.6521,28508
2.6578,28508
2.6634,28526
2.6687,28510
2.6743,28498
2.68,28498
2.6856,28498
2.6911,28494
2.6965,28497
2.7021,28485
2.7077,28488
2.7134,28476
2.7187,28488
2.7243,28488
2.73,28489
2.7356,28484
2.7409,28492
2.7466,28480
2.7522,28487
2.7578,28482
2.7632,28478
2.7688,28466
2.7744,28479
2.7798,28472
2.7854,28464
2.7911,28479
2.7967,28475
2.8021,28476
2.8077,28452
2.8133,28466
2.8189,28474
2.8245,28488
2.8299,28463
2.8355,28473
2.8411,28473
2.8465,28467
2.8521,28453
2.8577,28459
2.8634,28463
2.8687,28458
2.8743,28449
2.8799,28446
2.8856,28440
2.8909,28439
2.8965,28457
2.9022,28444
2.9078,28447
2.9132,28448
2.9188,28444
2.9244,28439
2.93,28434
2.9354,28413
2.941,28417
2.9466,28446
2.9522,28430
2.9576,28415
2.9632,28423
2.9688,28421
2.9744,28442
2.98,28430
2.9854,28406
2.991,28423
2.9966,28414
3.0023,28408
3.0076,28408
3.0133,28418
3.0189,28423
3.0243,28429
3.0299,28415
3.0355,28413
3.0411,28412
3.0465,28417
3.0521,28395
3.0577,28406
3.0634,28395
3.0687,28394
3.0743,28429
3.08,28396
3.0856,28391
3.0909,28405
3.0966,28394
3.1022,28406
3.1078,28392
3.1132,28397
3.1188,28405
3.1244,28404
3.1301,28392
3.1354,28381
3.141,28384
3.1466,28369
3.1523,28388
3.1576,28387
3.1632,28400
3.1689,28391
3.1745,28378
3.1798,28392
3.1855,28395
3.1911,28388
3.1967,28382
3.2021,28382
3.2077,28378
3.2133,28378
3.2189,28367
3.2243,28379
3.2299,28362
3.2355,28356
3.2411,28362
3.2465,28350
3.2521,28366
3.2577,28339
3.2634,28327
3.2687,28367
3.2743,28334
3.28,28347
3.2856,28352
3.2912,28336
3.2966,28354
3.3022,28361
3.3078,28347
3.3132,28357
3.3188,28362
3.3244,28372
3.3298,28371
3.3354,28354
3.341,28331
3.3467,28329
3.352,28330
3.3577,28340
3.3633,28341
3.3689,28339
3.3745,28352
3.3799,28325
3.3855,28321
3.3911,28333
3.3967,28340
3.4021,28341
3.4077,28336
3.4133,28348
3.419,28343
3.4243,28323
3.4299,28330
3.4356,28354
3.4412,28316
3.4465,28343
3.4521,28319
3.4577,28327
3.4634,28327
3.4687,28321
3.4744,28326
3.48,28314
3.4856,28322
3.4909,28305
3.4966,28293
3.5022,28309
3.5078,28302
3.5132,28299
3.5188,28292
3.5244,28308
3.53,28297
3.5354,28286
3.541,28293
3.5466,28290
3.5523,28275
3.5576,28284
3.5632,28265
3.5689,28273
3.5745,28273
3.5799,28286
3.5855,28252
3.5911,28247
3.5967,28258
3.6021,28258
3.6077,28240
3.6133,28256
3.6187,28254
3.6243,28243
3.6298,28237
3.6355,28252
3.6411,28207
3.6467,28200
3.6521,28202
3.6576,28217
3.6633,28199
3.6689,28188
3.6745,28180
3.6799,28216
3.6854,28197
3.6911,28188
3.6967,28201
3.702,28198
3.7077,28198
3.7133,28201
3.7189,28198
3.7245,28191
3.7298,28186
3.7355,28172
3.7411,28178
3.7467,28187
3.7523,28167
3.7576,28171
3.7633,28171
3.7689,28166
3.7745,28150
3.7798,28165
3.7854,28154
3.7911,28163
3.7967,28149
3.8023,28155
3.8076,28153
3.8133,28149
3.8189,28167
3.8245,28148
3.8301,28129
3.8354,28131
3.8411,28149
3.8467,28125
3.8523,28122
3.8576,28135
3.8632,28143
3.8689,28118
3.8745,28124
3.8798,28132
3.8855,28130
3.8911,28107
3.8967,28107
3.9021,28106
3.9077,28102
3.9133,28089
3.9189,28092
3.9243,28085
3.9299,28091
3.9356,28074
3.9409,28069
3.9466,28066
3.9522,28068
3.9578,28049
3.9632,28043
3.9688,28059
3.9744,28047
3.98,28045
3.9857,28040
3.991,28026
3.9966,28033
4.0023,28026
4.0076,28036
4.0133,28020
4.0189,28031
4.0243,28021
4.0299,28023
4.0355,27997
4.0411,27998
4.0467,28005
4.0521,27999
4.0577,28001
4.0633,27998
4.0689,27994
4.0743,27998
4.0799,27991
4.0855,27977
4.0912,27992
4.0965,27970
4.1021,27984
4.1078,27977
4.1134,27967
4.1187,27973
4.1243,27969
4.1299,27949
4.1356,27958
4.1412,27959
4.1465,27954
4.1522,27953
4.1578,27962
4.1632,27952
4.1688,27961
4.1744,27938
4.18,27929
4.1854,27947
4.191,27934
4.1966,27923
4.2022,27937
4.2076,27910
4.2132,27910
4.2188,27909
4.2244,27920
4.2301,27902
4.2354,27914
4.241,27910
4.2466,27900
4.2523,27911
4.2576,27905
4.2632,27878
4.2689,27865
4.2745,27876
4.2798,27885
4.2855,27869
4.2911,27836
4.2967,27879
4.302,27867
4.3077,27855
4.3133,27843
4.3189,27829
4.3242,27852
4.3299,27838
4.3355,27852
4.3411,27820
4.3467,27832
4.3521,27842
4.3577,27824
4.3633,27859
4.3689,27848
4.3743,27857
4.3799,27825
4.3855,27831
4.3912,27821
4.3965,27831
4.4021,27803
4.4078,27812
4.4134,27802
4.4187,27803
4.4244,27797
4.43,27796
4.4356,27804
4.441,27801
4.4466,27803
4.4522,27801
4.4578,27781
4.4632,27781
4.4688,27776
4.4744,27780
4.48,27779
4.4857,27768
4.491,27740
4.4966,27759
4.5023,27776
4.5079,27731
4.5132,27752
4.5189,27769
4.5245,27744
4.5298,27761
4.5355,27732
4.5411,27730
4.5467,27745
4.5523,27732
4.5577,27725
4.5633,27722
4.5689,27720
4.5745,27709
4.5798,27703
4.5855,27688
4.5911,27687
4.5967,27681
4.6023,27681
4.6077,27675
4.6133,27650
4.6189,27661
4.6245,27653
4.6299,27657
4.6355,27648
4.6411,27640
4.6467,27668
4.6521,27626
4.6577,27653
4.6633,27643
4.669,27628
4.6743,27637
4.6799,27622
4.6856,27607
4.6912,27602
4.6965,27606
4.7022,27612
4.7078,27591
4.7134,27588
4.719,27589
4.7244,27596
4.73,27578
4.7356,27589
4.7413,27586
4.7466,27593
4.7522,27585
4.7579,27564
4.7632,27556
4.7688,27554
4.7745,27558
4.7801,27573
4.7854,27557
4.7911,27554
4.7967,27544
4.8023,27537
4.8077,27537
4.8133,27523
4.8189,27522
4.8245,27514
4.8299,27506
4.8355,27501
4.8411,27491
4.8467,27509
4.8521,27477
4.8577,27464
4.8633,27465
4.8689,27468
4.8746,27446
4.8799,27439
4.8855,27436
4.8912,27416
4.8968,27423
4.9021,27428
4.9077,27405
4.9133,27395
4.919,27379
4.9243,27381
4.9299,27361
4.9355,27364
4.9412,27360
4.9468,27387
4.9521,27358
4.9578,27366
4.9634,27371
4.969,27370
4.9744,27332
4.98,27360
4.9856,27341
4.9912,27329
4.9966,27309
5.0022,27324
5.0079,27306
5.0133,27316
5.0189,27298
5.0245,27310
5.0301,27309
5.0354,27306
5.041,27289
5.0467,27285
5.0523,27306
5.0579,27274
5.0632,27255
5.0689,27260
5.0745,27229
5.0801,27260
5.0855,27228
5.0911,27216
5.0967,27224
5.1024,27230
5.1077,27225
5.1133,27221
5.119,27202
5.1246,27207
5.1299,27179
5.1355,27176
5.1412,27186
5.1468,27206
5.1521,27174
5.1577,27166
5.1634,27176
5.169,27151
5.1746,27149
5.1799,27147
5.1855,27153
5.1912,27152
5.1968,27146
5.2021,27110
5.2077,27106
5.2133,27123
5.219,27132
5.2243,27108
5.2299,27121
5.2355,27104
5.2412,27108
5.2465,27074
5.2522,27103
5.2578,27072
5.2633,27083
5.269,27107
5.2746,27081
5.2799,27078
5.2856,27066
5.2911,27072
5.2968,27045
5.3024,27018
5.3077,27038
5.3133,27030
5.3188,26977
5.3244,27003
5.33,27002
5.3356,26996
5.3413,27010
5.3466,26983
5.3522,26997
5.3578,26966
5.3635,26978
5.3688,26966
5.3745,26974
5.3801,26943
5.3857,26935
5.3911,26945
5.3967,26974
5.4023,26935
5.4077,26894
5.4133,26940
5.419,26899
5.4246,26889
5.4299,26905
5.4355,26887
5.4412,26903
5.4468,26875
5.4521,26869
5.4578,26865
5.4635,26877
5.4689,26837
5.4745,26863
5.4801,26853
5.4854,26836
5.4911,26868
5.4967,26846
5.5023,26859
5.5079,26817
5.5133,26867
5.5189,26853
5.5245,26832
5.5302,26815
5.5355,26803
5.5411,26798
5.5468,26795
5.5524,26763
5.5577,26774
5.5634,26790
5.569,26777
5.5743,26767
5.58,26782
5.5856,26777
5.5912,26749
5.5968,26745
5.6022,26747
5.6078,26751
5.6134,26717
5.619,26721
5.6244,26770
5.63,26710
5.6356,26722
5.6413,26715
5.6466,26653
5.6522,26702
5.6578,26687
5.6635,26679
5.6688,26699
5.6744,26664
5.6801,26658
5.6857,26624
5.691,26642
5.6966,26637
5.7023,26618
5.7079,26600
5.7135,26588
5.7189,26586
5.7245,26617
5.7301,26601
5.7358,26544
5.7411,26576
5.7467,26569
5.7524,26594
5.7577,26570
5.7633,26559
5.769,26577
5.7746,26567
5.7799,26581
5.7856,26535
5.7912,26556
5.7968,26539
5.8022,26530
5.8078,26544
5.8134,26560
5.8191,26526
5.8244,26475
5.83,26496
5.8356,26463
5.8413,26498
5.8466,26494
5.8522,26411
5.8579,26486
5.8635,26470
5.8689,26436
5.8745,26466
5.8801,26436
5.8857,26453
5.8911,26311
5.8967,26438
5.9023,26443
5.9079,26425
5.9135,26424
5.9189,26466
5.9245,26410
5.9301,26416
5.9355,26381
5.9411,26383
5.9468,26420
5.9524,26376
5.9577,26382
5.9634,26378
5.969,26375
5.9746,26380
5.98,26373
5.9856,26373
5.9912,26325
5.9969,26324
6.0022,26365
6.0079,26325
6.0135,26355
6.0188,26338
6.0245,26319
6.0301,26319
6.0357,26293
6.0411,26275
6.0467,26288
6.0523,26287
6.058,26307
6.0633,26261
6.069,26297
6.0746,26253
6.0802,26206
6.0856,26249
6.0912,26242
6.0966,26227
6.1022,26236
6.1078,26250
6.1135,26199
6.1191,26187
6.1244,26208
6.13,26162
6.1356,26194
6.1413,26193
6.1466,26142
6.1522,26157
6.1579,26150
6.1635,26133
6.1688,26129
6.1744,26142
6.1801,26138
6.1857,26138
6.1913,26141
6.1966,26111
6.2023,26114
6.2079,26094
6.2135,26101
6.2189,26094
6.2245,26080
6.2301,26097
6.2357,26059
6.2411,26035
6.2467,26055
6.2523,26049
6.258,26040
6.2633,26026
6.269,26050
6.2746,26011
6.2799,26019
6.2856,26030
6.2912,26013
6.2968,26007
6.3022,25985
6.3078,26009
6.3135,25998
6.3191,26011
6.3244,25932
6.3301,25984
6.3357,25949
6.341,25968
6.3467,25956
6.3523,25968
6.3579,25962
6.3633,25938
6.3689,25876
6.3745,25929
6.3801,25910
6.3855,25922
6.3911,25927
6.3968,25917
6.4024,25935
6.408,25876
6.4134,25902
6.419,25918
6.4246,25889
6.43,25859
6.4356,25871
6.4412,25861
6.4469,25839
6.4522,25833
6.4578,25826
6.4635,25860
6.4688,25860
6.4745,25829
6.4801,25816
6.4857,25775
6.4913,25799
6.4967,25819
6.5023,25782
6.5079,25786
6.5135,25773
6.5189,25743
6.5245,25773
6.5301,25778
6.5358,25795
6.5411,25751
6.5468,25760
6.5524,25776
6.5577,25714
6.5634,25722
6.569,25714
6.5746,25719
6.58,25719
6.5856,25747
6.5912,25688
6.5969,25699
6.6022,25687
6.6078,25671
6.6135,25691
6.6191,25667
6.6244,25670
6.6301,25624
6.6357,25672
6.6413,25659
6.6467,25633
6.6523,25616
6.6579,25598
6.6633,25600
6.6689,25608
6.6746,25551
6.6802,25627
6.6855,25583
6.6911,25615
6.6968,25592
6.7024,25566
6.7078,25561
6.7134,25592
6.719,25591
6.7246,25557
6.73,25557
6.7356,25543
6.7412,25527
6.7469,25521
6.7522,25517
6.7577,25547
6.7634,25546
6.769,25476
6.7746,25484
6.78,25529
6.7856,25473
6.7912,25468
6.7968,25516
6.8024,25464
6.8078,25497
6.8134,25480
6.819,25462
6.8246,25443
6.83,25487
6.8356,25456
6.8412,25448
6.8468,25404
6.8524,25487
6.8578,25442
6.8634,25417
6.869,25432
6.8746,25426
6.88,25385
6.8856,25446
6.8912,25449
6.8968,25397
6.9024,25452
6.9078,25408
6.9135,25380
6.9191,25382
6.9244,25372
6.93,25390
6.9356,25369
6.9412,25329
6.9469,25357
6.9522,25344
6.9579,25297
6.9635,25337
6.9691,25299
6.9745,25325
6.9801,25272
6.9857,25329
6.9911,25306
6.9967,25264
7.0023,25302
7.0077,25291
7.0134,25265
7.019,25241
7.0246,25250
7.03,25274
7.0356,25240
7.0413,25186
7.0469,25245
7.0522,25240
7.0579,25289
7.0635,25209
7.0691,25268
7.0744,25227
7.0801,25255
7.0857,25273
7.0911,25207
7.0967,25221
7.1023,25191
7.1079,25225
7.1136,25143
7.1189,25209
7.1245,25235
7.1302,25149
7.1358,25161
7.1411,25122
7.1468,25105
7.1524,25183
7.1578,25151
7.1634,25124
7.169,25140
7.1746,25101
7.18,25072
7.1856,25101
7.1912,25084
7.1968,25089
7.2022,25085
7.2078,25063
7.2134,25102
7.219,25081
7.2244,25136
7.23,25088
7.2357,25059
7.2413,25050
7.2469,25070
7.2523,25050
7.2579,25062
7.2635,25039
7.2689,25096
7.2745,25038
7.2802,25009
7.2858,25043
7.2911,25096
7.2967,25053
7.3024,25051
7.308,25023
7.3133,25001
7.319,24995
7.3246,24977
7.3302,24977
7.3355,25025
7.3412,24989
7.3468,25023
7.3524,24988
7.3578,24959
7.3634,25002
7.369,24931
7.3747,25019
7.38,24980
7.3856,25031
