Experiment: Apr28_cal_tst_expt vial 15, Thu Apr 28 17:02:30 2022
0.0027,28917
0.0078,28956
0.0131,28944
0.0188,28950
0.0244,28957
0.03,28947
0.0354,28940
0.041,28960
0.0466,28940
0.052,28953
0.0576,28954
0.0632,28949
0.0689,28946
0.0742,28941
0.0799,28892
0.0855,28943
0.0911,28927
0.0964,28943
0.1021,28897
0.1077,28883
0.1134,28953
0.1187,28923
0.1243,28971
0.1299,28961
0.1356,28949
0.1409,28989
0.1465,28977
0.1521,28984
0.1577,28990
0.1633,28963
0.1687,28961
0.1743,28838
0.1799,28900
0.1855,28905
0.1909,28922
0.1965,28907
0.2022,28911
0.2078,28910
0.2131,28901
0.2188,28880
0.2244,28910
0.23,28931
0.2354,28903
0.241,28904
0.2467,28881
0.252,28917
0.2577,28930
0.2633,28907
0.2689,28926
0.2743,28921
0.2799,28922
0.2855,28905
0.2911,28892
0.2965,28908
0.3021,28921
0.3078,28909
0.3134,28896
0.3187,28911
0.3243,28881
0.33,28915
0.3353,28908
0.341,28887
0.3466,28908
0.3522,28924
0.3576,28918
0.3632,28909
0.3688,28907
0.3745,28891
0.3798,28906
0.3854,28907
0.391,28904
0.3967,28900
0.4023,28912
0.4076,28903
0.4133,28910
0.4189,28901
0.4243,28912
0.4299,28912
0.4355,28916
0.4409,28912
0.4465,28905
0.4521,28906
0.4578,28904
0.4631,28913
0.4688,28902
0.4744,28909
0.48,28915
0.4854,28916
0.491,28889
0.4966,28892
0.5022,28896
0.5076,28902
0.5132,28912
0.5188,28916
0.5245,28913
0.5298,28900
0.5354,28904
0.541,28911
0.5467,28908
0.552,28913
0.5576,28896
0.5633,28894
0.5689,28901
0.5742,28906
0.5799,28893
0.5854,28914
0.591,28895
0.5966,28902
0.6022,28897
0.6076,28908
0.6132,28916
0.6188,28913
0.6244,28912
0.63,28872
0.6354,28913
0.641,28889
0.6466,28902
0.6522,28888
0.6576,28896
0.6632,28908
0.6688,28909
0.6744,28912
0.6798,28902
0.6854,28913
0.691,28914
0.6966,28916
0.7022,28906
0.7076,28913
0.7132,28921
0.7188,28922
0.7244,28914
0.73,28927
0.7354,28920
0.741,28914
0.7467,28925
0.7522,28925
0.7576,28914
0.7632,28890
0.7688,28921
0.7744,28879
0.7798,28893
0.7854,28914
0.791,28887
0.7966,28906
0.8023,28911
0.8076,28914
0.8132,28917
0.8188,28912
0.8245,28910
0.8298,28919
0.8354,28902
0.8411,28907
0.8467,28905
0.852,28908
0.8576,28908
0.8633,28906
0.8689,28915
0.8742,28904
0.8799,28896
0.8855,28913
0.8911,28918
0.8967,28915
0.9021,28918
0.9077,28915
0.9133,28913
0.919,28911
0.9243,28907
0.9299,28909
0.9355,28910
0.9409,28899
