Experiment: Apr28_cal_tst_expt vial 6, Thu Apr 28 17:02:30 2022
0.0027,28352
0.0078,28315
0.0131,28359
0.0188,28345
0.0244,28436
0.03,28444
0.0354,28409
0.041,28427
0.0466,28388
0.052,28459
0.0576,28399
0.0632,28442
0.0689,28464
0.0742,28485
0.0799,28461
0.0855,28418
0.0911,28412
0.0964,28402
0.1021,28491
0.1077,28498
0.1134,28354
0.1187,27784
0.1243,27512
0.1299,27809
0.1356,27751
0.1409,27059
0.1465,26655
0.1521,27858
0.1577,27448
0.1633,27640
0.1687,27560
0.1743,27651
0.1799,27690
0.1855,27857
0.1909,27283
0.1965,27796
0.2022,27597
0.2078,27993
0.2131,27473
0.2188,27677
0.2244,27709
0.23,27764
0.2354,27572
0.241,27640
0.2467,27633
0.252,27682
0.2577,28073
0.2633,27635
0.2689,27473
0.2743,27730
0.2799,27562
0.2855,27736
0.2911,28034
0.2965,27642
0.3021,27932
0.3078,27641
0.3134,27660
0.3187,27566
0.3243,27362
0.33,27925
0.3353,27957
0.341,28054
0.3466,27882
0.3522,27844
0.3576,28214
0.3632,27650
0.3688,27838
0.3745,27871
0.3798,27865
0.3854,27450
0.391,27832
0.3967,28035
0.4023,28107
0.4076,27953
0.4133,27787
0.4189,28169
0.4243,28101
0.4299,28074
0.4355,27795
0.4409,28002
0.4465,28071
0.4521,28199
0.4578,28251
0.4631,28099
0.4688,28239
0.4744,28191
0.48,28134
0.4854,28270
0.491,27995
0.4966,27995
0.5022,28185
0.5076,28202
0.5132,28071
0.5188,28237
0.5245,28286
0.5298,28281
0.5354,28326
0.541,28220
0.5467,28243
0.552,28321
0.5576,28193
0.5633,28334
0.5689,28359
0.5742,28346
0.5799,28355
0.5854,28379
0.591,28206
0.5966,28148
0.6022,28332
0.6076,28397
0.6132,28268
0.6188,28214
0.6244,28249
0.63,28412
0.6354,28277
0.641,28373
0.6466,28331
0.6522,28411
0.6576,28430
0.6632,28359
0.6688,28405
0.6744,28362
0.6798,28421
0.6854,28450
0.691,28433
0.6966,28459
0.7022,28418
0.7076,28441
0.7132,28451
0.7188,28480
0.7244,28460
0.73,28477
0.7354,28477
0.741,28442
0.7467,28508
0.7522,28501
0.7576,28493
0.7632,28476
0.7688,28504
0.7744,28510
0.7798,28507
0.7854,28515
0.791,28491
0.7966,28500
0.8023,28493
0.8076,28470
0.8132,28496
0.8188,28511
0.8245,28494
0.8298,28501
0.8354,28508
0.8411,28511
