Experiment: Feb_23_chemo_expt vial 12, Tue Feb 23 14:42:27 2021
0.0045,1637
0.0102,1633
0.0159,1629
0.0215,1622
0.0269,1614
0.0325,1608
0.0382,1611
0.0435,1618
0.0492,1615
0.0548,1614
0.0604,1608
0.0658,1615
0.0714,1617
0.0771,1610
0.0825,1610
0.0881,1616
0.0937,1615
0.0991,1608
0.1047,1610
0.1104,1615
0.1157,1615
0.1214,1610
0.127,1611
0.1327,1616
0.138,1616
0.1437,1611
0.1493,1611
0.1547,1615
0.1603,1613
0.166,1609
0.1713,1611
0.177,1616
0.1824,1611
0.188,1609
0.1936,1613
0.1993,1617
