Experiment: Feb_23_chemo_expt vial 11, Tue Feb 23 14:42:27 2021
0.0045,1625
0.0102,1629
0.0159,1625
0.0215,1621
0.0269,1625
0.0325,1626
0.0382,1625
0.0435,1623
0.0492,1627
0.0548,1623
0.0604,1622
0.0658,1627
0.0714,1623
0.0771,1623
0.0825,1625
0.0881,1623
0.0937,1623
0.0991,1627
0.1047,1625
0.1104,1624
0.1157,1626
0.1214,1623
0.127,1623
0.1327,1625
0.138,1623
0.1437,1624
0.1493,1624
0.1547,1623
0.1603,1623
0.166,1626
0.1713,1622
0.177,1626
0.1824,1624
0.188,1622
0.1936,1627
0.1993,1626
