Experiment: Feb_23_chemo_expt vial 4, Tue Feb 23 14:42:27 2021
0.0045,1631
0.0102,1634
0.0159,1629
0.0215,1621
0.0269,1610
0.0325,1608
0.0382,1613
0.0435,1614
0.0492,1607
0.0548,1612
0.0604,1614
0.0658,1608
0.0714,1611
0.0771,1613
0.0825,1610
0.0881,1612
0.0937,1613
0.0991,1606
0.1047,1612
0.1104,1613
0.1157,1609
0.1214,1610
0.127,1611
0.1327,1609
0.138,1613
0.1437,1613
0.1493,1608
0.1547,1612
0.1603,1611
0.166,1609
0.1713,1614
0.177,1611
0.1824,1612
0.188,1612
0.1936,1609
0.1993,1612
