Experiment: Feb_23_chemo_expt vial 7, Tue Feb 23 14:42:27 2021
0.0045,1624
0.0102,1622
0.0159,1625
0.0215,1630
0.0269,1623
0.0325,1624
0.0382,1628
0.0435,1623
0.0492,1623
0.0548,1627
0.0604,1625
0.0658,1624
0.0714,1628
0.0771,1625
0.0825,1623
0.0881,1626
0.0937,1626
0.0991,1623
0.1047,1624
0.1104,1628
0.1157,1622
0.1214,1627
0.127,1625
0.1327,1622
0.138,1628
0.1437,1627
0.1493,1624
0.1547,1627
0.1603,1625
0.166,1622
0.1713,1627
0.177,1627
0.1824,1622
0.188,1629
0.1936,1625
0.1993,1623
