Experiment: Feb_23_chemo_expt vial 8, Tue Feb 23 14:42:27 2021
0.0045,1617
0.0102,1610
0.0159,1606
0.0215,1613
0.0269,1620
0.0325,1628
0.0382,1635
0.0435,1634
0.0492,1628
0.0548,1628
0.0604,1632
0.0658,1633
0.0714,1631
0.0771,1631
0.0825,1634
0.0881,1633
0.0937,1629
0.0991,1628
0.1047,1633
0.1104,1633
0.1157,1631
0.1214,1628
0.127,1635
0.1327,1630
0.138,1629
0.1437,1631
0.1493,1635
0.1547,1630
0.1603,1631
0.166,1634
0.1713,1633
0.177,1631
0.1824,1627
0.188,1631
0.1936,1636
0.1993,1629
