Experiment: Feb_23_chemo_expt vial 2, Tue Feb 23 14:42:27 2021
0.0045,1622
0.0102,1624
0.0159,1625
0.0215,1620
0.0269,1611
0.0325,1604
0.0382,1609
0.0435,1613
0.0492,1605
0.0548,1608
0.0604,1614
0.0658,1608
0.0714,1605
0.0771,1611
0.0825,1612
0.0881,1606
0.0937,1606
0.0991,1610
0.1047,1607
0.1104,1605
0.1157,1611
0.1214,1608
0.127,1607
0.1327,1610
0.138,1609
0.1437,1605
0.1493,1609
0.1547,1606
0.1603,1607
0.166,1610
0.1713,1609
0.177,1607
0.1824,1613
0.188,1607
0.1936,1606
0.1993,1610
