Experiment: Feb_23_chemo_expt vial 5, Tue Feb 23 14:42:27 2021
0.0045,1624
0.0102,1624
0.0159,1615
0.0215,1605
0.0269,1609
0.0325,1614
0.0382,1612
0.0435,1607
0.0492,1613
0.0548,1614
0.0604,1609
0.0658,1613
0.0714,1611
0.0771,1611
0.0825,1616
0.0881,1610
0.0937,1612
0.0991,1617
0.1047,1610
0.1104,1612
0.1157,1612
0.1214,1609
0.127,1615
0.1327,1610
0.138,1608
0.1437,1614
0.1493,1611
0.1547,1610
0.1603,1615
0.166,1611
0.1713,1611
0.177,1614
0.1824,1609
0.188,1612
0.1936,1611
0.1993,1608
