Experiment: Feb_23_chemo_expt vial 15, Tue Feb 23 14:42:27 2021
0.0045,1629
0.0102,1626
0.0159,1626
0.0215,1628
0.0269,1635
0.0325,1634
0.0382,1630
0.0435,1626
0.0492,1633
0.0548,1635
0.0604,1631
0.0658,1628
0.0714,1631
0.0771,1636
0.0825,1633
0.0881,1630
0.0937,1628
0.0991,1633
0.1047,1635
0.1104,1629
0.1157,1629
0.1214,1633
0.127,1631
0.1327,1627
0.138,1629
0.1437,1634
0.1493,1634
0.1547,1628
0.1603,1630
0.166,1635
0.1713,1632
0.177,1628
0.1824,1630
0.188,1634
0.1936,1635
0.1993,1629
