Experiment: Apr24_2022_tst_expt vial 6, Sun Apr 24 16:07:10 2022
0.0019,28457
0.0065,28452
0.0119,28457
0.0175,28447
0.0232,28453
0.0288,28451
0.0342,28463
0.0398,28449
0.0455,28463
0.0508,28469
0.0565,28471
0.0621,28465
0.0675,28469
0.0731,28467
0.0787,28453
0.0844,28465
0.0897,28469
0.0954,28470
0.101,28478
0.1063,28478
0.112,28476
0.1176,28467
0.1232,28465
0.1286,28472
0.1342,28477
0.1399,28477
0.1455,28475
0.1509,28475
0.1565,28468
0.1621,28470
0.1675,28480
0.1731,28477
0.1786,28480
0.1843,28479
0.1896,28477
0.1953,28486
0.2009,28471
0.2066,28483
0.2119,28481
0.2176,28483
0.2232,28481
0.2286,28478
0.2342,28479
0.2398,28488
0.2454,28477
0.2508,28478
0.2564,28484
0.2621,28448
0.2677,28469
0.2731,28469
0.2787,28462
0.2843,28468
0.2897,28454
0.2953,28459
0.3008,28464
0.3065,28461
0.3121,28467
0.3175,28462
0.3231,28468
0.3287,28463
0.3344,28466
0.3398,28469
0.3452,28466
0.3508,28456
0.3565,28460
0.3621,28458
0.3675,28461
0.373,28459
0.3787,28464
0.3843,28464
0.3899,28473
0.3953,28455
0.4009,28466
0.4066,28467
0.4119,28464
0.4176,28464
0.423,28462
0.4287,28459
0.4343,28460
0.4397,28459
0.4453,28466
0.4509,28469
0.4566,28471
0.4619,28472
0.4676,28462
0.4732,28459
0.4788,28456
0.4842,28461
0.4898,28476
0.4955,28460
0.5008,28470
0.5065,28461
0.5121,28466
0.5177,28453
0.5231,28454
0.5287,28443
0.5344,28455
0.5397,28457
0.5454,28456
0.551,28465
0.5564,28467
0.562,28462
0.5677,28456
0.573,28447
0.5787,28455
0.5843,28460
0.5899,28446
0.5953,28457
0.6009,28452
0.6066,28461
0.6119,28476
0.6176,28461
0.6232,28465
0.6288,28466
0.6342,28469
0.6398,28457
0.6455,28472
0.6508,28455
0.6565,28459
0.6621,28464
0.6675,28465
0.6732,28449
0.6789,28464
0.6843,28453
0.6897,28458
0.6953,28451
0.7009,28436
0.7064,28453
0.712,28455
0.7177,28449
0.723,28506
0.7287,28770
0.7342,28703
0.7398,28674
0.7452,28594
0.7508,28602
0.7564,28597
0.762,28605
0.7675,28599
0.7731,28607
0.7787,28610
0.7844,28607
0.7897,28606
0.7954,28605
0.801,28592
0.8064,28608
0.8121,28603
0.8176,28610
