Experiment: Apr24_2022_tst_expt vial 9, Sun Apr 24 16:07:10 2022
0.0019,29030
0.0065,29024
0.0119,29025
0.0175,29025
0.0232,29026
0.0288,29019
0.0342,29025
0.0398,29020
0.0455,29020
0.0508,29009
0.0565,29003
0.0621,29002
0.0675,28996
0.0731,28996
0.0787,28982
0.0844,28987
0.0897,28988
0.0954,28982
0.101,28982
0.1063,28983
0.112,28976
0.1176,28969
0.1232,28972
0.1286,28977
0.1342,28978
0.1399,28976
0.1455,28986
0.1509,28985
0.1565,28975
0.1621,28974
0.1675,28975
0.1731,28978
0.1786,28981
0.1843,28985
0.1896,28980
0.1953,28988
0.2009,28985
0.2066,28981
0.2119,28988
0.2176,28987
0.2232,28987
0.2286,28985
0.2342,28980
0.2398,28990
0.2454,28985
0.2508,28989
0.2564,28985
0.2621,28980
0.2677,28985
0.2731,28983
0.2787,28976
0.2843,28982
0.2897,28976
0.2953,28973
0.3008,28978
0.3065,28977
0.3121,28975
0.3175,28985
0.3231,28979
0.3287,28973
0.3344,28977
0.3398,28970
0.3452,28976
0.3508,28978
0.3565,28973
0.3621,28971
0.3675,28964
0.373,28961
0.3787,28968
0.3843,28965
0.3899,28962
0.3953,28963
0.4009,28964
0.4066,28965
0.4119,28967
0.4176,28968
0.423,28968
0.4287,28969
0.4343,28967
0.4397,28973
0.4453,28972
0.4509,28975
0.4566,28963
0.4619,28968
0.4676,28954
0.4732,28962
0.4788,28961
0.4842,28955
0.4898,28957
0.4955,28957
0.5008,28956
0.5065,28945
0.5121,28950
0.5177,28953
0.5231,28950
0.5287,28947
0.5344,28958
0.5397,28949
0.5454,28948
0.551,28951
0.5564,28947
0.562,28940
0.5677,28941
0.573,28943
0.5787,28940
0.5843,28948
0.5899,28946
0.5953,28943
0.6009,28945
0.6066,28950
0.6119,28951
0.6176,28942
0.6232,28945
0.6288,28962
0.6342,28953
0.6398,28945
0.6455,28948
0.6508,28955
0.6565,28954
0.6621,28957
0.6675,28942
0.6732,28945
0.6789,28944
0.6843,28941
0.6897,28936
0.6953,28942
0.7009,28940
0.7064,28941
0.712,28935
0.7177,28938
0.723,28571
0.7287,28945
0.7342,28945
0.7398,28940
0.7452,28936
0.7508,28949
0.7564,28948
0.762,28932
0.7675,28781
0.7731,28931
0.7787,28926
0.7844,28928
0.7897,28934
0.7954,28918
0.801,28931
0.8064,28923
0.8121,28922
0.8176,28920
