Experiment: Apr24_2022_tst_expt vial 10, Sun Apr 24 16:07:10 2022
0.0019,29675
0.0065,29649
0.0119,29675
0.0175,29681
0.0232,29685
0.0288,29677
0.0342,29682
0.0398,29683
0.0455,29677
0.0508,29679
0.0565,29679
0.0621,29677
0.0675,29667
0.0731,29676
0.0787,29667
0.0844,29672
0.0897,29677
0.0954,29679
0.101,29684
0.1063,29694
0.112,29685
0.1176,29685
0.1232,29692
0.1286,29689
0.1342,29690
0.1399,29694
0.1455,29699
0.1509,29703
0.1565,29696
0.1621,29698
0.1675,29703
0.1731,29703
0.1786,29701
0.1843,29703
0.1896,29699
0.1953,29701
0.2009,29712
0.2066,29704
0.2119,29709
0.2176,29705
0.2232,29714
0.2286,29706
0.2342,29702
0.2398,29707
0.2454,29704
0.2508,29705
0.2564,29708
0.2621,29699
0.2677,29698
0.2731,29692
0.2787,29689
0.2843,29691
0.2897,29689
0.2953,29688
0.3008,29696
0.3065,29688
0.3121,29696
0.3175,29693
0.3231,29693
0.3287,29694
0.3344,29697
0.3398,29693
0.3452,29694
0.3508,29694
0.3565,29693
0.3621,29690
0.3675,29691
0.373,29695
0.3787,29695
0.3843,29695
0.3899,29697
0.3953,29697
0.4009,29695
0.4066,29699
0.4119,29697
0.4176,29696
0.423,29705
0.4287,29705
0.4343,29701
0.4397,29707
0.4453,29700
0.4509,29705
0.4566,29702
0.4619,29701
0.4676,29697
0.4732,29702
0.4788,29702
0.4842,29702
0.4898,29707
0.4955,29704
0.5008,29705
0.5065,29701
0.5121,29710
0.5177,29706
0.5231,29701
0.5287,29703
0.5344,29703
0.5397,29697
0.5454,29696
0.551,29698
0.5564,29693
0.562,29702
0.5677,29695
0.573,29691
0.5787,29691
0.5843,29694
0.5899,29695
0.5953,29697
0.6009,29692
0.6066,29699
0.6119,29696
0.6176,29683
0.6232,29682
0.6288,29684
0.6342,29687
0.6398,29680
0.6455,29683
0.6508,29681
0.6565,29677
0.6621,29684
0.6675,29676
0.6732,29676
0.6789,29673
0.6843,29675
0.6897,29672
0.6953,29667
0.7009,29662
0.7064,29657
0.712,29647
0.7177,29636
0.723,29647
0.7287,29642
0.7342,29646
0.7398,29645
0.7452,29646
0.7508,29655
0.7564,29649
0.762,29639
0.7675,29631
0.7731,29621
0.7787,29623
0.7844,29616
0.7897,29619
0.7954,29620
0.801,29616
0.8064,29610
0.8121,29607
0.8176,29609
