Experiment: Apr24_2022_tst_expt vial 15, Sun Apr 24 16:07:10 2022
0.0019,29077
0.0065,29073
0.0119,29074
0.0175,29067
0.0232,29059
0.0288,29053
0.0342,29058
0.0398,29047
0.0455,29053
0.0508,29047
0.0565,29045
0.0621,29048
0.0675,29045
0.0731,29044
0.0787,29040
0.0844,29038
0.0897,29042
0.0954,29042
0.101,29041
0.1063,29035
0.112,29038
0.1176,29035
0.1232,29032
0.1286,29037
0.1342,29031
0.1399,29034
0.1455,29040
0.1509,29039
0.1565,29031
0.1621,29026
0.1675,29030
0.1731,29032
0.1786,29026
0.1843,29031
0.1896,29033
0.1953,29031
0.2009,29033
0.2066,29034
0.2119,29029
0.2176,29025
0.2232,29027
0.2286,29025
0.2342,29032
0.2398,29031
0.2454,29033
0.2508,29036
0.2564,29034
0.2621,29024
0.2677,29039
0.2731,29031
0.2787,29028
0.2843,29019
0.2897,29033
0.2953,29035
0.3008,29033
0.3065,29029
0.3121,29028
0.3175,29040
0.3231,29037
0.3287,29037
0.3344,29034
0.3398,29038
0.3452,29041
0.3508,29076
0.3565,29088
0.3621,29100
0.3675,29105
0.373,29105
0.3787,29116
0.3843,29121
0.3899,29120
0.3953,29125
0.4009,29122
0.4066,29125
0.4119,29127
0.4176,29128
0.423,29131
0.4287,29134
0.4343,29135
0.4397,29141
0.4453,29138
0.4509,29138
0.4566,29144
0.4619,29145
0.4676,29140
0.4732,29151
0.4788,29153
0.4842,29149
0.4898,29143
0.4955,29150
0.5008,29141
0.5065,29141
0.5121,29150
0.5177,29152
0.5231,29151
0.5287,29152
0.5344,29154
0.5397,29155
0.5454,29150
0.551,29151
0.5564,29152
0.562,29153
0.5677,29155
0.573,29151
0.5787,29154
0.5843,29157
0.5899,29158
0.5953,29158
0.6009,29154
0.6066,29163
0.6119,29166
0.6176,29153
0.6232,29155
0.6288,29159
0.6342,29157
0.6398,29163
0.6455,29163
0.6508,29167
0.6565,29166
0.6621,29170
0.6675,29169
0.6732,29164
0.6789,29176
0.6843,29179
0.6897,29172
0.6953,29175
0.7009,29172
0.7064,29184
0.712,29188
0.7177,29184
0.723,29203
0.7287,29200
0.7342,29256
0.7398,29232
0.7452,29232
0.7508,29245
0.7564,29249
0.762,29260
0.7675,29270
0.7731,29274
0.7787,29295
0.7844,29297
0.7897,29293
0.7954,29302
0.801,29310
0.8064,29329
0.8121,29325
0.8176,29334
