Experiment: Apr24_2022_tst_expt vial 7, Sun Apr 24 16:07:10 2022
0.0019,28390
0.0065,28389
0.0119,28386
0.0175,28383
0.0232,28384
0.0288,28396
0.0342,28402
0.0398,28407
0.0455,28423
0.0508,28418
0.0565,28415
0.0621,28417
0.0675,28419
0.0731,28418
0.0787,28422
0.0844,28424
0.0897,28409
0.0954,28406
0.101,28393
0.1063,28384
0.112,28329
0.1176,28336
0.1232,28337
0.1286,28338
0.1342,28331
0.1399,28334
0.1455,28332
0.1509,28334
0.1565,28327
0.1621,28331
0.1675,28271
0.1731,28334
0.1786,28327
0.1843,28331
0.1896,28334
0.1953,28320
0.2009,28321
0.2066,28317
0.2119,28324
0.2176,28330
0.2232,28328
0.2286,28332
0.2342,28334
0.2398,28338
0.2454,28330
0.2508,28338
0.2564,28335
0.2621,28330
0.2677,28328
0.2731,28333
0.2787,28333
0.2843,28338
0.2897,28340
0.2953,28335
0.3008,28339
0.3065,28328
0.3121,28333
0.3175,28335
0.3231,28320
0.3287,28336
0.3344,28338
0.3398,28335
0.3452,28336
0.3508,28338
0.3565,28336
0.3621,28339
0.3675,28330
0.373,28337
0.3787,28324
0.3843,28329
0.3899,28333
0.3953,28337
0.4009,28331
0.4066,28333
0.4119,28337
0.4176,28329
0.423,28338
0.4287,28340
0.4343,28328
0.4397,28337
0.4453,28340
0.4509,28335
0.4566,28339
0.4619,28336
0.4676,28334
0.4732,28331
0.4788,28343
0.4842,28343
0.4898,28337
0.4955,28331
0.5008,28329
0.5065,28337
0.5121,28329
0.5177,28327
0.5231,28326
0.5287,28340
0.5344,28335
0.5397,28334
0.5454,28334
0.551,28337
0.5564,28334
0.562,28338
0.5677,28339
0.573,28330
0.5787,28337
0.5843,28343
0.5899,28335
0.5953,28330
0.6009,28334
0.6066,28337
0.6119,28264
0.6176,28321
0.6232,28339
0.6288,28339
0.6342,28345
0.6398,28329
0.6455,28337
0.6508,28338
0.6565,28339
0.6621,28342
0.6675,28319
0.6732,28315
0.6789,28313
0.6843,28322
0.6897,28317
0.6953,28317
0.7009,28311
0.7064,28321
0.712,28311
0.7177,28308
0.723,28278
0.7287,28345
0.7342,28335
0.7398,28291
0.7452,28253
0.7508,28280
0.7564,28272
0.762,28279
0.7675,28519
0.7731,28520
0.7787,28627
0.7844,28737
0.7897,28882
0.7954,28885
0.801,28743
0.8064,28491
0.8121,28503
0.8176,28454
