Experiment: Apr24_2022_tst_expt vial 13, Sun Apr 24 16:07:10 2022
0.0019,28674
0.0065,28668
0.0119,28669
0.0175,28674
0.0232,28670
0.0288,28661
0.0342,28671
0.0398,28678
0.0455,28670
0.0508,28656
0.0565,28654
0.0621,28657
0.0675,28662
0.0731,28659
0.0787,28646
0.0844,28644
0.0897,28648
0.0954,28652
0.101,28653
0.1063,28654
0.112,28657
0.1176,28653
0.1232,28649
0.1286,28645
0.1342,28651
0.1399,28645
0.1455,28650
0.1509,28651
0.1565,28627
0.1621,28645
0.1675,28646
0.1731,28647
0.1786,28633
0.1843,28635
0.1896,28643
0.1953,28640
0.2009,28649
0.2066,28653
0.2119,28651
0.2176,28641
0.2232,28649
0.2286,28648
0.2342,28650
0.2398,28668
0.2454,28666
0.2508,28662
0.2564,28654
0.2621,28654
0.2677,28659
0.2731,28663
0.2787,28673
0.2843,28662
0.2897,28657
0.2953,28659
0.3008,28654
0.3065,28652
0.3121,28644
0.3175,28662
0.3231,28670
0.3287,28656
0.3344,28677
0.3398,28664
0.3452,28661
0.3508,28671
0.3565,28645
0.3621,28658
0.3675,28663
0.373,28657
0.3787,28663
0.3843,28656
0.3899,28661
0.3953,28655
0.4009,28673
0.4066,28669
0.4119,28672
0.4176,28665
0.423,28670
0.4287,28671
0.4343,28651
0.4397,28662
0.4453,28660
0.4509,28661
0.4566,28665
0.4619,28670
0.4676,28698
0.4732,28690
0.4788,28693
0.4842,28689
0.4898,28692
0.4955,28695
0.5008,28693
0.5065,28651
0.5121,28685
0.5177,28683
0.5231,28681
0.5287,28677
0.5344,28681
0.5397,28669
0.5454,28674
0.551,28687
0.5564,28675
0.562,28676
0.5677,28664
0.573,28670
0.5787,28666
0.5843,28671
0.5899,28678
0.5953,28662
0.6009,28665
0.6066,28700
0.6119,28704
0.6176,28689
0.6232,28683
0.6288,28678
0.6342,28699
0.6398,28678
0.6455,28696
0.6508,28689
0.6565,28695
0.6621,28692
0.6675,28683
0.6732,28672
0.6789,28686
0.6843,28672
0.6897,28679
0.6953,28686
0.7009,28684
0.7064,28669
0.712,28666
0.7177,28692
0.723,28543
0.7287,28696
0.7342,28714
0.7398,28588
0.7452,28691
0.7508,28689
0.7564,28687
0.762,28690
0.7675,28691
0.7731,28679
0.7787,28541
0.7844,28496
0.7897,28548
0.7954,28548
0.801,28550
0.8064,28494
0.8121,28435
0.8176,28502
