Experiment: Apr24_2022_tst_expt vial 3, Sun Apr 24 16:07:10 2022
0.0019,28647
0.0065,28612
0.0119,28657
0.0175,28626
0.0232,28606
0.0288,28612
0.0342,28594
0.0398,28553
0.0455,28580
0.0508,28562
0.0565,28531
0.0621,28526
0.0675,28506
0.0731,28509
0.0787,28469
0.0844,28436
0.0897,28439
0.0954,28429
0.101,28431
0.1063,28420
0.112,28389
0.1176,28375
0.1232,28405
0.1286,28373
0.1342,28362
0.1399,28375
0.1455,28350
0.1509,28418
0.1565,28362
0.1621,28354
0.1675,28395
0.1731,28358
0.1786,28428
0.1843,28406
0.1896,28386
0.1953,28376
0.2009,28414
0.2066,28397
0.2119,28378
0.2176,28377
0.2232,28381
0.2286,28400
0.2342,28390
0.2398,28398
0.2454,28470
0.2508,28463
0.2564,28478
0.2621,28529
0.2677,28518
0.2731,28510
0.2787,28529
0.2843,28528
0.2897,28507
0.2953,28522
0.3008,28514
0.3065,28555
0.3121,28546
0.3175,28555
0.3231,28516
0.3287,28539
0.3344,28528
0.3398,28530
0.3452,28564
0.3508,28550
0.3565,28526
0.3621,28582
0.3675,28543
0.373,28575
0.3787,28603
0.3843,28589
0.3899,28547
0.3953,28563
0.4009,28589
0.4066,28567
0.4119,28614
0.4176,28572
0.423,28622
0.4287,28625
0.4343,28624
0.4397,28611
0.4453,28600
0.4509,28588
0.4566,28606
0.4619,28642
0.4676,28620
0.4732,28644
0.4788,28620
0.4842,28633
0.4898,28641
0.4955,28651
0.5008,28658
0.5065,28647
0.5121,28642
0.5177,28602
0.5231,28641
0.5287,28638
0.5344,28624
0.5397,28652
0.5454,28640
0.551,28653
0.5564,28646
0.562,28611
0.5677,28653
0.573,28622
0.5787,28657
0.5843,28663
0.5899,28665
0.5953,28647
0.6009,28633
0.6066,28633
0.6119,28660
0.6176,28654
0.6232,28683
0.6288,28625
0.6342,28672
0.6398,28643
0.6455,28642
0.6508,28630
0.6565,28628
0.6621,28666
0.6675,28660
0.6732,28634
0.6789,28639
0.6843,28650
0.6897,28624
0.6953,28642
0.7009,28662
0.7064,28652
0.712,28648
0.7177,28624
0.723,28730
0.7287,28651
0.7342,28625
0.7398,28601
0.7452,28613
0.7508,28632
0.7564,28612
0.762,28612
0.7675,28616
0.7731,28624
0.7787,28509
0.7844,28627
0.7897,28622
0.7954,28541
0.801,28585
0.8064,28599
0.8121,28588
0.8176,28579
