Experiment: Mar_23_T2_osmo_expt vial 1, Tue Mar 23 18:19:48 2021
0.0016,168
0.0069,163
0.0125,169
0.0179,168
0.0235,168
0.0292,169
0.0348,171
0.0401,170
0.0458,169
0.0514,169
0.057,171
0.0624,169
0.068,168
0.0736,170
0.0793,167
0.0846,170
0.0902,172
0.0959,170
0.1015,171
0.1068,170
0.1124,169
0.1181,170
0.1234,170
0.129,171
0.1346,167
0.1403,169
0.1459,172
0.1512,171
0.1569,167
0.1625,168
0.1681,171
0.1735,169
0.1791,169
0.1847,171
0.1904,166
0.1957,170
0.2013,168
0.207,169
0.2123,169
0.2179,170
0.2236,170
0.2292,169
0.2346,166
0.2401,169
0.2457,170
0.2514,170
0.257,169
0.2623,169
0.2679,166
0.2735,171
0.2792,168
0.2848,168
0.2901,170
0.2957,171
0.3014,171
0.307,171
0.3123,171
0.318,171
0.3235,172
0.3292,171
0.3348,169
0.3401,169
0.3458,170
0.3513,170
0.357,171
0.3623,173
0.368,169
0.3736,169
0.3792,168
0.3848,168
0.3901,169
0.3958,169
0.4014,170
0.407,169
0.4126,167
0.4179,169
0.4236,171
0.4292,167
0.4348,172
0.4401,170
0.4458,170
0.4514,169
0.4568,171
0.4624,166
0.468,170
0.4737,169
0.479,166
0.4846,170
0.4903,171
0.4959,171
0.5012,171
0.5069,169
0.5125,168
0.5181,172
0.5234,170
0.5291,170
0.5347,171
0.5401,169
0.5458,169
0.5514,170
0.557,170
0.5623,172
0.568,171
0.5736,170
0.5792,172
0.5846,170
0.5902,167
0.5959,170
0.6015,170
0.6068,170
0.6125,170
0.6181,170
0.6237,169
0.629,169
0.6347,170
0.6403,168
0.6457,169
0.6513,171
0.6569,169
0.6625,171
0.6679,171
0.6735,171
0.6791,173
0.6847,169
0.6901,169
0.6957,170
0.7013,165
0.7069,172
0.7125,172
0.7179,170
0.7235,170
0.7291,171
0.7348,170
0.7401,168
0.7457,170
0.7514,170
0.757,170
0.7623,169
0.768,168
0.7736,167
0.7792,170
0.7846,166
0.7902,171
0.7958,169
0.8015,170
0.8068,167
0.8124,168
0.8181,168
0.8234,169
0.829,169
0.8347,171
0.8403,171
0.8459,168
0.8513,168
0.8569,171
0.8625,169
0.8679,169
0.8735,171
0.8792,171
0.8848,168
0.8902,169
0.8958,168
0.9014,169
0.9068,169
0.9124,170
0.9181,171
0.9237,169
0.929,169
0.9347,171
0.9403,170
0.9459,170
0.9513,170
0.9569,170
0.9625,169
0.9681,167
0.9735,169
0.9791,171
0.9847,171
0.9903,172
0.9957,168
1.0013,168
1.007,169
1.0126,170
1.0179,171
1.0235,169
1.0292,167
1.0348,168
1.0401,166
1.0458,170
1.0514,170
1.057,170
1.0626,169
1.068,170
1.0736,173
1.0792,170
1.0848,169
1.0902,169
1.0958,171
1.1014,172
1.1068,170
1.1124,170
1.1181,172
1.1237,167
1.129,172
1.1347,167
1.1403,173
1.1459,169
1.1513,171
1.157,168
1.1623,170
1.1679,168
1.1736,169
1.1792,168
1.1845,169
1.1901,170
1.1958,171
1.2014,171
1.207,167
1.2124,171
1.218,170
1.2237,170
1.2293,170
1.2346,168
1.2402,170
1.2459,168
1.2515,169
1.2568,172
1.2625,167
1.2681,171
1.2737,172
1.279,172
1.2847,169
1.2903,169
1.2957,169
1.3013,169
1.3069,168
1.3125,170
1.3179,167
1.3235,168
1.3292,169
1.3348,169
1.3401,169
1.3458,170
1.3514,168
1.357,169
1.3624,168
1.368,169
1.3736,164
1.379,170
1.3846,171
1.3903,172
1.3959,168
1.4012,168
1.4069,172
1.4125,169
1.4181,168
1.4235,170
1.4291,171
1.4348,168
1.4401,167
1.4458,167
1.4514,164
1.457,168
1.4624,169
1.468,166
1.4736,172
1.4792,170
1.4846,170
1.4903,168
1.4959,169
1.5012,171
1.5069,169
1.5125,172
1.5181,172
1.5235,171
1.5291,168
1.5348,171
1.5401,168
1.5458,171
1.5514,170
1.5568,172
1.5624,171
1.568,166
1.5736,171
1.5793,171
1.5846,169
1.5902,170
1.5959,172
1.6015,169
1.6068,168
1.6124,172
1.6181,171
1.6237,167
1.6291,170
1.6347,170
1.6403,169
1.6457,169
1.6513,169
1.6569,172
1.6626,169
1.6679,167
1.6736,169
1.6792,171
1.6848,170
1.6902,170
1.6958,173
1.7015,168
1.7068,172
1.7124,171
1.7181,171
1.7237,170
1.729,171
1.7346,171
1.7403,168
1.7459,169
1.7513,169
1.7569,168
1.7624,169
1.768,173
1.7736,170
1.7793,171
1.7846,168
1.7902,170
1.7958,172
1.8014,172
1.8071,166
1.8124,171
1.818,167
1.8236,166
1.8293,169
1.8346,167
1.8402,169
1.8458,168
1.8514,169
1.8571,169
1.8624,169
1.868,166
1.8736,167
1.8792,169
1.8846,168
1.8902,168
1.8958,170
1.9014,170
1.9071,167
1.9124,168
1.918,166
1.9237,168
1.9292,165
1.9349,167
1.9402,168
1.9458,168
1.9515,168
1.9568,169
1.9624,168
1.9681,168
1.9737,169
1.979,168
1.9847,167
1.9903,167
1.9959,169
2.0069,166
2.0126,169
2.018,168
2.0236,169
2.0292,168
2.0348,168
2.0402,170
2.0458,168
2.0515,168
2.0568,167
2.0624,167
2.0681,167
2.0737,169
2.0791,168
2.0847,166
2.0904,166
2.096,167
2.1013,168
2.107,167
2.1126,164
2.1179,167
2.1236,167
2.1292,165
2.1348,166
2.1401,166
2.1458,165
2.1514,167
2.157,168
2.1624,166
2.168,168
2.1736,164
2.1793,167
2.1846,169
2.1902,168
2.1959,166
2.2015,168
2.2069,168
2.2125,168
2.2181,165
2.2235,168
2.2291,168
2.2347,166
2.2404,167
2.2457,168
2.2514,168
2.257,167
2.2627,167
2.268,167
2.2737,167
2.2793,169
2.2847,166
2.2903,168
2.2959,165
2.3015,167
2.3069,167
2.3125,167
2.3182,170
2.3235,170
2.3291,170
2.3348,174
2.3404,170
2.3457,168
2.3514,170
2.357,169
2.3626,169
2.368,169
2.3736,170
2.3792,170
2.3849,170
2.3902,168
2.3958,172
2.4015,169
2.4068,170
2.4124,172
2.4181,169
2.4237,169
2.4293,172
2.4347,170
2.4403,170
2.446,172
2.4513,171
2.457,170
2.4626,171
2.4682,171
2.4736,172
2.4792,171
2.4848,170
2.4902,170
2.4958,171
2.5014,171
2.5071,170
2.5124,170
2.5181,169
2.5237,171
2.5293,171
2.5347,166
2.5403,167
2.5459,168
2.5513,169
2.5569,171
2.5626,171
2.5682,170
2.5736,167
2.5792,168
2.5848,169
2.5905,171
2.5958,171
2.6014,169
2.6071,171
2.6124,169
2.618,170
2.6236,171
2.6293,167
2.6346,170
2.6403,168
2.6459,170
2.6515,171
2.6569,172
2.6625,171
2.6681,170
2.6737,167
2.6793,172
2.6847,169
2.6903,167
2.6959,173
2.7016,171
2.7069,170
2.7126,167
2.7182,171
2.7235,172
2.7292,172
2.7348,168
2.7404,174
2.7458,170
2.7514,170
2.757,172
2.7626,168
2.768,171
2.7736,173
2.7792,171
2.7849,169
2.7902,169
2.7959,173
2.8015,171
2.8071,171
2.8125,174
2.8181,171
2.8237,171
2.8291,169
2.8347,170
2.8404,170
2.846,170
2.8513,172
2.857,172
2.8626,170
2.8682,170
2.8736,171
2.8792,171
2.8848,172
2.8902,172
2.8958,171
2.9015,173
2.9071,173
2.9124,172
2.9181,169
2.9237,172
2.9293,171
2.9346,172
2.9403,170
2.9459,173
2.9515,172
2.9571,168
2.9625,171
2.9681,173
2.9737,169
2.9793,173
2.9847,173
2.9903,175
