Experiment: Mar_1_Turb_expt vial 2, Mon Mar  1 18:39:12 2021
0.0038,1610
0.0094,1608
0.0151,1613
0.0204,1609
0.0261,1605
0.0318,1612
0.0372,1609
0.0429,1606
0.0482,1609
0.0539,1610
0.0595,1605
0.065,1610
0.0707,1612
0.0766,1605
0.0817,1608
0.0873,1612
0.0927,1608
0.0984,1604
0.104,1611
0.1094,1613
0.115,1606
0.1207,1605
0.126,1612
0.1317,1611
0.1373,1604
0.143,1607
0.1483,1613
0.154,1608
0.1594,1604
0.165,1612
0.1707,1611
0.1761,1606
0.1817,1605
0.1874,1613
0.1928,1608
0.1985,1605
0.2039,1609
0.2096,1609
0.215,1604
0.2205,1610
0.2261,1610
0.2315,1605
0.2373,1609
0.2427,1612
0.2483,1605
0.254,1607
0.2594,1610
0.265,1606
0.2707,1606
0.2761,1612
0.2817,1607
0.2874,1606
0.2927,1609
0.2984,1611
0.304,1605
0.3094,1607
0.3151,1612
0.3207,1609
0.3261,1605
0.3317,1609
0.3374,1611
0.3427,1605
0.3484,1606
0.354,1612
0.3594,1611
0.365,1605
0.3707,1609
0.3761,1613
0.3817,1607
0.3874,1605
0.3927,1610
0.3984,1611
0.404,1605
0.4094,1606
0.415,1611
0.4207,1606
0.426,1605
0.4317,1613
0.4373,1611
0.4429,1603
0.4483,1605
0.4539,1613
0.4596,1609
0.465,1604
0.4706,1610
0.476,1610
0.4817,1603
0.4873,1605
0.4929,1613
0.4983,1610
0.504,1602
0.5096,1608
0.515,1612
0.5206,1605
0.5263,1605
0.5316,1611
0.5373,1611
0.5429,1603
0.5483,1607
0.5539,1611
0.5596,1606
0.5649,1605
0.5706,1612
0.5762,1609
0.5819,1603
0.5872,1609
0.5929,1612
0.5982,1607
0.6039,1606
0.6095,1611
0.6152,1610
0.6205,1605
0.6262,1607
0.6318,1612
0.6372,1609
0.6428,1606
0.6485,1610
0.6539,1610
0.6594,1605
0.665,1607
0.6706,1611
0.6763,1607
0.6817,1605
0.6872,1613
0.6928,1605
0.6985,1605
0.7038,1612
0.7095,1608
0.715,1606
0.7206,1609
0.7263,1611
0.7316,1606
0.7373,1610
0.7428,1610
0.7484,1606
0.7541,1609
0.7594,1610
0.7651,1605
0.7706,1608
0.7763,1611
0.7816,1605
0.7873,1608
0.7929,1612
0.7983,1605
0.8039,1607
0.8096,1612
0.8152,1608
0.8206,1606
0.8262,1610
0.8316,1610
0.8372,1605
0.8429,1608
0.8485,1612
0.8539,1607
0.8595,1605
0.8649,1612
0.8706,1609
0.8762,1606
0.8818,1610
0.8872,1611
0.8928,1606
0.8985,1607
0.9039,1609
0.9095,1606
0.9152,1607
0.9205,1612
0.9262,1607
0.9318,1607
0.9372,1609
0.9428,1606
0.9485,1605
0.9539,1610
0.9595,1609
0.9652,1605
0.9705,1606
0.9762,1610
0.9818,1607
0.9872,1602
0.9928,1611
0.9985,1610
1.0039,1604
1.0095,1606
1.0151,1612
1.0208,1609
1.0261,1605
1.0318,1608
1.0372,1611
1.0428,1604
1.0485,1608
1.0539,1612
1.0595,1604
1.0651,1606
1.0705,1611
1.0761,1610
1.0818,1606
1.0872,1610
1.0928,1609
1.0985,1605
1.1038,1608
1.1095,1612
1.1151,1607
1.1205,1607
1.1261,1611
1.1318,1610
1.1371,1604
1.1428,1609
1.1484,1609
1.1541,1603
1.1594,1609
1.1651,1611
1.1705,1607
1.1761,1606
1.1818,1612
1.1874,1608
1.1928,1606
1.1984,1610
1.2041,1608
1.2095,1604
1.2151,1606
1.2205,1613
1.2262,1607
1.2318,1605
1.2372,1609
1.2428,1610
1.2485,1605
1.2538,1608
1.2595,1611
1.2651,1607
1.2705,1605
1.2762,1612
1.2818,1608
1.2874,1603
1.2928,1609
1.2984,1612
1.3038,1608
1.3095,1604
1.3151,1611
1.3208,1610
1.3261,1604
1.3318,1607
1.3374,1611
1.3428,1607
1.3484,1606
1.3541,1611
1.3594,1610
1.3651,1603
1.3707,1611
1.3761,1612
1.3818,1607
1.3871,1606
1.3928,1612
1.3984,1609
1.4041,1605
1.4094,1607
1.4151,1613
1.4208,1606
1.4261,1608
1.4318,1611
1.4371,1607
1.4428,1606
1.4484,1610
1.4538,1609
1.4595,1606
1.4651,1609
1.4705,1609
1.4762,1605
1.4818,1608
1.4872,1610
1.4928,1605
1.4985,1608
1.5038,1610
1.5095,1605
1.5151,1605
1.5205,1612
1.5262,1606
1.5316,1606
1.5373,1611
1.543,1609
1.5483,1606
1.554,1609
1.5594,1611
1.565,1604
1.5706,1608
1.5763,1610
1.5817,1603
1.5872,1606
1.5929,1611
1.5985,1606
1.6039,1607
1.6095,1611
1.6151,1608
1.6207,1605
1.6261,1611
1.6317,1611
1.6373,1604
1.6427,1607
1.6484,1614
1.654,1607
1.6594,1605
1.665,1612
1.6706,1611
1.6763,1603
1.6817,1608
1.6873,1610
1.6927,1608
1.6983,1609
1.704,1611
1.7094,1606
1.715,1604
1.7206,1611
