Experiment: Mar_1_Turb_expt vial 13, Mon Mar  1 18:39:12 2021
0.0038,1622
0.0094,1622
0.0151,1627
0.0204,1632
0.0261,1628
0.0318,1620
0.0372,1620
0.0429,1626
0.0482,1631
0.0539,1629
0.0595,1622
0.065,1620
0.0707,1626
0.0766,1632
0.0817,1632
0.0873,1625
0.0927,1620
0.0984,1622
0.104,1630
0.1094,1633
0.115,1628
0.1207,1621
0.126,1622
0.1317,1626
0.1373,1633
0.143,1632
0.1483,1624
0.154,1621
0.1594,1625
0.165,1632
0.1707,1633
0.1761,1628
0.1817,1620
0.1874,1618
0.1928,1626
0.1985,1634
0.2039,1630
0.2096,1624
0.215,1621
0.2205,1622
0.2261,1632
0.2315,1636
0.2373,1629
0.2427,1620
0.2483,1621
0.254,1626
0.2594,1631
0.265,1630
0.2707,1624
0.2761,1620
0.2817,1622
0.2874,1630
0.2927,1634
0.2984,1627
0.304,1622
0.3094,1620
0.3151,1627
0.3207,1634
0.3261,1631
0.3317,1624
0.3374,1618
0.3427,1623
0.3484,1631
0.354,1634
0.3594,1630
0.365,1619
0.3707,1619
0.3761,1626
0.3817,1630
0.3874,1629
0.3927,1624
0.3984,1620
0.404,1624
0.4094,1632
0.415,1631
0.4207,1626
0.426,1620
0.4317,1624
0.4373,1630
0.4429,1633
0.4483,1628
0.4539,1621
0.4596,1620
0.465,1628
0.4706,1633
0.476,1631
0.4817,1624
0.4873,1618
0.4929,1623
0.4983,1630
0.504,1633
0.5096,1628
0.515,1620
0.5206,1620
0.5263,1626
0.5316,1632
0.5373,1633
0.5429,1627
0.5483,1619
0.5539,1624
0.5596,1631
0.5649,1634
0.5706,1629
0.5762,1620
0.5819,1620
0.5872,1626
0.5929,1632
0.5982,1630
0.6039,1624
0.6095,1620
0.6152,1624
0.6205,1631
0.6262,1633
0.6318,1627
0.6372,1622
0.6428,1622
0.6485,1628
0.6539,1631
0.6594,1630
0.665,1623
0.6706,1620
0.6763,1625
0.6817,1632
0.6872,1630
0.6928,1624
0.6985,1620
0.7038,1622
0.7095,1631
0.715,1630
0.7206,1627
0.7263,1620
0.7316,1620
0.7373,1625
0.7428,1632
0.7484,1632
0.7541,1622
0.7594,1619
0.7651,1625
0.7706,1630
0.7763,1631
0.7816,1626
0.7873,1619
0.7929,1623
0.7983,1628
0.8039,1632
0.8096,1629
0.8152,1622
0.8206,1622
0.8262,1627
0.8316,1634
0.8372,1629
0.8429,1623
0.8485,1620
0.8539,1624
0.8595,1631
0.8649,1632
0.8706,1628
0.8762,1619
0.8818,1620
0.8872,1626
0.8928,1631
0.8985,1630
0.9039,1624
0.9095,1619
0.9152,1621
0.9205,1631
0.9262,1632
0.9318,1627
0.9372,1621
0.9428,1620
0.9485,1629
0.9539,1632
0.9595,1629
0.9652,1622
0.9705,1618
0.9762,1625
0.9818,1631
0.9872,1632
0.9928,1623
0.9985,1619
1.0039,1620
1.0095,1630
1.0151,1633
1.0208,1626
1.0261,1618
1.0318,1621
1.0372,1629
1.0428,1634
1.0485,1629
1.0539,1621
1.0595,1620
1.0651,1626
1.0705,1635
1.0761,1630
1.0818,1624
1.0872,1619
1.0928,1623
1.0985,1630
1.1038,1633
1.1095,1629
1.1151,1621
1.1205,1619
1.1261,1626
1.1318,1632
1.1371,1631
1.1428,1625
1.1484,1619
1.1541,1623
1.1594,1631
1.1651,1634
1.1705,1629
1.1761,1619
1.1818,1621
1.1874,1625
1.1928,1632
1.1984,1632
1.2041,1623
1.2095,1621
1.2151,1625
1.2205,1631
1.2262,1632
1.2318,1624
1.2372,1621
1.2428,1621
1.2485,1628
1.2538,1635
1.2595,1626
1.2651,1621
1.2705,1623
1.2762,1625
1.2818,1632
1.2874,1632
1.2928,1625
1.2984,1620
1.3038,1621
1.3095,1626
1.3151,1632
1.3208,1631
1.3261,1622
1.3318,1616
1.3374,1621
1.3428,1629
1.3484,1632
1.3541,1629
1.3594,1622
1.3651,1620
1.3707,1624
1.3761,1633
1.3818,1634
1.3871,1626
1.3928,1619
1.3984,1622
1.4041,1630
1.4094,1632
1.4151,1628
1.4208,1620
1.4261,1622
1.4318,1626
1.4371,1632
1.4428,1630
1.4484,1623
1.4538,1620
1.4595,1623
1.4651,1632
1.4705,1633
1.4762,1625
1.4818,1619
1.4872,1622
1.4928,1628
1.4985,1632
1.5038,1631
1.5095,1622
1.5151,1620
1.5205,1625
1.5262,1632
1.5316,1631
1.5373,1625
1.543,1619
1.5483,1621
1.554,1630
1.5594,1635
1.565,1629
1.5706,1621
1.5763,1620
1.5817,1627
1.5872,1632
1.5929,1631
1.5985,1625
1.6039,1620
1.6095,1620
1.6151,1629
1.6207,1633
1.6261,1629
1.6317,1621
1.6373,1619
1.6427,1627
1.6484,1633
1.654,1631
1.6594,1626
1.665,1618
1.6706,1621
1.6763,1628
1.6817,1632
1.6873,1629
1.6927,1622
1.6983,1620
1.704,1623
1.7094,1632
1.715,1632
1.7206,1626
1.7263,1620
1.7317,1621
1.7373,1628
1.743,1634
1.7483,1629
1.754,1624
1.7596,1621
1.765,1624
1.7707,1631
1.7763,1632
1.7817,1627
1.7873,1621
1.7927,1619
1.7983,1627
1.804,1631
1.8096,1629
1.815,1623
1.8206,1620
1.8263,1623
1.8317,1633
1.8373,1633
1.843,1626
1.8483,1619
1.854,1619
1.8596,1626
1.865,1634
1.8707,1632
1.876,1627
1.8817,1619
1.8871,1618
1.8928,1630
1.8984,1631
1.904,1630
1.9094,1620
1.915,1621
1.9207,1626
1.926,1634
1.9317,1631
1.9373,1624
1.9427,1620
1.9483,1624
1.954,1630
1.9596,1632
1.965,1625
1.9706,1621
1.9763,1622
1.9816,1629
1.9873,1634
1.9929,1632
1.9983,1622
2.004,1621
2.0096,1624
2.0149,1631
2.0206,1634
2.0262,1629
2.0318,1620
2.0372,1621
2.0429,1627
2.0485,1633
2.0539,1630
2.0595,1624
2.0651,1621
2.0705,1623
2.0761,1632
2.0818,1633
2.0874,1628
2.0928,1619
2.0983,1621
2.1039,1628
2.1096,1633
2.1149,1631
2.1206,1624
2.1261,1617
2.1317,1624
2.1374,1629
2.1427,1633
2.1484,1628
2.1539,1621
2.1595,1622
2.1652,1628
2.1706,1635
2.1762,1629
2.1816,1622
2.1872,1622
2.1928,1625
2.1985,1631
2.2038,1632
2.2095,1626
2.2151,1621
2.2205,1622
2.2261,1629
2.2318,1634
2.2373,1627
2.2427,1621
2.2483,1619
2.254,1626
2.2596,1633
2.265,1632
2.2706,1624
2.2763,1622
2.2817,1626
2.2873,1633
2.2927,1631
2.2984,1625
2.304,1621
2.3094,1625
2.315,1632
2.3207,1630
2.3261,1624
2.3317,1621
2.3374,1624
2.3427,1629
2.3484,1633
2.354,1625
2.3594,1621
2.365,1624
2.3707,1631
2.376,1631
2.3817,1626
2.3873,1620
2.3927,1621
2.3983,1631
2.404,1632
2.4096,1630
2.415,1620
2.4206,1622
2.4263,1630
2.4316,1632
2.4373,1629
2.4429,1622
2.4483,1622
2.454,1626
2.4596,1633
2.465,1631
2.4706,1624
2.4763,1619
2.4816,1622
2.4873,1632
2.4929,1633
2.4983,1629
2.5039,1622
2.5096,1620
2.515,1625
2.5206,1632
2.5262,1632
2.5316,1624
2.5372,1620
2.5429,1622
2.5483,1632
2.5539,1633
2.5596,1630
2.5649,1621
2.5706,1621
2.5762,1625
2.5816,1632
2.5872,1632
2.5929,1626
2.5982,1618
2.6039,1622
2.6095,1630
2.6152,1633
2.6205,1629
2.6262,1621
2.6318,1620
2.6372,1627
2.6429,1633
2.6485,1631
2.6539,1624
2.6595,1620
2.6649,1621
2.6706,1631
2.6762,1631
2.6818,1626
2.6872,1620
2.6928,1621
2.6982,1628
2.7038,1633
2.7095,1630
2.7151,1623
2.7205,1620
2.7261,1624
2.7318,1632
2.7371,1632
2.7428,1628
2.7484,1622
2.7538,1621
2.7594,1628
2.7651,1634
2.7707,1629
2.7762,1621
2.7818,1620
2.7872,1627
2.7928,1634
2.7982,1630
2.8039,1625
2.8095,1621
2.8151,1625
2.8205,1631
2.8262,1631
2.8318,1624
2.8372,1619
2.8428,1622
2.8484,1629
2.8538,1633
2.8594,1628
2.8651,1621
2.8704,1621
2.8761,1624
2.8817,1629
2.8874,1632
2.8927,1625
2.8984,1619
2.904,1623
2.9094,1628
2.915,1632
2.9207,1629
2.9261,1621
2.9317,1620
2.9374,1626
2.9426,1633
2.9483,1628
2.9539,1622
2.9596,1617
2.965,1623
2.9705,1631
2.9761,1633
2.9818,1626
2.9871,1621
2.9928,1619
2.9983,1627
3.004,1634
3.0093,1631
3.015,1623
3.0206,1620
3.0261,1624
3.0318,1631
