Experiment: Mar_1_Turb_expt vial 0, Mon Mar  1 18:39:12 2021
0.0038,1607
0.0094,1609
0.0151,1616
0.0204,1625
0.0261,1639
0.0318,1636
0.0372,1630
0.0429,1637
0.0482,1636
0.0539,1632
0.0595,1637
0.065,1636
0.0707,1632
0.0766,1636
0.0817,1632
0.0873,1630
0.0927,1637
0.0984,1635
0.104,1631
0.1094,1637
0.115,1632
0.1207,1631
0.126,1637
0.1317,1634
0.1373,1632
0.143,1636
0.1483,1634
0.154,1633
0.1594,1636
0.165,1631
0.1707,1634
0.1761,1635
0.1817,1633
0.1874,1636
0.1928,1635
0.1985,1631
0.2039,1637
0.2096,1630
0.215,1634
0.2205,1635
0.2261,1631
0.2315,1636
0.2373,1635
0.2427,1630
0.2483,1638
0.254,1633
0.2594,1632
0.265,1638
0.2707,1635
0.2761,1634
0.2817,1638
0.2874,1631
0.2927,1634
0.2984,1636
0.304,1631
0.3094,1633
0.3151,1635
0.3207,1630
0.3261,1636
0.3317,1632
0.3374,1633
0.3427,1636
0.3484,1629
0.354,1635
0.3594,1636
0.365,1631
0.3707,1637
0.3761,1636
0.3817,1632
0.3874,1639
0.3927,1633
0.3984,1635
0.404,1636
0.4094,1631
0.415,1636
0.4207,1635
0.426,1631
0.4317,1638
0.4373,1633
0.4429,1630
0.4483,1636
0.4539,1637
0.4596,1631
0.465,1636
0.4706,1636
0.476,1633
0.4817,1634
0.4873,1635
0.4929,1632
0.4983,1636
0.504,1634
0.5096,1633
0.515,1639
0.5206,1633
0.5263,1636
0.5316,1636
0.5373,1630
0.5429,1637
0.5483,1634
0.5539,1630
0.5596,1637
0.5649,1633
0.5706,1633
0.5762,1636
0.5819,1634
0.5872,1633
0.5929,1638
0.5982,1631
0.6039,1638
0.6095,1633
0.6152,1632
0.6205,1638
0.6262,1635
0.6318,1630
0.6372,1637
0.6428,1635
0.6485,1632
0.6539,1635
0.6594,1633
0.665,1634
0.6706,1637
0.6763,1631
0.6817,1636
0.6872,1634
0.6928,1632
0.6985,1636
0.7038,1633
0.7095,1635
0.715,1635
0.7206,1630
0.7263,1635
0.7316,1635
0.7373,1633
0.7428,1638
0.7484,1632
0.7541,1633
0.7594,1635
0.7651,1628
0.7706,1635
0.7763,1633
0.7816,1634
0.7873,1637
0.7929,1633
0.7983,1633
0.8039,1636
0.8096,1633
0.8152,1634
0.8206,1634
0.8262,1632
0.8316,1635
0.8372,1635
0.8429,1634
0.8485,1639
0.8539,1632
0.8595,1632
0.8649,1636
0.8706,1631
0.8762,1635
0.8818,1633
0.8872,1632
0.8928,1637
0.8985,1633
0.9039,1633
0.9095,1637
0.9152,1632
0.9205,1633
0.9262,1637
0.9318,1632
0.9372,1636
0.9428,1636
0.9485,1634
0.9539,1637
0.9595,1633
0.9652,1634
0.9705,1635
0.9762,1631
0.9818,1636
0.9872,1637
0.9928,1632
0.9985,1635
1.0039,1636
1.0095,1635
1.0151,1635
1.0208,1633
1.0261,1633
1.0318,1637
1.0372,1633
1.0428,1638
1.0485,1634
1.0539,1633
1.0595,1637
1.0651,1634
1.0705,1633
1.0761,1638
1.0818,1630
1.0872,1635
1.0928,1638
1.0985,1631
1.1038,1635
1.1095,1637
1.1151,1631
1.1205,1635
1.1261,1636
1.1318,1632
1.1371,1636
1.1428,1634
1.1484,1633
1.1541,1637
1.1594,1631
1.1651,1635
1.1705,1638
1.1761,1632
1.1818,1634
1.1874,1635
1.1928,1633
1.1984,1637
1.2041,1635
1.2095,1632
1.2151,1639
1.2205,1633
1.2262,1632
1.2318,1636
1.2372,1631
1.2428,1634
1.2485,1637
1.2538,1632
1.2595,1633
1.2651,1636
1.2705,1631
1.2762,1636
1.2818,1633
1.2874,1634
1.2928,1637
1.2984,1632
1.3038,1634
1.3095,1636
1.3151,1631
1.3208,1637
1.3261,1633
1.3318,1631
1.3374,1635
1.3428,1633
1.3484,1633
1.3541,1638
1.3594,1633
1.3651,1637
1.3707,1635
1.3761,1634
1.3818,1638
1.3871,1632
1.3928,1632
1.3984,1638
1.4041,1631
1.4094,1635
1.4151,1635
1.4208,1633
1.4261,1636
1.4318,1633
1.4371,1636
1.4428,1636
1.4484,1632
1.4538,1636
1.4595,1634
1.4651,1633
1.4705,1637
1.4762,1633
1.4818,1634
1.4872,1634
1.4928,1634
1.4985,1638
1.5038,1632
1.5095,1631
1.5151,1638
1.5205,1631
1.5262,1631
1.5316,1639
1.5373,1633
1.543,1634
1.5483,1636
1.554,1632
1.5594,1636
1.565,1636
1.5706,1631
1.5763,1635
1.5817,1634
1.5872,1630
1.5929,1636
1.5985,1631
1.6039,1634
1.6095,1636
1.6151,1631
1.6207,1637
1.6261,1632
1.6317,1632
1.6373,1637
1.6427,1632
1.6484,1637
1.654,1636
1.6594,1633
1.665,1637
1.6706,1633
1.6763,1634
1.6817,1637
1.6873,1632
1.6927,1635
1.6983,1635
1.704,1632
1.7094,1635
1.715,1632
1.7206,1632
1.7263,1636
1.7317,1631
1.7373,1636
1.743,1634
1.7483,1632
1.754,1636
1.7596,1634
1.765,1635
1.7707,1636
1.7763,1630
1.7817,1635
1.7873,1634
1.7927,1633
1.7983,1637
1.804,1632
1.8096,1634
1.815,1637
1.8206,1629
1.8263,1635
1.8317,1635
1.8373,1632
1.843,1636
1.8483,1631
1.854,1634
1.8596,1637
1.865,1631
1.8707,1634
1.876,1638
1.8817,1633
1.8871,1633
1.8928,1636
1.8984,1634
1.904,1636
1.9094,1634
1.915,1632
1.9207,1637
1.926,1631
1.9317,1635
1.9373,1633
1.9427,1631
1.9483,1635
1.954,1633
1.9596,1633
1.965,1635
1.9706,1630
1.9763,1634
1.9816,1637
1.9873,1633
1.9929,1635
1.9983,1637
2.004,1633
2.0096,1635
2.0149,1635
2.0206,1634
2.0262,1637
2.0318,1631
2.0372,1636
2.0429,1633
2.0485,1633
2.0539,1637
2.0595,1633
2.0651,1636
2.0705,1635
2.0761,1632
2.0818,1637
2.0874,1632
2.0928,1633
2.0983,1638
2.1039,1632
2.1096,1632
2.1149,1637
2.1206,1632
2.1261,1636
2.1317,1635
2.1374,1631
2.1427,1636
2.1484,1632
2.1539,1631
2.1595,1636
2.1652,1633
2.1706,1635
2.1762,1638
2.1816,1631
2.1872,1634
2.1928,1636
2.1985,1633
2.2038,1638
2.2095,1634
2.2151,1632
2.2205,1638
2.2261,1631
2.2318,1632
2.2373,1635
2.2427,1633
2.2483,1637
2.254,1636
2.2596,1632
2.265,1636
2.2706,1632
2.2763,1633
2.2817,1636
2.2873,1632
2.2927,1635
2.2984,1637
2.304,1630
2.3094,1637
2.315,1636
2.3207,1631
2.3261,1636
2.3317,1633
2.3374,1633
2.3427,1637
2.3484,1633
2.354,1635
2.3594,1634
2.365,1633
2.3707,1635
2.376,1634
2.3817,1633
2.3873,1637
2.3927,1632
2.3983,1634
2.404,1637
2.4096,1629
2.415,1636
2.4206,1635
2.4263,1632
2.4316,1638
2.4373,1635
2.4429,1633
2.4483,1636
2.454,1633
2.4596,1636
2.465,1634
2.4706,1630
2.4763,1638
2.4816,1632
2.4873,1634
2.4929,1636
2.4983,1633
2.5039,1635
2.5096,1633
2.515,1631
2.5206,1637
2.5262,1632
2.5316,1633
2.5372,1637
2.5429,1632
2.5483,1634
2.5539,1636
2.5596,1632
2.5649,1635
2.5706,1632
2.5762,1634
2.5816,1637
2.5872,1632
2.5929,1636
2.5982,1635
2.6039,1632
2.6095,1636
2.6152,1634
2.6205,1632
2.6262,1639
2.6318,1635
2.6372,1630
2.6429,1637
2.6485,1635
2.6539,1631
2.6595,1637
2.6649,1633
2.6706,1634
2.6762,1638
2.6818,1631
2.6872,1634
2.6928,1638
2.6982,1633
2.7038,1635
2.7095,1631
2.7151,1633
2.7205,1636
2.7261,1630
2.7318,1635
2.7371,1637
2.7428,1630
2.7484,1637
2.7538,1632
2.7594,1633
2.7651,1636
2.7707,1631
2.7762,1635
2.7818,1635
2.7872,1632
2.7928,1636
2.7982,1635
2.8039,1633
2.8095,1637
2.8151,1634
2.8205,1631
2.8262,1635
2.8318,1632
2.8372,1631
2.8428,1637
2.8484,1633
2.8538,1633
2.8594,1637
2.8651,1634
2.8704,1635
2.8761,1636
2.8817,1630
2.8874,1635
2.8927,1634
2.8984,1631
2.904,1635
2.9094,1634
2.915,1630
2.9207,1638
2.9261,1634
2.9317,1634
2.9374,1636
2.9426,1632
2.9483,1636
2.9539,1634
2.9596,1630
2.965,1638
2.9705,1634
2.9761,1632
2.9818,1636
2.9871,1632
2.9928,1632
2.9983,1651
3.004,1673
3.0093,1681
3.015,1684
3.0206,1679
3.0261,1677
3.0318,1672
3.0371,1666
3.0428,1662
3.0482,1659
3.0539,1652
3.0595,1646
3.0651,1640
3.0705,1640
3.0761,1635
3.0817,1635
3.0873,1638
3.0927,1633
3.0984,1635
3.104,1638
3.1094,1635
3.115,1634
3.1207,1635
3.1261,1632
3.1317,1638
3.1373,1634
3.1427,1631
3.1483,1638
3.154,1633
3.1593,1633
3.165,1635
3.1706,1632
3.176,1636
3.1817,1634
3.1873,1635
3.1927,1635
3.1983,1632
3.204,1634
3.2093,1636
3.215,1632
3.2206,1637
3.2263,1636
3.2316,1632
3.2373,1638
3.2426,1633
3.2483,1632
3.2539,1637
3.2596,1632
3.2649,1633
3.2706,1637
3.2762,1633
3.2816,1634
3.2872,1636
3.2929,1630
3.2983,1637
3.3039,1634
3.3095,1632
3.3149,1636
3.3206,1633
3.3262,1634
3.3316,1637
3.3372,1633
3.3429,1633
3.3482,1635
3.3539,1632
3.3595,1634
3.3649,1638
3.3706,1631
3.3762,1635
3.3816,1636
3.3872,1632
3.3929,1635
3.3985,1636
3.4039,1633
3.4093,1635
3.4149,1633
3.4206,1635
3.4262,1638
3.4316,1632
3.4373,1636
3.4426,1636
3.4483,1631
3.4539,1636
3.4596,1632
3.4649,1635
3.4706,1635
3.4762,1633
3.4816,1636
3.4872,1632
3.4926,1634
3.4983,1636
3.5039,1631
3.5096,1636
3.5149,1634
3.5206,1631
3.5262,1636
3.5316,1633
3.5372,1634
3.5429,1634
3.5483,1630
3.5539,1638
3.5595,1636
3.5649,1630
3.5706,1639
3.5762,1632
3.5816,1630
3.5872,1637
3.5928,1633
3.5983,1633
3.6039,1638
3.6095,1633
3.615,1632
3.6206,1637
3.6263,1632
3.6316,1632
3.6373,1636
3.6429,1632
3.6483,1633
3.6539,1635
3.6595,1630
3.6649,1636
3.6705,1634
3.6762,1632
3.6815,1637
3.6872,1632
3.6928,1634
3.6985,1637
3.7038,1632
3.7095,1635
3.7151,1634
3.7205,1632
3.7261,1638
3.7318,1633
3.7371,1632
3.7428,1638
3.7484,1634
3.7538,1634
3.7594,1638
3.7651,1633
3.7704,1634
3.7761,1636
3.7817,1631
3.7873,1638
3.7927,1632
3.7983,1634
3.804,1636
3.8093,1633
3.815,1636
3.8206,1633
3.826,1633
3.8316,1636
3.8373,1632
3.8427,1635
3.8483,1635
3.854,1632
3.8594,1636
3.865,1634
3.8706,1634
3.876,1637
3.8816,1631
3.8873,1635
3.8927,1638
3.8983,1631
3.904,1632
3.9093,1637
3.915,1631
3.9206,1634
3.926,1636
3.9316,1632
3.9373,1635
3.9429,1636
