Experiment: Mar_1_Turb_expt vial 15, Mon Mar  1 18:39:12 2021
0.0038,1631
0.0094,1638
0.0151,1636
0.0204,1626
0.0261,1622
0.0318,1629
0.0372,1637
0.0429,1636
0.0482,1629
0.0539,1624
0.0595,1628
0.065,1634
0.0707,1639
0.0766,1633
0.0817,1625
0.0873,1625
0.0927,1633
0.0984,1637
0.104,1636
0.1094,1629
0.115,1626
0.1207,1631
0.126,1637
0.1317,1635
0.1373,1629
0.143,1625
0.1483,1629
0.154,1637
0.1594,1638
0.165,1632
0.1707,1624
0.1761,1627
0.1817,1632
0.1874,1638
0.1928,1632
0.1985,1628
0.2039,1625
0.2096,1631
0.215,1638
0.2205,1635
0.2261,1629
0.2315,1625
0.2373,1629
0.2427,1634
0.2483,1635
0.254,1628
0.2594,1625
0.265,1630
0.2707,1637
0.2761,1635
0.2817,1630
0.2874,1623
0.2927,1627
