Experiment: Mar_1_Turb_expt vial 14, Mon Mar  1 18:39:12 2021
0.0038,1626
0.0094,1629
0.0151,1625
0.0204,1620
0.0261,1623
0.0318,1630
0.0372,1627
0.0429,1623
0.0482,1621
0.0539,1630
0.0595,1628
0.065,1622
0.0707,1623
0.0766,1628
0.0817,1629
0.0873,1622
0.0927,1622
0.0984,1627
0.104,1631
0.1094,1624
0.115,1620
0.1207,1629
0.126,1630
0.1317,1624
0.1373,1620
0.143,1628
0.1483,1630
0.154,1626
0.1594,1620
0.165,1629
0.1707,1630
0.1761,1624
0.1817,1622
0.1874,1628
0.1928,1631
0.1985,1623
0.2039,1621
0.2096,1624
0.215,1632
0.2205,1627
0.2261,1619
0.2315,1626
0.2373,1632
0.2427,1627
0.2483,1621
0.254,1624
0.2594,1629
0.265,1627
0.2707,1622
0.2761,1623
0.2817,1629
0.2874,1630
0.2927,1623
0.2984,1620
0.304,1629
0.3094,1630
0.3151,1623
0.3207,1621
0.3261,1629
0.3317,1629
0.3374,1622
0.3427,1621
0.3484,1628
0.354,1629
0.3594,1623
0.365,1620
0.3707,1628
0.3761,1630
0.3817,1625
0.3874,1619
0.3927,1626
0.3984,1630
0.404,1626
0.4094,1620
0.415,1626
0.4207,1630
0.426,1628
0.4317,1621
0.4373,1624
0.4429,1629
0.4483,1625
0.4539,1621
0.4596,1624
0.465,1632
0.4706,1625
0.476,1618
0.4817,1623
0.4873,1630
0.4929,1630
0.4983,1621
0.504,1622
0.5096,1627
0.515,1630
0.5206,1625
0.5263,1620
0.5316,1625
0.5373,1631
0.5429,1625
0.5483,1620
0.5539,1624
0.5596,1629
0.5649,1626
0.5706,1620
0.5762,1624
0.5819,1629
0.5872,1628
0.5929,1622
0.5982,1621
0.6039,1630
0.6095,1630
0.6152,1622
0.6205,1621
0.6262,1628
0.6318,1630
0.6372,1625
0.6428,1620
0.6485,1626
0.6539,1630
0.6594,1624
0.665,1621
0.6706,1625
0.6763,1632
0.6817,1628
0.6872,1622
0.6928,1625
0.6985,1630
0.7038,1626
0.7095,1619
0.715,1625
0.7206,1629
0.7263,1626
0.7316,1621
0.7373,1626
0.7428,1630
0.7484,1627
0.7541,1621
0.7594,1625
0.7651,1631
0.7706,1627
0.7763,1621
0.7816,1625
0.7873,1630
0.7929,1625
0.7983,1621
0.8039,1621
0.8096,1632
0.8152,1629
0.8206,1620
0.8262,1623
0.8316,1630
0.8372,1628
0.8429,1621
0.8485,1622
0.8539,1629
0.8595,1630
0.8649,1622
0.8706,1621
0.8762,1629
0.8818,1630
0.8872,1624
0.8928,1622
0.8985,1628
0.9039,1629
0.9095,1623
0.9152,1621
0.9205,1627
