Experiment: Mar_1_Turb_expt vial 3, Mon Mar  1 18:39:12 2021
0.0038,984
0.0094,986
0.0151,994
0.0204,987
0.0261,989
0.0318,979
0.0372,984
0.0429,982
0.0482,985
0.0539,982
0.0595,987
0.065,987
0.0707,980
0.0766,976
0.0817,982
0.0873,983
0.0927,983
0.0984,988
0.104,986
0.1094,991
0.115,990
0.1207,992
0.126,996
0.1317,1000
0.1373,998
0.143,1000
0.1483,1001
0.154,1006
0.1594,1005
0.165,1012
0.1707,1011
0.1761,1015
0.1817,1020
0.1874,1021
0.1928,1022
0.1985,1027
0.2039,1023
0.2096,1025
0.215,1027
0.2205,1028
0.2261,1026
0.2315,1028
0.2373,1019
0.2427,1014
0.2483,1011
0.254,1016
0.2594,1015
0.265,1017
0.2707,1017
0.2761,1013
0.2817,1014
0.2874,1015
0.2927,1016
0.2984,1015
0.304,1017
0.3094,1017
0.3151,1017
0.3207,1027
0.3261,1027
0.3317,1028
0.3374,1025
0.3427,1030
0.3484,1030
0.354,1030
0.3594,1031
0.365,1025
0.3707,1029
0.3761,1030
0.3817,1029
0.3874,1026
0.3927,1026
0.3984,1030
0.404,1030
0.4094,1029
0.415,1029
0.4207,1028
0.426,1031
0.4317,1028
0.4373,1034
0.4429,1032
0.4483,1032
0.4539,1034
0.4596,1031
0.465,1032
0.4706,1040
0.476,1037
0.4817,1034
0.4873,1036
0.4929,1039
0.4983,1038
0.504,1034
0.5096,1037
0.515,1034
0.5206,1032
0.5263,1034
0.5316,1033
0.5373,1031
0.5429,1044
0.5483,1048
0.5539,1048
0.5596,1049
0.5649,1039
0.5706,1044
0.5762,1049
0.5819,1047
0.5872,1049
0.5929,1048
0.5982,1068
0.6039,1100
0.6095,1102
0.6152,1099
0.6205,1094
0.6262,1096
0.6318,1093
0.6372,1098
0.6428,1105
0.6485,1105
0.6539,1109
0.6594,1109
0.665,1102
0.6706,1099
0.6763,1103
0.6817,1105
0.6872,1105
0.6928,1110
0.6985,1109
0.7038,1100
0.7095,1101
0.715,1100
0.7206,1109
0.7263,1121
0.7316,1101
0.7373,1110
0.7428,1134
0.7484,1129
0.7541,1138
0.7594,1204
0.7651,1196
0.7706,1176
0.7763,1233
0.7816,1237
0.7873,1230
0.7929,1225
0.7983,1223
0.8039,1229
0.8096,1226
0.8152,1229
0.8206,1230
0.8262,1226
0.8316,1226
0.8372,1230
0.8429,1263
0.8485,1260
0.8539,1215
0.8595,1215
0.8649,1214
0.8706,1100
0.8762,1133
0.8818,1113
0.8872,1122
0.8928,1141
0.8985,1162
0.9039,1218
0.9095,1220
0.9152,1220
0.9205,1225
0.9262,1221
0.9318,1198
0.9372,1195
0.9428,1198
0.9485,1196
0.9539,1196
