Experiment: Mar_1_Turb_expt vial 7, Mon Mar  1 18:39:12 2021
0.0038,1629
0.0094,1629
0.0151,1621
0.0204,1618
0.0261,1625
0.0318,1633
0.0372,1623
0.0429,1622
0.0482,1626
0.0539,1629
0.0595,1622
0.065,1622
0.0707,1631
0.0766,1626
0.0817,1620
0.0873,1622
0.0927,1630
0.0984,1624
0.104,1624
0.1094,1630
0.115,1626
0.1207,1619
0.126,1622
0.1317,1631
0.1373,1629
0.143,1620
0.1483,1624
0.154,1631
0.1594,1626
0.165,1619
0.1707,1623
0.1761,1630
0.1817,1624
0.1874,1620
0.1928,1625
0.1985,1631
0.2039,1624
0.2096,1620
0.215,1629
0.2205,1629
0.2261,1625
0.2315,1623
0.2373,1629
0.2427,1628
0.2483,1619
0.254,1621
0.2594,1629
0.265,1627
0.2707,1620
0.2761,1620
0.2817,1629
0.2874,1628
0.2927,1620
0.2984,1621
0.304,1626
0.3094,1629
0.3151,1619
0.3207,1621
0.3261,1631
0.3317,1627
0.3374,1620
0.3427,1622
0.3484,1628
0.354,1629
0.3594,1620
0.365,1625
0.3707,1630
0.3761,1626
0.3817,1620
0.3874,1624
0.3927,1633
0.3984,1625
0.404,1620
0.4094,1626
0.415,1631
0.4207,1626
0.426,1619
0.4317,1625
0.4373,1632
0.4429,1628
0.4483,1618
0.4539,1622
0.4596,1631
0.465,1630
0.4706,1619
0.476,1621
0.4817,1631
0.4873,1627
0.4929,1620
0.4983,1622
0.504,1631
0.5096,1627
0.515,1621
0.5206,1624
0.5263,1631
0.5316,1625
0.5373,1619
0.5429,1627
0.5483,1629
0.5539,1624
0.5596,1620
0.5649,1626
0.5706,1630
0.5762,1622
0.5819,1621
0.5872,1629
0.5929,1629
0.5982,1621
0.6039,1624
0.6095,1630
0.6152,1625
0.6205,1620
0.6262,1625
0.6318,1629
0.6372,1625
0.6428,1620
0.6485,1625
0.6539,1631
0.6594,1625
0.665,1621
0.6706,1624
0.6763,1628
0.6817,1621
0.6872,1621
0.6928,1629
0.6985,1628
0.7038,1622
0.7095,1623
0.715,1631
0.7206,1627
0.7263,1620
0.7316,1624
0.7373,1629
0.7428,1626
0.7484,1621
0.7541,1627
0.7594,1631
0.7651,1623
0.7706,1620
0.7763,1627
0.7816,1629
0.7873,1620
0.7929,1623
0.7983,1630
0.8039,1625
0.8096,1621
0.8152,1627
0.8206,1630
0.8262,1622
0.8316,1620
0.8372,1630
0.8429,1631
0.8485,1622
0.8539,1623
0.8595,1628
0.8649,1628
0.8706,1621
0.8762,1625
0.8818,1629
0.8872,1627
0.8928,1621
0.8985,1624
0.9039,1631
0.9095,1625
0.9152,1620
0.9205,1626
0.9262,1628
0.9318,1625
0.9372,1621
0.9428,1627
0.9485,1629
0.9539,1620
0.9595,1621
0.9652,1632
0.9705,1626
0.9762,1621
0.9818,1623
0.9872,1629
0.9928,1626
0.9985,1620
1.0039,1624
1.0095,1630
1.0151,1622
1.0208,1621
1.0261,1628
1.0318,1628
1.0372,1620
1.0428,1621
1.0485,1628
1.0539,1627
1.0595,1622
1.0651,1623
1.0705,1631
1.0761,1628
1.0818,1623
1.0872,1621
1.0928,1631
1.0985,1627
1.1038,1621
1.1095,1624
1.1151,1632
1.1205,1626
1.1261,1621
1.1318,1628
1.1371,1628
1.1428,1622
1.1484,1623
1.1541,1632
1.1594,1628
1.1651,1619
1.1705,1623
1.1761,1630
1.1818,1626
1.1874,1618
1.1928,1624
1.1984,1630
1.2041,1624
1.2095,1620
1.2151,1628
1.2205,1628
1.2262,1621
1.2318,1620
1.2372,1629
1.2428,1628
1.2485,1622
1.2538,1621
1.2595,1630
1.2651,1626
1.2705,1619
1.2762,1622
1.2818,1631
1.2874,1625
1.2928,1623
1.2984,1623
1.3038,1630
1.3095,1626
1.3151,1621
1.3208,1627
1.3261,1629
1.3318,1621
1.3374,1621
1.3428,1630
1.3484,1627
1.3541,1621
1.3594,1623
1.3651,1631
1.3707,1627
1.3761,1619
1.3818,1624
1.3871,1628
1.3928,1629
1.3984,1620
1.4041,1620
1.4094,1630
1.4151,1630
1.4208,1620
1.4261,1622
1.4318,1629
1.4371,1627
1.4428,1622
1.4484,1621
1.4538,1629
1.4595,1627
1.4651,1621
1.4705,1625
1.4762,1631
1.4818,1623
1.4872,1622
1.4928,1627
1.4985,1630
1.5038,1623
1.5095,1621
1.5151,1628
1.5205,1629
1.5262,1620
1.5316,1621
1.5373,1630
1.543,1631
1.5483,1622
1.554,1623
1.5594,1629
1.565,1631
1.5706,1621
1.5763,1623
1.5817,1630
1.5872,1628
1.5929,1621
1.5985,1624
1.6039,1628
1.6095,1623
1.6151,1622
1.6207,1631
1.6261,1628
1.6317,1621
1.6373,1623
1.6427,1629
1.6484,1627
1.654,1621
1.6594,1623
1.665,1630
1.6706,1626
1.6763,1622
