Experiment: Mar_1_Turb_expt vial 6, Mon Mar  1 18:39:12 2021
0.0038,1613
0.0094,1604
0.0151,1600
0.0204,1604
0.0261,1608
0.0318,1609
0.0372,1603
0.0429,1601
0.0482,1604
0.0539,1612
0.0595,1609
0.065,1603
0.0707,1601
0.0766,1606
0.0817,1611
0.0873,1608
0.0927,1599
0.0984,1601
0.104,1607
0.1094,1612
0.115,1604
0.1207,1600
0.126,1602
0.1317,1610
0.1373,1613
0.143,1606
0.1483,1598
0.154,1607
0.1594,1613
0.165,1607
0.1707,1599
0.1761,1602
0.1817,1610
0.1874,1611
0.1928,1603
0.1985,1601
0.2039,1605
0.2096,1611
0.215,1609
0.2205,1602
0.2261,1600
0.2315,1608
0.2373,1610
0.2427,1607
0.2483,1601
0.254,1601
0.2594,1611
0.265,1611
0.2707,1602
0.2761,1599
0.2817,1604
0.2874,1610
0.2927,1610
0.2984,1604
0.304,1600
0.3094,1604
0.3151,1611
0.3207,1607
0.3261,1600
0.3317,1602
0.3374,1608
0.3427,1611
0.3484,1602
0.354,1601
0.3594,1605
0.365,1612
0.3707,1607
0.3761,1600
0.3817,1601
0.3874,1611
0.3927,1610
0.3984,1604
0.404,1602
0.4094,1608
0.415,1611
0.4207,1605
0.426,1600
0.4317,1607
0.4373,1612
0.4429,1605
0.4483,1600
0.4539,1606
0.4596,1612
0.465,1608
0.4706,1603
0.476,1603
0.4817,1610
0.4873,1610
0.4929,1603
0.4983,1601
0.504,1607
0.5096,1613
0.515,1608
0.5206,1602
0.5263,1605
0.5316,1612
0.5373,1610
0.5429,1602
0.5483,1602
0.5539,1609
0.5596,1612
0.5649,1604
0.5706,1600
0.5762,1604
0.5819,1609
0.5872,1610
0.5929,1604
0.5982,1602
0.6039,1604
0.6095,1612
0.6152,1609
0.6205,1600
0.6262,1600
0.6318,1606
0.6372,1611
0.6428,1606
0.6485,1602
0.6539,1602
0.6594,1608
0.665,1610
0.6706,1605
0.6763,1601
0.6817,1606
0.6872,1612
0.6928,1607
0.6985,1600
0.7038,1601
0.7095,1610
0.715,1613
0.7206,1607
0.7263,1601
0.7316,1602
0.7373,1609
0.7428,1608
0.7484,1605
0.7541,1602
0.7594,1606
0.7651,1611
0.7706,1606
0.7763,1601
0.7816,1603
0.7873,1611
0.7929,1609
0.7983,1602
0.8039,1599
0.8096,1607
0.8152,1614
0.8206,1607
0.8262,1603
0.8316,1602
0.8372,1609
0.8429,1610
0.8485,1603
0.8539,1602
0.8595,1606
0.8649,1611
0.8706,1607
0.8762,1602
0.8818,1603
0.8872,1610
0.8928,1611
0.8985,1602
0.9039,1600
0.9095,1609
0.9152,1612
0.9205,1607
0.9262,1601
0.9318,1601
0.9372,1610
0.9428,1611
0.9485,1606
0.9539,1598
0.9595,1603
0.9652,1611
0.9705,1611
0.9762,1602
0.9818,1600
0.9872,1605
0.9928,1610
0.9985,1607
1.0039,1602
1.0095,1602
1.0151,1610
1.0208,1612
1.0261,1606
1.0318,1601
1.0372,1604
1.0428,1609
1.0485,1608
1.0539,1603
1.0595,1604
1.0651,1610
1.0705,1607
1.0761,1603
1.0818,1605
1.0872,1608
1.0928,1609
1.0985,1601
1.1038,1601
1.1095,1608
1.1151,1612
1.1205,1606
1.1261,1600
1.1318,1604
1.1371,1612
1.1428,1609
1.1484,1603
1.1541,1600
1.1594,1607
1.1651,1610
1.1705,1606
1.1761,1601
1.1818,1604
1.1874,1610
1.1928,1610
1.1984,1604
1.2041,1601
1.2095,1605
1.2151,1612
1.2205,1606
1.2262,1602
1.2318,1601
1.2372,1608
1.2428,1613
1.2485,1605
1.2538,1601
1.2595,1602
1.2651,1609
1.2705,1611
1.2762,1604
1.2818,1599
1.2874,1605
1.2928,1612
1.2984,1607
1.3038,1600
1.3095,1604
1.3151,1610
1.3208,1611
1.3261,1604
1.3318,1600
1.3374,1604
1.3428,1610
1.3484,1609
1.3541,1599
1.3594,1601
1.3651,1608
1.3707,1611
1.3761,1605
1.3818,1599
1.3871,1605
1.3928,1613
1.3984,1611
1.4041,1600
1.4094,1599
1.4151,1606
1.4208,1612
1.4261,1608
1.4318,1601
1.4371,1603
1.4428,1608
1.4484,1610
1.4538,1604
1.4595,1602
1.4651,1604
1.4705,1611
1.4762,1608
1.4818,1601
1.4872,1602
1.4928,1610
1.4985,1611
1.5038,1606
1.5095,1597
1.5151,1600
1.5205,1608
1.5262,1610
1.5316,1603
1.5373,1603
1.543,1607
1.5483,1608
1.554,1607
1.5594,1603
1.565,1606
1.5706,1610
1.5763,1610
1.5817,1602
1.5872,1598
1.5929,1608
1.5985,1612
1.6039,1606
1.6095,1599
1.6151,1602
1.6207,1607
1.6261,1611
1.6317,1604
1.6373,1600
1.6427,1604
1.6484,1610
1.654,1609
1.6594,1601
1.665,1601
1.6706,1609
1.6763,1612
1.6817,1605
1.6873,1600
1.6927,1605
1.6983,1610
1.704,1608
1.7094,1601
1.715,1601
1.7206,1607
1.7263,1611
1.7317,1607
1.7373,1601
1.743,1601
