Experiment: Mar_1_Turb_expt vial 1, Mon Mar  1 18:39:12 2021
0.0038,1625
0.0094,1628
0.0151,1628
0.0204,1629
0.0261,1629
0.0318,1631
0.0372,1631
0.0429,1626
0.0482,1626
0.0539,1632
0.0595,1629
0.065,1627
0.0707,1632
0.0766,1630
0.0817,1624
0.0873,1622
0.0927,1625
0.0984,1633
0.104,1629
0.1094,1627
0.115,1631
0.1207,1634
0.126,1629
0.1317,1626
0.1373,1631
0.143,1630
0.1483,1628
0.154,1629
0.1594,1632
0.165,1626
0.1707,1630
0.1761,1630
0.1817,1626
0.1874,1629
0.1928,1629
0.1985,1630
0.2039,1628
0.2096,1631
0.215,1630
0.2205,1626
0.2261,1630
0.2315,1632
0.2373,1626
0.2427,1627
0.2483,1634
0.254,1629
0.2594,1627
0.265,1631
0.2707,1630
0.2761,1625
0.2817,1627
0.2874,1632
0.2927,1630
