Experiment: Mar_1_Turb_expt vial 12, Mon Mar  1 18:39:12 2021
0.0038,1616
0.0094,1612
0.0151,1607
0.0204,1614
0.0261,1618
0.0318,1615
0.0372,1607
0.0429,1608
0.0482,1615
0.0539,1617
0.0595,1613
0.065,1608
0.0707,1610
0.0766,1618
0.0817,1615
0.0873,1611
0.0927,1606
0.0984,1611
0.104,1619
0.1094,1618
0.115,1609
0.1207,1609
0.126,1616
0.1317,1617
0.1373,1616
0.143,1607
0.1483,1609
0.154,1617
0.1594,1618
0.165,1615
0.1707,1610
0.1761,1609
0.1817,1617
0.1874,1617
0.1928,1612
0.1985,1605
0.2039,1611
0.2096,1617
0.215,1617
0.2205,1612
0.2261,1608
0.2315,1614
0.2373,1619
0.2427,1616
0.2483,1609
0.254,1607
0.2594,1614
0.265,1617
0.2707,1615
0.2761,1608
0.2817,1609
0.2874,1618
0.2927,1618
0.2984,1613
0.304,1606
0.3094,1611
0.3151,1616
0.3207,1618
0.3261,1611
0.3317,1607
0.3374,1612
0.3427,1620
0.3484,1616
0.354,1610
0.3594,1607
0.365,1612
0.3707,1618
0.3761,1615
0.3817,1606
0.3874,1609
0.3927,1617
0.3984,1617
0.404,1613
0.4094,1605
0.415,1610
0.4207,1617
0.426,1616
0.4317,1611
0.4373,1606
0.4429,1611
0.4483,1621
0.4539,1619
0.4596,1611
0.465,1607
0.4706,1612
0.476,1619
0.4817,1616
0.4873,1611
0.4929,1605
0.4983,1612
0.504,1618
0.5096,1615
0.515,1609
0.5206,1607
0.5263,1615
0.5316,1618
0.5373,1615
0.5429,1607
0.5483,1610
0.5539,1617
0.5596,1618
0.5649,1611
0.5706,1608
0.5762,1614
0.5819,1617
0.5872,1615
0.5929,1607
0.5982,1605
0.6039,1615
0.6095,1618
0.6152,1613
0.6205,1608
0.6262,1609
0.6318,1616
0.6372,1619
0.6428,1613
0.6485,1607
0.6539,1608
0.6594,1618
0.665,1619
0.6706,1611
0.6763,1608
0.6817,1610
0.6872,1618
0.6928,1620
0.6985,1612
0.7038,1605
0.7095,1608
0.715,1617
0.7206,1618
0.7263,1615
0.7316,1607
0.7373,1610
0.7428,1618
0.7484,1620
0.7541,1612
0.7594,1606
0.7651,1609
0.7706,1619
0.7763,1617
0.7816,1611
0.7873,1607
0.7929,1609
0.7983,1618
0.8039,1618
0.8096,1611
0.8152,1607
0.8206,1610
0.8262,1617
0.8316,1618
0.8372,1612
0.8429,1606
0.8485,1609
0.8539,1617
0.8595,1619
0.8649,1612
0.8706,1608
0.8762,1610
0.8818,1617
0.8872,1617
0.8928,1612
0.8985,1606
0.9039,1611
0.9095,1620
0.9152,1616
0.9205,1610
0.9262,1605
0.9318,1612
0.9372,1617
0.9428,1617
0.9485,1610
0.9539,1608
0.9595,1610
0.9652,1619
0.9705,1616
0.9762,1611
0.9818,1607
0.9872,1611
0.9928,1617
0.9985,1616
1.0039,1607
1.0095,1607
1.0151,1615
1.0208,1619
1.0261,1615
1.0318,1608
1.0372,1607
1.0428,1614
1.0485,1619
1.0539,1614
1.0595,1606
1.0651,1609
1.0705,1616
1.0761,1616
1.0818,1609
1.0872,1608
1.0928,1611
1.0985,1619
1.1038,1617
1.1095,1609
1.1151,1607
1.1205,1613
1.1261,1617
1.1318,1613
1.1371,1607
1.1428,1608
1.1484,1616
1.1541,1618
1.1594,1615
1.1651,1607
1.1705,1608
1.1761,1614
1.1818,1619
1.1874,1614
1.1928,1606
1.1984,1608
1.2041,1616
1.2095,1618
1.2151,1615
1.2205,1605
1.2262,1608
1.2318,1614
1.2372,1619
1.2428,1617
1.2485,1607
1.2538,1606
1.2595,1615
1.2651,1619
1.2705,1614
1.2762,1607
1.2818,1608
1.2874,1615
1.2928,1619
1.2984,1613
1.3038,1607
1.3095,1607
1.3151,1616
1.3208,1619
1.3261,1614
1.3318,1607
1.3374,1608
1.3428,1616
1.3484,1617
1.3541,1611
1.3594,1606
1.3651,1612
1.3707,1617
1.3761,1617
1.3818,1610
1.3871,1605
1.3928,1612
1.3984,1620
1.4041,1616
1.4094,1607
1.4151,1606
1.4208,1610
1.4261,1617
1.4318,1614
1.4371,1608
1.4428,1609
1.4484,1611
1.4538,1619
1.4595,1615
1.4651,1605
1.4705,1608
1.4762,1615
1.4818,1619
1.4872,1615
1.4928,1607
1.4985,1609
1.5038,1617
1.5095,1618
1.5151,1610
1.5205,1606
1.5262,1613
1.5316,1619
1.5373,1617
1.543,1610
1.5483,1606
1.554,1612
1.5594,1617
1.565,1617
1.5706,1609
1.5763,1607
1.5817,1614
1.5872,1619
1.5929,1614
1.5985,1608
1.6039,1608
1.6095,1615
1.6151,1618
1.6207,1614
1.6261,1609
1.6317,1607
1.6373,1615
1.6427,1618
1.6484,1614
1.654,1605
1.6594,1608
1.665,1617
1.6706,1617
1.6763,1613
1.6817,1606
1.6873,1608
1.6927,1616
1.6983,1618
1.704,1612
1.7094,1610
1.715,1609
1.7206,1617
1.7263,1617
1.7317,1612
1.7373,1606
1.743,1612
1.7483,1619
1.754,1618
1.7596,1609
1.765,1606
1.7707,1612
1.7763,1618
1.7817,1616
1.7873,1605
1.7927,1608
1.7983,1618
1.804,1620
1.8096,1614
1.815,1609
1.8206,1610
1.8263,1617
1.8317,1618
1.8373,1614
1.843,1607
1.8483,1610
1.854,1616
1.8596,1616
1.865,1611
1.8707,1608
1.876,1612
1.8817,1617
1.8871,1616
1.8928,1608
1.8984,1605
1.904,1613
1.9094,1620
1.915,1617
1.9207,1608
1.926,1608
1.9317,1617
1.9373,1618
1.9427,1615
1.9483,1608
1.954,1609
1.9596,1615
1.965,1618
1.9706,1613
1.9763,1607
1.9816,1609
1.9873,1617
1.9929,1617
1.9983,1614
2.004,1606
2.0096,1610
2.0149,1618
2.0206,1620
2.0262,1614
2.0318,1607
2.0372,1611
2.0429,1619
2.0485,1617
