Experiment: Feb_22_tst3_chemo_expt vial 6, Mon Feb 22 14:25:20 2021
0.0045,1602
0.0102,1606
0.0158,1608
0.0215,1604
0.0272,1603
0.0325,1608
0.0382,1607
0.0438,1604
0.0492,1610
0.0548,1609
0.0605,1607
0.0658,1602
0.0714,1607
0.0771,1611
0.0824,1608
0.0881,1602
0.0937,1606
0.0991,1608
0.1048,1605
0.1104,1604
0.1161,1609
0.1216,1610
0.1269,1605
0.1326,1602
0.1382,1608
0.1436,1608
0.1492,1602
0.1549,1605
0.1605,1609
0.1658,1607
0.1715,1603
0.1772,1606
0.1825,1611
0.1882,1604
