Experiment: Feb_22_tst3_chemo_expt vial 15, Mon Feb 22 14:25:20 2021
0.0045,1630
0.0102,1628
0.0158,1632
0.0215,1635
0.0272,1628
0.0325,1631
0.0382,1633
0.0438,1632
0.0492,1635
0.0548,1628
0.0605,1632
0.0658,1635
0.0714,1629
0.0771,1629
0.0824,1633
0.0881,1631
0.0937,1629
0.0991,1633
0.1048,1635
0.1104,1632
0.1161,1627
0.1216,1631
0.1269,1636
0.1326,1633
0.1382,1632
0.1436,1630
0.1492,1633
0.1549,1631
0.1605,1630
0.1658,1633
0.1715,1635
0.1772,1632
0.1825,1628
0.1882,1635
