Experiment: Feb_22_tst3_chemo_expt vial 2, Mon Feb 22 14:25:20 2021
0.0045,1612
0.0102,1608
0.0158,1605
0.0215,1610
0.0272,1608
0.0325,1604
0.0382,1608
0.0438,1612
0.0492,1611
0.0548,1606
0.0605,1611
0.0658,1608
0.0714,1603
0.0771,1612
0.0824,1610
0.0881,1605
0.0937,1608
0.0991,1610
0.1048,1606
0.1104,1609
0.1161,1612
0.1216,1608
0.1269,1604
0.1326,1609
0.1382,1609
0.1436,1603
0.1492,1609
0.1549,1609
0.1605,1603
0.1658,1608
0.1715,1609
0.1772,1604
0.1825,1609
0.1882,1611
