Experiment: Feb_22_tst3_chemo_expt vial 4, Mon Feb 22 14:25:20 2021
0.0045,1611
0.0102,1612
0.0158,1608
0.0215,1611
0.0272,1613
0.0325,1609
0.0382,1611
0.0438,1613
0.0492,1612
0.0548,1609
0.0605,1612
0.0658,1610
0.0714,1610
0.0771,1617
0.0824,1610
0.0881,1608
0.0937,1613
0.0991,1610
0.1048,1610
0.1104,1614
0.1161,1607
0.1216,1608
0.1269,1613
0.1326,1607
0.1382,1611
0.1436,1614
0.1492,1608
0.1549,1608
0.1605,1613
0.1658,1612
0.1715,1607
0.1772,1612
0.1825,1613
0.1882,1607
