Experiment: Feb_22_tst3_chemo_expt vial 11, Mon Feb 22 14:25:20 2021
0.0045,1625
0.0102,1623
0.0158,1620
0.0215,1624
0.0272,1624
0.0325,1621
0.0382,1627
0.0438,1625
0.0492,1626
0.0548,1625
0.0605,1626
0.0658,1622
0.0714,1626
0.0771,1623
0.0824,1621
0.0881,1627
0.0937,1626
0.0991,1621
0.1048,1626
0.1104,1626
0.1161,1621
0.1216,1624
0.1269,1628
0.1326,1622
0.1382,1624
0.1436,1625
0.1492,1623
0.1549,1625
0.1605,1624
0.1658,1621
0.1715,1626
0.1772,1627
0.1825,1619
0.1882,1625
