Experiment: Feb_19_real_eric2_expt vial 10, Fri Feb 19 13:52:14 2021
0.0021,1615
0.0078,1617
0.0132,1616
0.0188,1614
0.0242,1619
0.0298,1615
0.0355,1619
0.0408,1617
0.0465,1618
0.0521,1618
0.0575,1617
0.0632,1619
0.0688,1615
0.0742,1620
0.0798,1616
0.0855,1619
0.0909,1616
0.0965,1619
0.1022,1617
0.1075,1617
0.1132,1617
0.1188,1616
0.1242,1617
0.1298,1617
0.1355,1620
0.1409,1617
0.1465,1618
0.1522,1619
0.1575,1617
0.1632,1620
0.1688,1615
0.1742,1618
0.1799,1618
0.1855,1618
0.1909,1618
0.1965,1617
0.2022,1620
0.2076,1615
0.2132,1617
0.2189,1616
0.2242,1617
0.2299,1618
0.2355,1617
0.2409,1618
0.2466,1617
0.2519,1617
0.2576,1619
0.2632,1617
0.2689,1620
0.2743,1619
0.2799,1617
0.2856,1617
0.2909,1616
0.2966,1619
0.302,1617
0.3076,1620
0.3133,1614
0.3187,1617
0.3243,1619
0.33,1616
0.3353,1619
0.341,1616
0.3466,1619
0.352,1617
0.3577,1616
0.3633,1619
0.3687,1618
0.3743,1618
0.38,1618
0.3853,1617
0.391,1618
0.3966,1614
0.402,1618
0.4077,1616
0.4131,1620
0.4187,1617
0.4244,1618
0.4298,1619
0.4354,1615
0.4411,1616
0.4464,1614
0.4521,1620
0.4577,1617
0.4631,1618
0.4688,1618
0.4744,1617
0.4798,1617
0.4854,1616
0.4911,1621
0.4964,1616
0.5021,1621
0.5077,1618
0.5131,1618
0.5188,1618
0.5242,1617
0.5299,1618
0.5355,1618
0.5409,1617
0.5466,1621
0.552,1614
0.5577,1619
0.5631,1616
0.5688,1620
0.5744,1617
0.5798,1618
0.5854,1619
0.5911,1616
0.5964,1618
0.6021,1617
0.6076,1617
0.6132,1619
0.6189,1618
0.6242,1619
0.6299,1617
0.6354,1617
0.641,1620
0.6464,1617
0.6521,1620
0.6577,1617
0.6631,1617
0.6688,1619
0.6745,1615
0.6798,1620
0.6855,1616
0.6909,1621
0.6965,1616
0.7022,1617
0.7076,1619
0.7132,1616
0.7188,1619
0.7242,1615
0.7299,1618
0.7355,1616
0.7409,1619
0.7465,1619
0.7522,1617
0.7576,1618
0.7632,1616
0.7689,1620
0.7742,1616
0.7799,1620
0.7853,1616
0.791,1616
0.7966,1618
0.802,1616
0.8077,1618
0.8133,1616
0.8187,1619
0.8243,1617
0.83,1619
0.8354,1618
0.841,1618
0.8467,1617
0.852,1616
0.8577,1619
0.8631,1615
0.8687,1616
0.8744,1617
0.88,1617
0.8854,1619
0.8911,1616
0.8964,1619
0.9021,1616
0.9078,1617
0.9131,1618
0.9188,1618
0.9244,1620
0.9298,1618
0.9355,1618
0.9411,1618
0.9465,1618
0.9521,1619
0.9578,1617
0.9631,1618
0.9688,1619
0.9744,1615
0.9798,1620
0.9855,1617
0.9909,1617
0.9965,1619
1.0022,1614
1.0076,1617
1.0132,1617
1.0189,1617
1.0243,1618
1.0299,1617
1.0356,1618
1.0409,1619
1.0466,1617
1.052,1618
1.0576,1616
1.0633,1619
1.0686,1615
1.0743,1619
1.08,1616
1.0853,1617
1.091,1619
1.0966,1615
1.102,1621
1.1077,1615
1.1133,1617
1.1187,1617
1.1244,1616
1.1298,1616
1.1354,1617
1.1411,1616
1.1465,1617
1.1521,1618
1.1578,1616
1.1632,1619
1.1688,1617
1.1742,1619
1.1798,1617
1.1855,1617
1.1909,1618
1.1965,1614
1.2022,1618
1.2075,1617
1.2132,1619
1.2188,1616
1.2242,1618
1.2299,1618
1.2355,1617
1.2409,1620
1.2466,1616
1.2522,1617
1.2576,1619
1.2633,1616
1.2687,1620
1.2743,1614
1.2797,1618
1.2854,1618
1.291,1616
1.2964,1619
1.3021,1617
1.3077,1617
1.3131,1621
1.3188,1616
1.3244,1620
1.3298,1619
1.3354,1618
1.3411,1617
1.3465,1617
1.3521,1620
1.3578,1618
1.3631,1618
1.3688,1617
1.3744,1616
1.3798,1618
1.3855,1619
1.3908,1616
1.3965,1617
1.4021,1617
1.4078,1616
1.4132,1616
1.4188,1616
1.4245,1614
1.4298,1619
1.4355,1616
1.4409,1618
1.4465,1617
1.4522,1616
1.4578,1617
1.4632,1618
1.4688,1619
1.4742,1615
1.4799,1620
1.4855,1618
1.4909,1618
1.4965,1617
1.5021,1617
1.5078,1617
1.5132,1617
1.5188,1619
1.5242,1616
1.5299,1621
1.5355,1618
1.5409,1617
1.5465,1619
1.5522,1617
1.5578,1618
1.5632,1618
1.5688,1617
1.5742,1618
1.5799,1619
1.5855,1617
1.5909,1618
1.5966,1616
1.6022,1617
1.6076,1619
1.6133,1618
1.6187,1617
1.6243,1617
1.6299,1617
1.6354,1620
1.641,1616
1.6467,1618
1.6521,1616
1.6577,1617
1.6634,1618
1.6688,1616
1.6744,1620
1.6798,1618
1.6855,1616
1.6909,1618
1.6966,1616
1.7022,1617
1.7076,1618
1.7132,1616
1.7186,1620
1.7243,1616
1.7299,1621
1.7356,1615
1.741,1618
1.7466,1616
1.752,1617
1.7577,1617
1.7633,1617
1.7687,1617
1.7744,1616
1.7797,1620
1.7854,1616
1.7911,1620
1.7965,1616
1.8021,1620
1.8078,1616
1.8132,1618
1.8188,1617
1.8245,1616
1.8298,1619
1.8355,1616
1.8409,1618
1.8466,1617
1.852,1618
1.8577,1619
1.8631,1618
1.8687,1618
1.8744,1617
1.8798,1617
1.8854,1617
1.8911,1617
1.8964,1618
1.9022,1615
1.9076,1619
1.9132,1618
1.9187,1620
1.9243,1618
1.93,1617
1.9354,1619
1.9411,1616
1.9465,1619
1.9522,1616
1.9576,1619
1.9632,1616
1.9686,1619
1.9743,1616
1.9797,1616
1.9854,1617
1.991,1620
1.9967,1619
2.0021,1617
2.0077,1618
2.0132,1616
2.0189,1619
2.0243,1614
2.03,1617
2.0354,1615
2.0411,1619
2.0465,1616
2.0522,1618
2.0576,1616
2.0633,1617
2.0687,1618
2.0744,1617
2.0798,1619
2.0854,1615
2.0909,1618
2.0966,1614
2.102,1618
2.1077,1619
2.1131,1616
2.1188,1619
2.1242,1616
2.1299,1618
2.1356,1619
2.141,1616
2.1466,1618
2.152,1619
2.1577,1615
2.1633,1619
2.1686,1616
2.1743,1617
2.18,1616
2.1854,1616
2.1911,1618
2.1965,1617
2.2021,1621
2.2078,1616
2.2132,1621
2.2189,1617
2.2243,1618
2.23,1618
2.2354,1619
2.2411,1618
2.2465,1617
2.2522,1620
2.2576,1615
2.2633,1618
2.2688,1617
2.2745,1619
2.2798,1619
2.2855,1617
2.2909,1619
2.2966,1618
2.302,1619
2.3077,1619
2.3131,1616
2.3187,1619
2.3242,1617
2.3299,1619
2.3356,1617
2.341,1618
2.3467,1619
2.3521,1615
2.3578,1621
2.3632,1615
2.3689,1618
2.3743,1616
2.38,1620
2.3854,1616
2.3911,1618
2.3965,1617
2.4022,1617
2.4076,1618
2.4133,1617
2.4187,1619
2.4244,1617
2.4299,1618
2.4355,1617
2.4409,1618
2.4466,1619
2.4521,1618
2.4577,1619
2.4631,1616
2.4688,1620
2.4744,1616
2.4798,1619
2.4853,1616
2.491,1620
2.4967,1617
2.5021,1618
2.5078,1617
2.5132,1619
2.5189,1617
2.5243,1618
2.53,1619
2.5354,1617
2.5411,1619
2.5465,1616
2.5521,1619
2.5576,1619
2.5633,1617
2.5687,1619
2.5744,1617
2.5798,1619
2.5855,1619
2.5909,1619
2.5966,1616
2.602,1618
2.6077,1618
2.6131,1617
2.6188,1619
2.6242,1615
2.6299,1618
2.6353,1617
2.641,1617
2.6464,1618
2.6521,1617
2.6578,1617
2.6632,1616
2.6689,1617
2.6743,1619
2.68,1615
2.6854,1619
2.6911,1615
2.6965,1619
2.7022,1617
2.7078,1619
2.7132,1616
2.7187,1615
2.7243,1620
2.7298,1617
2.7355,1619
2.7409,1615
2.7466,1619
2.752,1617
2.7577,1620
2.7633,1617
2.7687,1617
2.7744,1618
2.7798,1618
2.7854,1617
2.7909,1618
2.7966,1619
2.802,1614
2.8077,1619
2.8131,1617
2.8188,1619
2.8242,1619
2.8299,1616
2.8354,1618
2.8411,1615
2.8464,1620
2.8521,1616
2.8578,1619
2.8632,1617
2.8689,1618
2.8743,1619
2.88,1616
2.8855,1618
2.8909,1616
2.8966,1616
2.902,1618
2.9076,1618
2.9133,1619
2.9187,1618
2.9244,1617
2.9298,1617
2.9355,1617
2.9409,1620
2.9466,1618
2.952,1619
2.9577,1618
2.9631,1617
2.9689,1619
2.9743,1616
2.9799,1619
2.9853,1616
2.991,1620
2.9964,1617
3.0021,1617
3.0075,1617
3.0132,1616
3.0188,1620
3.0243,1616
3.03,1619
3.0354,1616
3.0411,1619
3.0465,1617
3.052,1616
3.0576,1618
3.0633,1616
3.0687,1619
3.0744,1615
3.0798,1619
3.0855,1619
3.0909,1618
3.0966,1619
3.102,1616
3.1077,1620
3.1131,1614
3.1188,1619
3.1242,1617
3.1299,1616
3.1353,1618
3.141,1616
3.1467,1617
3.1521,1616
3.1578,1618
3.1632,1616
3.1689,1618
3.1742,1618
3.1799,1619
3.1854,1616
3.1911,1617
3.1965,1618
3.2022,1618
3.2076,1618
3.2133,1615
3.2187,1618
3.2244,1618
3.2298,1620
3.2354,1618
3.2411,1618
3.2465,1619
3.2522,1616
3.2576,1618
3.2633,1616
3.2688,1617
3.2742,1619
3.2799,1618
3.2853,1616
3.291,1620
3.2966,1615
3.3021,1621
3.3078,1616
3.3132,1619
3.3187,1616
3.3243,1620
3.33,1618
3.3354,1618
3.3409,1617
3.3465,1617
3.3522,1618
3.3576,1616
3.3633,1619
3.3687,1615
3.3743,1620
3.38,1618
3.3855,1616
3.3911,1618
3.3965,1615
3.4021,1618
3.4078,1615
3.4132,1619
3.4186,1618
3.4243,1618
3.43,1617
3.4354,1616
3.4411,1617
3.4465,1618
3.4521,1620
3.4578,1617
3.4632,1617
3.4689,1619
3.4743,1616
3.48,1617
3.4854,1618
3.4911,1616
3.4965,1618
3.5022,1618
3.5076,1620
3.5133,1618
