Experiment: Feb_19_real_eric2_expt vial 14, Fri Feb 19 13:52:14 2021
0.0021,1624
0.0078,1626
0.0132,1622
0.0188,1627
0.0242,1627
0.0298,1622
0.0355,1626
0.0408,1628
0.0465,1620
0.0521,1626
0.0575,1627
0.0632,1621
0.0688,1626
0.0742,1624
0.0798,1621
0.0855,1628
0.0909,1623
0.0965,1622
0.1022,1628
0.1075,1625
0.1132,1622
0.1188,1627
0.1242,1623
0.1298,1622
0.1355,1627
0.1409,1626
0.1465,1621
0.1522,1628
0.1575,1624
0.1632,1624
0.1688,1628
0.1742,1625
0.1799,1621
0.1855,1626
0.1909,1624
0.1965,1621
0.2022,1628
0.2076,1628
0.2132,1620
0.2189,1623
0.2242,1629
0.2299,1623
0.2355,1624
0.2409,1628
0.2466,1624
0.2519,1623
0.2576,1627
0.2632,1621
0.2689,1621
0.2743,1628
0.2799,1624
0.2856,1623
0.2909,1625
0.2966,1624
0.302,1622
0.3076,1627
0.3133,1625
0.3187,1622
0.3243,1626
0.33,1624
0.3353,1623
0.341,1626
0.3466,1625
0.352,1623
0.3577,1627
0.3633,1623
0.3687,1621
0.3743,1628
0.38,1622
0.3853,1621
0.391,1626
0.3966,1626
0.402,1621
0.4077,1626
0.4131,1625
0.4187,1623
0.4244,1625
0.4298,1627
0.4354,1622
0.4411,1624
0.4464,1627
0.4521,1623
0.4577,1625
0.4631,1627
0.4688,1623
0.4744,1625
0.4798,1624
0.4854,1623
0.4911,1627
0.4964,1625
0.5021,1623
0.5077,1627
0.5131,1625
0.5188,1622
0.5242,1626
0.5299,1625
0.5355,1623
0.5409,1629
0.5466,1623
0.552,1624
0.5577,1628
0.5631,1625
0.5688,1622
0.5744,1628
0.5798,1623
0.5854,1624
0.5911,1627
0.5964,1622
0.6021,1624
0.6076,1627
0.6132,1620
0.6189,1621
0.6242,1630
0.6299,1623
0.6354,1625
0.641,1626
0.6464,1624
0.6521,1626
0.6577,1622
0.6631,1623
0.6688,1627
0.6745,1621
0.6798,1627
0.6855,1624
0.6909,1621
0.6965,1627
0.7022,1623
0.7076,1623
0.7132,1627
0.7188,1624
0.7242,1622
0.7299,1626
0.7355,1623
0.7409,1622
0.7465,1628
0.7522,1624
0.7576,1624
0.7632,1626
0.7689,1623
0.7742,1625
0.7799,1628
0.7853,1624
0.791,1624
0.7966,1628
0.802,1624
0.8077,1625
0.8133,1627
0.8187,1623
0.8243,1624
0.83,1627
0.8354,1624
0.841,1625
0.8467,1626
0.852,1622
0.8577,1625
0.8631,1626
0.8687,1623
0.8744,1626
0.88,1627
0.8854,1624
0.8911,1626
0.8964,1627
0.9021,1621
0.9078,1624
0.9131,1629
0.9188,1622
0.9244,1623
0.9298,1627
0.9355,1622
0.9411,1625
0.9465,1627
0.9521,1624
0.9578,1624
0.9631,1628
0.9688,1623
0.9744,1625
0.9798,1627
0.9855,1622
0.9909,1625
0.9965,1626
1.0022,1622
1.0076,1627
1.0132,1625
1.0189,1623
1.0243,1627
1.0299,1625
1.0356,1620
1.0409,1628
1.0466,1622
1.052,1625
1.0576,1627
1.0633,1623
1.0686,1624
1.0743,1626
1.08,1622
1.0853,1623
1.091,1626
1.0966,1623
1.102,1625
1.1077,1629
1.1133,1624
1.1187,1622
1.1244,1628
1.1298,1624
1.1354,1623
1.1411,1627
1.1465,1625
1.1521,1624
1.1578,1627
1.1632,1623
1.1688,1619
1.1742,1626
1.1798,1623
1.1855,1624
1.1909,1628
1.1965,1622
1.2022,1625
1.2075,1627
1.2132,1622
1.2188,1625
1.2242,1628
1.2299,1622
1.2355,1626
1.2409,1625
1.2466,1622
1.2522,1627
1.2576,1624
1.2633,1624
1.2687,1627
1.2743,1624
1.2797,1623
1.2854,1629
1.291,1622
1.2964,1624
1.3021,1625
1.3077,1622
1.3131,1626
1.3188,1626
1.3244,1623
1.3298,1629
1.3354,1627
1.3411,1623
1.3465,1624
1.3521,1629
1.3578,1623
1.3631,1623
1.3688,1628
1.3744,1622
1.3798,1625
1.3855,1626
1.3908,1623
1.3965,1625
1.4021,1627
1.4078,1621
1.4132,1626
1.4188,1624
1.4245,1621
1.4298,1626
1.4355,1624
1.4409,1623
1.4465,1626
1.4522,1626
1.4578,1621
1.4632,1628
1.4688,1624
1.4742,1626
1.4799,1627
1.4855,1623
1.4909,1626
1.4965,1625
1.5021,1622
1.5078,1627
1.5132,1626
1.5188,1622
1.5242,1625
1.5299,1627
1.5355,1621
1.5409,1623
1.5465,1628
1.5522,1624
1.5578,1622
1.5632,1627
1.5688,1623
1.5742,1623
1.5799,1628
1.5855,1621
1.5909,1625
1.5966,1627
1.6022,1622
1.6076,1625
1.6133,1627
1.6187,1620
1.6243,1622
1.6299,1627
1.6354,1623
1.641,1624
1.6467,1627
1.6521,1624
1.6577,1625
1.6634,1628
1.6688,1623
1.6744,1626
1.6798,1625
1.6855,1621
1.6909,1624
1.6966,1625
1.7022,1623
1.7076,1627
1.7132,1625
1.7186,1624
1.7243,1628
1.7299,1625
1.7356,1621
1.741,1626
1.7466,1627
1.752,1622
1.7577,1625
1.7633,1626
1.7687,1622
1.7744,1625
1.7797,1628
1.7854,1621
1.7911,1624
1.7965,1627
1.8021,1623
1.8078,1625
1.8132,1625
1.8188,1622
1.8245,1625
1.8298,1629
1.8355,1624
1.8409,1623
1.8466,1629
1.852,1624
1.8577,1622
1.8631,1627
1.8687,1623
1.8744,1622
1.8798,1626
1.8854,1626
1.8911,1622
1.8964,1627
1.9022,1625
1.9076,1621
1.9132,1627
1.9187,1624
1.9243,1624
1.93,1627
1.9354,1622
1.9411,1623
1.9465,1626
1.9522,1622
1.9576,1623
1.9632,1628
1.9686,1624
1.9743,1626
1.9797,1628
1.9854,1623
1.991,1624
1.9967,1626
2.0021,1623
2.0077,1629
2.0132,1625
2.0189,1621
2.0243,1625
2.03,1628
2.0354,1626
2.0411,1628
2.0465,1623
2.0522,1622
2.0576,1626
2.0633,1624
2.0687,1623
2.0744,1629
2.0798,1624
2.0854,1625
2.0909,1627
2.0966,1623
2.102,1626
2.1077,1627
2.1131,1622
2.1188,1627
2.1242,1627
2.1299,1621
2.1356,1627
2.141,1626
2.1466,1624
2.152,1627
2.1577,1623
2.1633,1623
2.1686,1629
2.1743,1620
2.18,1625
2.1854,1630
2.1911,1624
2.1965,1623
2.2021,1627
2.2078,1626
2.2132,1622
2.2189,1627
2.2243,1626
2.23,1621
2.2354,1628
2.2411,1625
2.2465,1622
2.2522,1628
2.2576,1627
2.2633,1624
2.2688,1625
2.2745,1627
2.2798,1622
2.2855,1625
2.2909,1625
2.2966,1620
2.302,1626
2.3077,1624
2.3131,1621
2.3187,1626
2.3242,1626
2.3299,1623
2.3356,1626
2.341,1629
2.3467,1622
2.3521,1625
2.3578,1627
2.3632,1622
2.3689,1624
2.3743,1627
2.38,1623
2.3854,1624
2.3911,1629
2.3965,1623
2.4022,1622
2.4076,1626
2.4133,1623
2.4187,1624
2.4244,1626
2.4299,1621
2.4355,1625
2.4409,1628
2.4466,1622
2.4521,1624
2.4577,1625
2.4631,1621
2.4688,1625
2.4744,1625
2.4798,1622
2.4853,1627
2.491,1626
2.4967,1622
2.5021,1628
2.5078,1624
2.5132,1621
2.5189,1628
2.5243,1623
2.53,1620
2.5354,1628
2.5411,1625
2.5465,1622
2.5521,1625
2.5576,1626
2.5633,1624
2.5687,1626
2.5744,1628
2.5798,1623
2.5855,1626
2.5909,1628
2.5966,1622
2.602,1624
2.6077,1628
2.6131,1623
2.6188,1623
2.6242,1627
2.6299,1621
2.6353,1622
2.641,1627
2.6464,1623
2.6521,1624
2.6578,1627
2.6632,1625
2.6689,1624
2.6743,1629
2.68,1624
2.6854,1622
2.6911,1627
2.6965,1622
2.7022,1624
2.7078,1628
2.7132,1624
2.7187,1622
2.7243,1627
2.7298,1625
2.7355,1624
2.7409,1627
2.7466,1625
2.752,1622
2.7577,1626
2.7633,1623
2.7687,1622
2.7744,1626
2.7798,1627
2.7854,1620
2.7909,1627
2.7966,1627
2.802,1623
2.8077,1626
2.8131,1627
2.8188,1622
2.8242,1625
2.8299,1626
2.8354,1623
2.8411,1627
2.8464,1624
2.8521,1624
2.8578,1627
2.8632,1623
2.8689,1625
2.8743,1627
2.88,1622
2.8855,1624
2.8909,1629
