Experiment: Feb_19_real_eric2_expt vial 8, Fri Feb 19 13:52:14 2021
0.0021,1630
0.0078,1629
0.0132,1634
0.0188,1634
0.0242,1628
0.0298,1630
0.0355,1636
0.0408,1633
0.0465,1626
0.0521,1629
0.0575,1635
0.0632,1633
0.0688,1630
0.0742,1632
0.0798,1635
0.0855,1629
0.0909,1629
0.0965,1632
0.1022,1633
0.1075,1629
0.1132,1629
0.1188,1633
0.1242,1633
0.1298,1628
0.1355,1630
0.1409,1635
0.1465,1632
0.1522,1628
0.1575,1630
0.1632,1635
0.1688,1630
0.1742,1627
0.1799,1632
0.1855,1634
0.1909,1629
0.1965,1630
0.2022,1633
0.2076,1633
0.2132,1629
0.2189,1632
0.2242,1634
0.2299,1631
0.2355,1629
0.2409,1632
0.2466,1634
0.2519,1630
0.2576,1627
0.2632,1632
0.2689,1635
0.2743,1629
0.2799,1631
0.2856,1634
0.2909,1631
0.2966,1629
0.302,1631
0.3076,1633
0.3133,1631
0.3187,1630
0.3243,1634
0.33,1634
0.3353,1630
0.341,1631
0.3466,1636
0.352,1630
0.3577,1628
0.3633,1632
0.3687,1635
0.3743,1631
0.38,1630
0.3853,1634
0.391,1630
0.3966,1630
0.402,1634
0.4077,1632
0.4131,1630
0.4187,1631
0.4244,1635
0.4298,1631
0.4354,1628
0.4411,1633
0.4464,1634
0.4521,1630
0.4577,1629
0.4631,1632
0.4688,1631
0.4744,1629
0.4798,1632
0.4854,1633
0.4911,1629
0.4964,1632
0.5021,1634
0.5077,1633
0.5131,1628
0.5188,1629
0.5242,1636
0.5299,1631
0.5355,1630
0.5409,1632
0.5466,1634
0.552,1630
0.5577,1630
0.5631,1633
0.5688,1631
0.5744,1627
0.5798,1634
0.5854,1633
0.5911,1627
0.5964,1630
0.6021,1633
0.6076,1630
0.6132,1628
0.6189,1632
0.6242,1633
0.6299,1629
0.6354,1628
0.641,1634
0.6464,1635
0.6521,1628
0.6577,1629
0.6631,1635
0.6688,1632
0.6745,1630
0.6798,1632
0.6855,1632
0.6909,1630
0.6965,1629
0.7022,1636
0.7076,1630
0.7132,1630
0.7188,1631
0.7242,1635
0.7299,1631
0.7355,1629
0.7409,1631
0.7465,1634
0.7522,1629
0.7576,1630
0.7632,1634
0.7689,1633
0.7742,1630
0.7799,1632
0.7853,1635
0.791,1630
0.7966,1630
0.802,1634
0.8077,1631
0.8133,1627
0.8187,1633
0.8243,1633
0.83,1629
0.8354,1630
0.841,1635
0.8467,1633
0.852,1630
0.8577,1631
0.8631,1634
0.8687,1630
0.8744,1631
0.88,1635
