Experiment: Feb_19_real_eric2_expt vial 9, Fri Feb 19 13:52:14 2021
0.0021,1623
0.0078,1622
0.0132,1623
0.0188,1621
0.0242,1622
0.0298,1624
0.0355,1623
0.0408,1624
0.0465,1622
0.0521,1624
0.0575,1623
0.0632,1621
0.0688,1623
0.0742,1623
0.0798,1621
0.0855,1624
0.0909,1622
0.0965,1625
0.1022,1623
0.1075,1623
0.1132,1624
0.1188,1622
0.1242,1623
0.1298,1622
0.1355,1623
0.1409,1624
0.1465,1622
0.1522,1621
0.1575,1623
0.1632,1623
0.1688,1624
0.1742,1621
0.1799,1622
0.1855,1625
0.1909,1620
0.1965,1621
0.2022,1624
0.2076,1622
0.2132,1623
0.2189,1623
0.2242,1623
0.2299,1621
0.2355,1621
0.2409,1623
0.2466,1624
0.2519,1624
0.2576,1624
0.2632,1621
0.2689,1621
0.2743,1624
0.2799,1620
0.2856,1623
0.2909,1622
0.2966,1622
0.302,1621
0.3076,1621
0.3133,1624
0.3187,1622
0.3243,1621
0.33,1626
0.3353,1621
0.341,1624
0.3466,1625
0.352,1621
0.3577,1623
0.3633,1622
0.3687,1622
0.3743,1623
0.38,1621
0.3853,1623
0.391,1624
0.3966,1622
0.402,1624
0.4077,1623
0.4131,1620
0.4187,1622
0.4244,1622
0.4298,1624
0.4354,1623
0.4411,1623
0.4464,1622
0.4521,1622
0.4577,1623
0.4631,1623
0.4688,1623
0.4744,1624
0.4798,1622
0.4854,1621
0.4911,1624
0.4964,1623
0.5021,1622
0.5077,1622
0.5131,1621
0.5188,1625
0.5242,1622
0.5299,1623
0.5355,1624
0.5409,1625
0.5466,1623
0.552,1621
0.5577,1622
0.5631,1622
0.5688,1623
0.5744,1625
0.5798,1624
0.5854,1623
0.5911,1623
0.5964,1624
0.6021,1620
0.6076,1622
0.6132,1623
0.6189,1620
0.6242,1624
0.6299,1622
0.6354,1622
0.641,1623
0.6464,1621
0.6521,1624
0.6577,1624
0.6631,1620
0.6688,1624
0.6745,1623
0.6798,1622
0.6855,1623
0.6909,1622
0.6965,1623
0.7022,1623
0.7076,1623
0.7132,1624
0.7188,1620
0.7242,1621
0.7299,1625
0.7355,1619
0.7409,1624
0.7465,1624
0.7522,1621
0.7576,1622
0.7632,1625
0.7689,1623
0.7742,1623
0.7799,1621
0.7853,1623
0.791,1621
0.7966,1622
0.802,1624
0.8077,1623
0.8133,1623
0.8187,1623
0.8243,1621
0.83,1624
0.8354,1624
0.841,1622
0.8467,1623
0.852,1622
0.8577,1620
0.8631,1624
0.8687,1621
0.8744,1623
0.88,1625
0.8854,1621
0.8911,1623
0.8964,1621
0.9021,1621
0.9078,1624
0.9131,1623
0.9188,1624
0.9244,1623
0.9298,1623
0.9355,1624
0.9411,1620
0.9465,1623
0.9521,1622
0.9578,1621
0.9631,1626
0.9688,1622
0.9744,1620
0.9798,1623
0.9855,1620
0.9909,1624
0.9965,1623
1.0022,1621
1.0076,1624
1.0132,1622
1.0189,1623
1.0243,1625
1.0299,1622
1.0356,1623
1.0409,1624
1.0466,1623
1.052,1624
1.0576,1623
1.0633,1622
1.0686,1624
1.0743,1623
1.08,1623
1.0853,1621
1.091,1624
1.0966,1623
1.102,1622
1.1077,1622
1.1133,1625
1.1187,1621
1.1244,1623
1.1298,1621
1.1354,1622
1.1411,1623
1.1465,1621
1.1521,1623
1.1578,1623
1.1632,1620
1.1688,1625
1.1742,1623
1.1798,1619
1.1855,1623
1.1909,1620
1.1965,1623
1.2022,1623
1.2075,1621
1.2132,1623
1.2188,1621
1.2242,1622
1.2299,1624
1.2355,1621
1.2409,1623
1.2466,1622
1.2522,1619
1.2576,1624
1.2633,1626
1.2687,1622
1.2743,1623
1.2797,1624
1.2854,1622
1.291,1623
1.2964,1623
1.3021,1621
1.3077,1624
1.3131,1622
1.3188,1622
1.3244,1624
1.3298,1623
1.3354,1621
1.3411,1622
1.3465,1622
1.3521,1624
1.3578,1622
1.3631,1623
1.3688,1622
1.3744,1622
1.3798,1625
1.3855,1622
1.3908,1624
1.3965,1627
1.4021,1623
1.4078,1621
1.4132,1623
1.4188,1621
1.4245,1625
1.4298,1623
1.4355,1623
1.4409,1623
1.4465,1623
1.4522,1623
1.4578,1624
1.4632,1625
1.4688,1624
1.4742,1623
1.4799,1623
1.4855,1622
1.4909,1622
1.4965,1624
1.5021,1620
1.5078,1625
1.5132,1621
1.5188,1622
1.5242,1622
1.5299,1621
1.5355,1624
1.5409,1622
1.5465,1623
1.5522,1624
1.5578,1621
1.5632,1624
1.5688,1625
1.5742,1621
1.5799,1623
1.5855,1622
1.5909,1622
1.5966,1625
1.6022,1621
1.6076,1621
1.6133,1626
1.6187,1620
1.6243,1622
1.6299,1624
1.6354,1621
1.641,1622
1.6467,1622
1.6521,1622
1.6577,1625
1.6634,1622
1.6688,1624
1.6744,1621
1.6798,1621
1.6855,1621
1.6909,1620
1.6966,1623
1.7022,1624
1.7076,1622
1.7132,1624
1.7186,1625
1.7243,1622
1.7299,1625
1.7356,1620
1.741,1622
1.7466,1624
1.752,1621
1.7577,1625
1.7633,1623
1.7687,1622
1.7744,1623
1.7797,1625
1.7854,1622
1.7911,1624
1.7965,1623
1.8021,1621
1.8078,1624
1.8132,1620
1.8188,1623
1.8245,1625
1.8298,1621
1.8355,1622
1.8409,1625
1.8466,1621
1.852,1623
1.8577,1624
1.8631,1621
1.8687,1624
1.8744,1622
1.8798,1622
1.8854,1624
1.8911,1620
1.8964,1623
1.9022,1623
1.9076,1623
1.9132,1626
1.9187,1623
1.9243,1620
1.93,1623
1.9354,1623
1.9411,1623
1.9465,1625
1.9522,1622
1.9576,1624
1.9632,1625
1.9686,1622
1.9743,1625
1.9797,1623
1.9854,1624
1.991,1623
1.9967,1621
2.0021,1623
2.0077,1623
2.0132,1625
2.0189,1623
2.0243,1624
2.03,1621
2.0354,1624
2.0411,1621
2.0465,1621
2.0522,1626
2.0576,1623
2.0633,1623
2.0687,1625
2.0744,1622
2.0798,1624
2.0854,1624
2.0909,1623
2.0966,1624
2.102,1622
2.1077,1622
2.1131,1624
2.1188,1620
2.1242,1625
2.1299,1622
2.1356,1622
2.141,1623
2.1466,1622
2.152,1623
2.1577,1625
2.1633,1619
2.1686,1621
2.1743,1624
2.18,1620
2.1854,1622
2.1911,1623
2.1965,1623
2.2021,1622
2.2078,1622
2.2132,1622
2.2189,1624
2.2243,1620
2.23,1625
2.2354,1623
2.2411,1622
2.2465,1623
2.2522,1623
2.2576,1622
2.2633,1624
2.2688,1622
2.2745,1624
2.2798,1623
2.2855,1621
2.2909,1623
2.2966,1623
2.302,1621
2.3077,1624
2.3131,1625
2.3187,1619
2.3242,1625
2.3299,1622
2.3356,1621
2.341,1625
2.3467,1624
2.3521,1622
2.3578,1623
2.3632,1622
2.3689,1622
2.3743,1624
2.38,1622
2.3854,1623
2.3911,1624
2.3965,1622
2.4022,1622
2.4076,1622
2.4133,1623
2.4187,1623
2.4244,1620
2.4299,1623
2.4355,1624
2.4409,1621
2.4466,1625
2.4521,1621
2.4577,1620
2.4631,1624
2.4688,1623
2.4744,1621
2.4798,1621
2.4853,1623
2.491,1622
2.4967,1624
2.5021,1623
2.5078,1623
2.5132,1626
2.5189,1621
2.5243,1622
2.53,1624
2.5354,1622
2.5411,1624
2.5465,1621
2.5521,1620
2.5576,1625
2.5633,1622
2.5687,1623
2.5744,1626
2.5798,1621
2.5855,1621
2.5909,1622
2.5966,1619
2.602,1622
2.6077,1624
2.6131,1621
2.6188,1625
2.6242,1622
2.6299,1621
2.6353,1624
2.641,1621
2.6464,1622
2.6521,1622
2.6578,1622
2.6632,1623
2.6689,1623
2.6743,1622
2.68,1626
2.6854,1623
2.6911,1623
2.6965,1625
2.7022,1622
2.7078,1622
2.7132,1623
2.7187,1620
2.7243,1621
2.7298,1624
2.7355,1624
2.7409,1626
2.7466,1620
2.752,1623
2.7577,1623
2.7633,1621
2.7687,1622
2.7744,1624
2.7798,1620
2.7854,1623
2.7909,1624
2.7966,1621
2.802,1624
2.8077,1624
2.8131,1622
2.8188,1625
2.8242,1622
2.8299,1619
2.8354,1623
2.8411,1623
2.8464,1622
2.8521,1627
2.8578,1621
2.8632,1622
2.8689,1626
2.8743,1620
2.88,1621
2.8855,1622
2.8909,1622
2.8966,1623
2.902,1623
2.9076,1624
2.9133,1623
2.9187,1621
2.9244,1624
2.9298,1624
2.9355,1620
2.9409,1624
2.9466,1623
2.952,1624
2.9577,1624
2.9631,1619
2.9689,1622
2.9743,1622
2.9799,1620
2.9853,1625
2.991,1623
2.9964,1623
3.0021,1625
3.0075,1621
3.0132,1625
3.0188,1623
3.0243,1624
3.03,1623
3.0354,1622
3.0411,1624
3.0465,1620
3.052,1625
3.0576,1624
3.0633,1620
3.0687,1623
3.0744,1623
3.0798,1622
3.0855,1625
3.0909,1622
3.0966,1624
3.102,1625
3.1077,1622
3.1131,1622
3.1188,1623
3.1242,1620
3.1299,1625
3.1353,1622
3.141,1623
3.1467,1621
3.1521,1622
3.1578,1622
3.1632,1619
3.1689,1623
3.1742,1626
3.1799,1624
3.1854,1622
3.1911,1623
3.1965,1622
3.2022,1622
3.2076,1621
3.2133,1625
3.2187,1622
3.2244,1621
3.2298,1625
3.2354,1622
3.2411,1623
3.2465,1623
3.2522,1621
3.2576,1624
3.2633,1621
3.2688,1623
3.2742,1624
3.2799,1623
3.2853,1624
3.291,1624
3.2966,1622
3.3021,1625
3.3078,1622
3.3132,1624
3.3187,1625
3.3243,1620
3.33,1621
3.3354,1624
3.3409,1620
3.3465,1623
3.3522,1623
3.3576,1622
3.3633,1624
3.3687,1620
3.3743,1622
3.38,1623
3.3855,1621
3.3911,1623
3.3965,1624
3.4021,1621
3.4078,1624
3.4132,1624
3.4186,1621
3.4243,1625
3.43,1623
3.4354,1621
3.4411,1622
3.4465,1620
3.4521,1624
3.4578,1623
3.4632,1625
3.4689,1623
3.4743,1624
3.48,1623
3.4854,1623
3.4911,1622
3.4965,1625
3.5022,1623
3.5076,1623
3.5133,1625
3.5188,1621
3.5244,1622
3.5298,1621
3.5355,1622
3.5409,1626
3.5466,1621
3.5523,1624
3.5576,1622
3.5633,1621
3.5687,1626
3.5744,1621
3.5799,1622
3.5856,1623
3.591,1622
3.5964,1622
3.6021,1623
3.6077,1623
3.6132,1622
3.6189,1622
3.6243,1623
3.63,1625
3.6354,1621
3.641,1622
3.6467,1626
3.6522,1621
3.6576,1625
3.6633,1623
3.6687,1623
3.6745,1623
3.6798,1623
3.6855,1623
3.6909,1622
3.6966,1622
3.7023,1624
3.7077,1622
3.7134,1624
3.7187,1623
3.7244,1625
3.7298,1624
3.7355,1623
3.741,1623
3.7467,1621
3.7521,1621
3.7578,1624
3.7634,1621
3.7689,1624
3.7743,1623
3.78,1621
3.7854,1624
3.7911,1624
3.7967,1621
3.8021,1625
3.8076,1622
3.8133,1622
3.8187,1624
3.8244,1622
3.8298,1625
3.8355,1623
3.8412,1621
3.8466,1624
3.852,1621
3.8577,1624
3.8634,1625
3.8688,1620
3.8744,1621
3.8799,1624
3.8856,1621
3.891,1623
3.8965,1623
3.9022,1621
3.9076,1624
3.9132,1623
3.9189,1621
3.9243,1626
3.93,1619
3.9354,1623
3.9411,1627
3.9467,1618
3.9521,1621
3.9578,1626
3.9632,1621
3.9689,1623
3.9744,1624
3.9801,1621
3.9855,1624
3.9912,1622
3.9965,1622
4.0022,1622
4.0077,1623
4.0133,1623
4.0188,1624
4.0244,1622
4.0301,1624
4.0355,1621
4.0412,1622
4.0466,1625
4.0523,1620
4.0577,1623
4.0631,1621
4.0688,1619
4.0745,1624
4.0799,1623
4.0856,1620
4.091,1624
4.0967,1626
4.1023,1620
4.1077,1623
4.1131,1625
4.1188,1620
4.1245,1624
4.13,1625
4.1354,1622
4.1411,1624
4.1465,1624
4.1521,1619
4.1578,1624
4.1633,1626
4.1689,1621
4.1744,1625
4.18,1620
4.1854,1623
4.1911,1623
4.1968,1621
4.2022,1624
4.2079,1623
4.2133,1620
4.2187,1625
4.2244,1624
4.2301,1621
4.2355,1625
4.2412,1622
4.2466,1621
4.2523,1626
4.2576,1622
4.2633,1619
4.2687,1626
4.2744,1622
4.2799,1621
4.2856,1626
4.291,1623
4.2967,1622
4.3021,1623
4.3077,1623
4.3131,1625
4.3188,1622
4.3245,1622
4.3299,1626
4.3356,1622
4.341,1624
4.3467,1625
4.3521,1621
4.3578,1625
4.3633,1622
4.369,1623
4.3744,1624
4.38,1620
4.3854,1622
4.3911,1623
4.3966,1624
4.4022,1625
4.4076,1624
4.4133,1619
4.4189,1622
4.4244,1623
4.4301,1622
4.4355,1623
4.4412,1621
4.4466,1621
4.4523,1624
4.4577,1622
4.4634,1622
4.4688,1626
4.4745,1621
4.4799,1622
4.4856,1625
4.491,1621
4.4966,1620
4.502,1626
4.5078,1621
4.5132,1625
4.5189,1625
4.5243,1621
4.53,1623
4.5354,1623
4.5411,1624
4.5465,1624
4.5522,1621
4.5578,1625
4.5633,1624
4.5689,1621
4.5743,1624
4.58,1625
4.5854,1621
4.5909,1624
4.5966,1623
4.6021,1622
4.6078,1624
4.6132,1622
4.6187,1622
4.6245,1624
4.6299,1621
4.6356,1624
4.641,1624
4.6466,1621
4.6523,1623
4.6577,1624
4.6634,1622
4.6688,1622
4.6743,1622
4.68,1621
4.6857,1625
4.6911,1622
4.6967,1620
4.7022,1624
4.7079,1622
4.7132,1622
4.7189,1626
4.7243,1623
4.73,1624
4.7354,1624
4.7411,1619
4.7466,1622
4.7523,1624
4.7577,1622
4.7634,1625
4.7688,1623
4.7744,1621
4.7799,1624
4.7856,1623
4.7912,1622
4.7967,1624
4.8023,1622
4.8077,1622
4.8134,1624
4.8188,1622
4.8245,1621
4.8299,1624
4.8356,1621
4.8411,1622
4.8467,1622
4.8521,1619
4.8578,1625
4.8632,1620
4.8689,1623
4.8743,1626
4.88,1621
4.8856,1623
4.891,1624
4.8965,1623
4.9022,1624
4.9076,1623
4.9133,1622
4.919,1623
4.9244,1622
4.93,1622
4.9354,1624
4.9412,1621
4.9465,1622
4.9522,1624
4.9576,1621
4.9633,1623
4.9687,1624
4.9744,1621
4.9798,1625
4.9855,1622
4.991,1621
4.9967,1623
5.0021,1623
5.0077,1622
5.0134,1625
5.0189,1621
5.0245,1621
5.0299,1625
5.0356,1623
5.041,1620
5.0467,1625
5.0521,1619
5.0578,1620
5.0632,1624
5.0689,1623
5.0743,1620
5.08,1624
5.0856,1622
5.0911,1624
5.0968,1622
5.1022,1623
5.1079,1623
5.1133,1622
5.1189,1624
5.1244,1625
5.1301,1622
5.1355,1626
5.1412,1623
5.1467,1622
5.1524,1623
5.1577,1624
5.1634,1623
5.1688,1623
5.1745,1625
5.1799,1622
5.1856,1624
5.191,1621
5.1966,1623
5.2023,1625
5.2077,1620
5.2132,1623
5.2189,1623
5.2243,1620
5.23,1624
5.2354,1621
5.2411,1621
5.2468,1626
5.2522,1620
5.2579,1624
5.2633,1625
5.2689,1622
5.2743,1623
5.28,1623
5.2855,1621
5.2912,1623
5.2966,1623
5.3023,1623
5.3077,1625
5.3134,1620
5.3188,1627
5.3245,1623
5.3299,1621
5.3355,1623
5.3412,1621
5.3466,1623
5.3523,1625
5.3577,1621
5.3634,1625
5.3688,1623
5.3745,1620
5.3799,1624
5.3856,1622
5.391,1623
5.3967,1623
5.4021,1624
5.4078,1623
5.4134,1623
5.4188,1623
5.4245,1624
5.4299,1621
5.4356,1624
5.441,1623
5.4468,1623
5.4522,1622
5.4576,1623
5.4633,1622
5.469,1622
5.4744,1622
5.4798,1621
5.4855,1624
5.4912,1622
5.4966,1622
5.5023,1621
5.5077,1622
5.5134,1623
5.5188,1624
5.5245,1623
5.5299,1623
5.5356,1626
5.541,1623
5.5467,1620
5.5523,1623
5.5578,1619
5.5635,1622
5.5689,1623
5.5746,1622
5.5799,1624
5.5856,1621
5.5911,1622
5.5968,1624
5.6022,1620
5.6076,1624
5.6134,1622
5.6188,1621
5.6245,1624
5.6301,1622
5.6355,1622
5.6412,1622
5.6466,1620
5.6523,1624
5.6577,1624
5.6634,1621
5.6688,1623
5.6745,1622
5.6799,1623
5.6856,1623
5.691,1622
5.6967,1624
5.7021,1622
5.7077,1623
5.7132,1624
5.7189,1623
5.7245,1623
5.73,1624
5.7356,1620
5.741,1623
5.7467,1625
5.7521,1620
5.7578,1625
5.7633,1623
5.769,1622
5.7744,1624
5.7801,1622
5.7854,1623
5.7911,1625
5.7968,1621
5.8022,1622
5.8079,1626
5.8133,1620
5.8189,1621
5.8244,1623
5.8301,1623
5.8355,1621
5.8412,1625
5.8466,1623
5.8523,1621
5.8577,1626
5.8633,1623
5.8688,1624
5.8744,1623
