Experiment: Feb_19_real_eric2_expt vial 7, Fri Feb 19 13:52:14 2021
0.0021,1627
0.0078,1623
0.0132,1622
0.0188,1626
0.0242,1626
0.0298,1621
0.0355,1624
0.0408,1627
0.0465,1622
0.0521,1626
0.0575,1625
0.0632,1624
0.0688,1629
0.0742,1624
0.0798,1620
0.0855,1626
0.0909,1625
0.0965,1622
0.1022,1625
0.1075,1630
0.1132,1622
0.1188,1624
0.1242,1629
0.1298,1622
0.1355,1622
0.1409,1630
0.1465,1624
0.1522,1624
0.1575,1626
0.1632,1622
0.1688,1624
0.1742,1629
0.1799,1622
0.1855,1626
0.1909,1626
0.1965,1622
0.2022,1628
0.2076,1626
0.2132,1623
0.2189,1626
0.2242,1625
0.2299,1620
0.2355,1627
0.2409,1626
0.2466,1623
0.2519,1627
0.2576,1625
0.2632,1624
0.2689,1627
0.2743,1625
0.2799,1622
0.2856,1628
0.2909,1625
0.2966,1625
0.302,1629
0.3076,1623
0.3133,1624
0.3187,1629
0.3243,1623
0.33,1623
0.3353,1628
0.341,1622
0.3466,1626
0.352,1623
0.3577,1623
0.3633,1625
0.3687,1623
0.3743,1623
0.38,1628
0.3853,1624
0.391,1622
0.3966,1627
0.402,1623
0.4077,1622
0.4131,1627
0.4187,1626
0.4244,1622
0.4298,1627
0.4354,1628
0.4411,1623
0.4464,1624
0.4521,1627
0.4577,1622
0.4631,1625
0.4688,1627
0.4744,1621
0.4798,1623
0.4854,1626
0.4911,1622
0.4964,1622
0.5021,1628
0.5077,1628
0.5131,1623
0.5188,1626
0.5242,1628
0.5299,1623
0.5355,1623
0.5409,1628
0.5466,1623
0.552,1621
0.5577,1628
0.5631,1624
0.5688,1623
0.5744,1627
0.5798,1625
0.5854,1621
0.5911,1627
0.5964,1626
0.6021,1623
0.6076,1627
0.6132,1627
0.6189,1622
0.6242,1626
0.6299,1629
0.6354,1620
0.641,1623
0.6464,1628
0.6521,1622
0.6577,1621
0.6631,1626
0.6688,1624
0.6745,1621
0.6798,1628
0.6855,1627
0.6909,1621
0.6965,1624
0.7022,1626
0.7076,1621
0.7132,1622
0.7188,1629
0.7242,1624
0.7299,1625
0.7355,1627
0.7409,1622
0.7465,1624
0.7522,1630
0.7576,1622
0.7632,1624
0.7689,1628
0.7742,1624
0.7799,1622
0.7853,1624
0.791,1628
0.7966,1621
0.802,1622
0.8077,1627
0.8133,1625
0.8187,1623
0.8243,1627
0.83,1628
0.8354,1621
0.841,1626
0.8467,1628
0.852,1622
0.8577,1622
0.8631,1627
0.8687,1624
0.8744,1622
0.88,1626
0.8854,1627
0.8911,1625
0.8964,1622
0.9021,1629
0.9078,1624
0.9131,1621
0.9188,1626
0.9244,1627
0.9298,1622
0.9355,1626
0.9411,1627
0.9465,1622
0.9521,1625
0.9578,1625
0.9631,1622
0.9688,1627
0.9744,1625
0.9798,1623
0.9855,1628
0.9909,1626
0.9965,1622
1.0022,1626
1.0076,1626
1.0132,1622
1.0189,1622
1.0243,1628
1.0299,1621
1.0356,1622
1.0409,1628
1.0466,1622
1.052,1623
1.0576,1628
1.0633,1625
1.0686,1622
1.0743,1627
1.08,1624
1.0853,1624
1.091,1626
1.0966,1625
1.102,1623
1.1077,1626
1.1133,1625
1.1187,1621
1.1244,1625
1.1298,1627
1.1354,1622
1.1411,1626
1.1465,1627
1.1521,1622
1.1578,1624
1.1632,1625
1.1688,1622
1.1742,1626
1.1798,1627
1.1855,1622
1.1909,1626
1.1965,1627
1.2022,1623
1.2075,1627
1.2132,1625
1.2188,1623
1.2242,1626
1.2299,1626
1.2355,1620
1.2409,1626
1.2466,1626
1.2522,1625
1.2576,1624
1.2633,1627
1.2687,1621
1.2743,1625
1.2797,1630
1.2854,1624
1.291,1622
1.2964,1628
1.3021,1624
1.3077,1622
1.3131,1628
1.3188,1623
1.3244,1621
1.3298,1628
1.3354,1624
1.3411,1621
1.3465,1626
1.3521,1628
1.3578,1621
1.3631,1625
1.3688,1627
1.3744,1622
1.3798,1624
1.3855,1626
1.3908,1622
1.3965,1624
1.4021,1629
1.4078,1622
1.4132,1623
1.4188,1629
1.4245,1624
1.4298,1624
1.4355,1627
1.4409,1625
1.4465,1623
1.4522,1629
1.4578,1626
1.4632,1621
1.4688,1627
1.4742,1625
1.4799,1623
1.4855,1628
1.4909,1625
1.4965,1625
1.5021,1624
1.5078,1626
1.5132,1623
1.5188,1622
1.5242,1626
1.5299,1624
1.5355,1625
1.5409,1629
1.5465,1623
1.5522,1623
1.5578,1628
1.5632,1623
1.5688,1620
1.5742,1627
1.5799,1626
1.5855,1622
1.5909,1627
1.5966,1626
1.6022,1620
1.6076,1627
1.6133,1626
1.6187,1622
1.6243,1629
1.6299,1627
1.6354,1620
1.641,1625
1.6467,1629
1.6521,1624
1.6577,1623
1.6634,1627
1.6688,1623
1.6744,1624
1.6798,1628
1.6855,1622
1.6909,1626
1.6966,1627
1.7022,1621
1.7076,1626
1.7132,1629
1.7186,1622
1.7243,1622
1.7299,1626
1.7356,1624
1.741,1622
1.7466,1628
1.752,1624
1.7577,1620
1.7633,1627
1.7687,1627
1.7744,1621
1.7797,1623
1.7854,1628
1.7911,1624
1.7965,1625
1.8021,1629
1.8078,1626
1.8132,1621
1.8188,1626
1.8245,1627
1.8298,1621
1.8355,1626
1.8409,1628
1.8466,1624
1.852,1625
1.8577,1627
1.8631,1622
1.8687,1624
1.8744,1627
1.8798,1622
1.8854,1622
1.8911,1628
1.8964,1626
1.9022,1623
1.9076,1625
1.9132,1628
1.9187,1621
1.9243,1625
1.93,1627
1.9354,1622
1.9411,1623
1.9465,1627
1.9522,1626
1.9576,1622
1.9632,1625
1.9686,1627
1.9743,1622
1.9797,1624
1.9854,1628
1.991,1622
1.9967,1623
2.0021,1629
2.0077,1622
2.0132,1625
2.0189,1628
2.0243,1625
2.03,1621
2.0354,1627
2.0411,1626
2.0465,1620
2.0522,1624
2.0576,1630
2.0633,1625
2.0687,1621
2.0744,1625
2.0798,1629
2.0854,1620
2.0909,1621
2.0966,1627
2.102,1624
2.1077,1623
2.1131,1626
2.1188,1625
2.1242,1621
2.1299,1626
2.1356,1627
2.141,1623
2.1466,1627
2.152,1624
2.1577,1622
2.1633,1627
2.1686,1625
2.1743,1621
2.18,1629
2.1854,1626
2.1911,1620
2.1965,1624
2.2021,1627
2.2078,1622
2.2132,1623
2.2189,1627
2.2243,1624
2.23,1623
2.2354,1626
2.2411,1626
2.2465,1621
2.2522,1626
2.2576,1630
2.2633,1622
2.2688,1620
2.2745,1627
2.2798,1625
2.2855,1620
2.2909,1625
2.2966,1629
2.302,1623
2.3077,1622
2.3131,1627
2.3187,1627
2.3242,1620
2.3299,1625
2.3356,1627
2.341,1622
2.3467,1621
2.3521,1628
2.3578,1624
2.3632,1620
2.3689,1628
2.3743,1629
2.38,1621
2.3854,1622
2.3911,1628
2.3965,1623
2.4022,1622
2.4076,1629
2.4133,1625
2.4187,1622
2.4244,1625
2.4299,1626
2.4355,1621
2.4409,1627
2.4466,1631
2.4521,1622
2.4577,1622
2.4631,1626
2.4688,1624
2.4744,1621
2.4798,1626
2.4853,1626
2.491,1621
2.4967,1626
2.5021,1629
2.5078,1619
2.5132,1623
2.5189,1627
