Experiment: Feb_19_real_eric2_expt vial 1, Fri Feb 19 13:52:14 2021
0.0021,28721
0.0078,28745
0.0132,28727
0.0188,28714
0.0242,28709
0.0298,28715
0.0355,28603
0.0408,28732
0.0465,28724
0.0521,28734
0.0575,28700
0.0632,28695
0.0688,28646
0.0742,28727
0.0798,28703
0.0855,28694
0.0909,28733
0.0965,28732
0.1022,28613
0.1075,28677
0.1132,28711
0.1188,28708
0.1242,28711
0.1298,28701
0.1355,28714
0.1409,28719
0.1465,28716
0.1522,28685
0.1575,28716
0.1632,28742
0.1688,28727
0.1742,28724
0.1799,28743
0.1855,28715
0.1909,28729
0.1965,28715
0.2022,28727
0.2076,28714
0.2132,28717
0.2189,28724
0.2242,28700
0.2299,28705
0.2355,28711
0.2409,28713
0.2466,28713
0.2519,28717
0.2576,28711
0.2632,28710
0.2689,28716
0.2743,28730
0.2799,28718
0.2856,28714
0.2909,28715
0.2966,28694
0.302,28710
0.3076,28709
0.3133,28721
0.3187,28729
0.3243,28738
0.33,28717
0.3353,28723
0.341,28705
0.3466,28731
0.352,28720
0.3577,28746
0.3633,28715
0.3687,28730
0.3743,28719
0.38,28727
0.3853,28719
0.391,28705
0.3966,28718
0.402,28731
0.4077,28704
0.4131,28734
0.4187,28729
0.4244,28718
0.4298,28721
0.4354,28726
0.4411,28723
0.4464,28693
0.4521,28740
0.4577,28706
0.4631,28714
0.4688,28722
0.4744,28726
0.4798,28718
0.4854,28723
0.4911,28726
0.4964,28715
0.5021,28726
0.5077,28736
0.5131,28723
0.5188,28718
0.5242,28729
0.5299,28685
0.5355,28737
0.5409,28734
0.5466,28722
0.552,28725
0.5577,28737
0.5631,28744
0.5688,28731
0.5744,28736
0.5798,28723
0.5854,28726
0.5911,28722
0.5964,28732
0.6021,28747
0.6076,28724
0.6132,28722
0.6189,28729
0.6242,28727
0.6299,28727
0.6354,28713
0.641,28723
0.6464,28724
0.6521,28722
0.6577,28738
0.6631,28721
0.6688,28721
0.6745,28718
0.6798,28722
0.6855,28723
0.6909,28711
0.6965,28719
0.7022,28717
0.7076,28717
0.7132,28713
0.7188,28714
0.7242,28715
0.7299,28709
0.7355,28709
0.7409,28720
