Experiment: Feb_19_real_eric2_expt vial 8, Fri Feb 19 13:52:14 2021
0.0021,29092
0.0078,29112
0.0132,29059
0.0188,29109
0.0242,29114
0.0298,29110
0.0355,29093
0.0408,29103
0.0465,29098
0.0521,29102
0.0575,29110
0.0632,29081
0.0688,29108
0.0742,29093
0.0798,29086
0.0855,29103
0.0909,29093
0.0965,29119
0.1022,29096
0.1075,29109
0.1132,29104
0.1188,29121
0.1242,29095
0.1298,29113
0.1355,29119
0.1409,28948
0.1465,29014
0.1522,28972
0.1575,29019
0.1632,28992
0.1688,29021
0.1742,29000
0.1799,29012
0.1855,29008
0.1909,28999
0.1965,29011
0.2022,29033
0.2076,29020
0.2132,29027
0.2189,29024
0.2242,29020
0.2299,29029
0.2355,29006
0.2409,29018
0.2466,28997
0.2519,28887
0.2576,28990
0.2632,28972
0.2689,28999
0.2743,29029
0.2799,29021
0.2856,29000
0.2909,29024
0.2966,28990
0.302,29007
0.3076,28993
0.3133,29025
0.3187,29024
0.3243,29031
0.33,29027
0.3353,28997
0.341,29006
0.3466,29005
0.352,29024
0.3577,28995
0.3633,28965
0.3687,29014
0.3743,28985
0.38,29016
0.3853,29007
0.391,29006
0.3966,28966
0.402,29022
0.4077,28998
0.4131,28987
0.4187,28913
0.4244,28868
0.4298,28973
0.4354,28963
0.4411,28905
0.4464,28979
0.4521,28976
0.4577,28944
0.4631,28955
0.4688,28952
0.4744,28981
0.4798,28975
0.4854,28976
0.4911,28970
0.4964,28944
0.5021,28957
0.5077,28939
0.5131,28959
0.5188,28951
0.5242,28962
0.5299,28993
0.5355,28940
0.5409,28958
0.5466,28948
0.552,28962
0.5577,28981
0.5631,28820
0.5688,28972
0.5744,28892
0.5798,28957
0.5854,28952
0.5911,28948
0.5964,28932
0.6021,28995
0.6076,28957
0.6132,28966
0.6189,28984
0.6242,28962
0.6299,28976
0.6354,28952
0.641,28961
0.6464,28923
0.6521,28962
0.6577,28976
0.6631,28956
0.6688,28966
0.6745,28971
0.6798,28965
0.6855,28955
0.6909,28892
0.6965,28853
0.7022,28868
0.7076,28943
0.7132,28919
0.7188,28887
0.7242,28916
0.7299,28933
0.7355,28925
0.7409,28896
0.7465,28879
0.7522,28887
0.7576,28921
0.7632,28886
0.7689,28924
0.7742,28905
0.7799,28914
0.7853,28869
0.791,28907
0.7966,28894
0.802,28916
0.8077,28880
0.8133,28864
0.8187,28784
0.8243,28879
0.83,28901
0.8354,28815
0.841,28855
0.8467,28876
0.852,28886
0.8577,28873
0.8631,28853
0.8687,28850
0.8744,28864
0.88,28866
0.8854,28874
0.8911,28869
0.8964,28881
0.9021,28883
0.9078,28877
0.9131,28892
0.9188,28875
0.9244,28880
0.9298,28892
0.9355,28897
0.9411,28890
0.9465,28883
0.9521,28884
0.9578,28870
0.9631,28868
0.9688,28878
0.9744,28872
0.9798,28860
0.9855,28854
0.9909,28871
0.9965,28841
1.0022,28846
1.0076,28854
1.0132,28857
1.0189,28819
1.0243,28862
1.0299,28855
1.0356,28856
1.0409,28844
1.0466,28840
1.052,28818
1.0576,28833
1.0633,28843
1.0686,28842
1.0743,28851
1.08,28775
1.0853,28831
1.091,28826
1.0966,28815
1.102,28820
1.1077,28800
1.1133,28822
1.1187,28796
1.1244,28817
1.1298,28823
1.1354,28799
1.1411,28802
1.1465,28795
1.1521,28805
1.1578,28762
1.1632,28805
1.1688,28790
1.1742,28786
1.1798,28741
1.1855,28748
1.1909,28756
1.1965,28782
1.2022,28757
1.2075,28729
1.2132,28739
1.2188,28745
1.2242,28734
1.2299,28759
1.2355,28748
1.2409,28749
1.2466,28746
1.2522,28720
1.2576,28714
1.2633,28710
1.2687,28702
1.2743,28717
1.2797,28714
1.2854,28717
1.291,28712
1.2964,28701
1.3021,28684
1.3077,28686
1.3131,28674
1.3188,28685
1.3244,28691
1.3298,28668
1.3354,28669
1.3411,28635
1.3465,28658
1.3521,28653
1.3578,28650
1.3631,28655
1.3688,28657
1.3744,28620
1.3798,28645
1.3855,28622
1.3908,28654
1.3965,28634
1.4021,28630
1.4078,28609
1.4132,28624
1.4188,28613
1.4245,28612
1.4298,28573
1.4355,28575
1.4409,28596
1.4465,28592
1.4522,28590
1.4578,28575
1.4632,28572
1.4688,28566
1.4742,28563
1.4799,28550
1.4855,28526
1.4909,28544
1.4965,28557
1.5021,28548
1.5078,28516
1.5132,28524
1.5188,28547
1.5242,28523
1.5299,28521
1.5355,28471
1.5409,28519
1.5465,28499
1.5522,28487
1.5578,28453
1.5632,28465
1.5688,28483
1.5742,28468
1.5799,28495
1.5855,28475
1.5909,28464
1.5966,28425
1.6022,28473
1.6076,28446
1.6133,28438
1.6187,28443
1.6243,28410
1.6299,28422
1.6354,28340
1.641,28414
1.6467,28418
1.6521,28434
1.6577,28385
1.6634,28367
1.6688,28384
1.6744,28356
1.6798,28359
1.6855,28362
1.6909,28339
1.6966,28345
1.7022,28331
1.7076,28316
1.7132,28331
1.7186,28331
1.7243,28309
1.7299,28312
1.7356,28292
1.741,28299
1.7466,28286
1.752,28265
1.7577,28277
1.7633,28266
1.7687,28228
1.7744,28246
1.7797,28243
1.7854,28219
1.7911,28115
1.7965,28227
1.8021,28226
1.8078,28221
1.8132,28226
1.8188,28213
1.8245,28231
1.8298,28190
1.8355,28159
1.8409,28163
1.8466,28151
1.852,28154
1.8577,28159
1.8631,28158
1.8687,28130
1.8744,28147
1.8798,28114
1.8854,28124
1.8911,28114
1.8964,28119
1.9022,28075
1.9076,28080
1.9132,28082
1.9187,28065
1.9243,28067
1.93,28056
1.9354,28063
1.9411,28012
1.9465,27986
1.9522,27987
1.9576,28005
1.9632,28003
1.9686,27978
1.9743,27947
1.9797,27941
1.9854,27950
1.991,27926
1.9967,27948
2.0021,27914
2.0077,27889
