Experiment: Feb_19_real_eric2_expt vial 4, Fri Feb 19 13:52:14 2021
0.0021,28129
0.0078,28123
0.0132,28116
0.0188,28127
0.0242,28129
0.0298,28127
0.0355,28122
0.0408,28122
0.0465,28118
0.0521,28111
0.0575,28129
0.0632,28127
0.0688,28108
0.0742,28126
0.0798,28131
0.0855,28128
0.0909,28121
0.0965,28112
0.1022,28125
0.1075,28099
0.1132,28112
0.1188,28134
0.1242,28130
0.1298,28141
0.1355,28148
0.1409,28148
0.1465,28151
0.1522,28146
0.1575,28144
0.1632,28146
0.1688,28132
0.1742,28139
0.1799,28143
0.1855,28134
0.1909,28125
0.1965,28134
0.2022,28133
0.2076,28134
0.2132,28127
0.2189,28146
0.2242,28146
0.2299,28151
0.2355,28140
0.2409,28148
0.2466,28156
0.2519,28148
0.2576,28160
0.2632,28153
0.2689,28134
0.2743,28153
0.2799,28159
0.2856,28136
0.2909,28156
0.2966,28149
0.302,28149
0.3076,28146
0.3133,28145
0.3187,28163
0.3243,28155
0.33,28161
0.3353,28163
0.341,28134
0.3466,28163
0.352,28156
0.3577,28152
0.3633,28143
0.3687,28142
0.3743,28135
0.38,28167
0.3853,28159
0.391,28157
0.3966,28159
0.402,28148
0.4077,28144
0.4131,28158
0.4187,28154
0.4244,28119
0.4298,28143
0.4354,28158
0.4411,28162
0.4464,28161
0.4521,28149
0.4577,28168
0.4631,28166
0.4688,28154
0.4744,28175
0.4798,28167
0.4854,28169
0.4911,28140
0.4964,28156
0.5021,28155
0.5077,28161
0.5131,28139
0.5188,28169
0.5242,28167
0.5299,28160
0.5355,28164
0.5409,28172
0.5466,28168
0.552,28172
0.5577,28167
0.5631,28168
0.5688,28170
0.5744,28161
0.5798,28176
0.5854,28162
0.5911,28161
0.5964,28166
0.6021,28171
0.6076,28161
0.6132,28173
0.6189,28146
0.6242,28161
0.6299,28154
0.6354,28171
0.641,28171
0.6464,28164
0.6521,28137
0.6577,28168
0.6631,28155
0.6688,28159
0.6745,28167
0.6798,28157
0.6855,28168
0.6909,28159
0.6965,28146
0.7022,28159
0.7076,28155
0.7132,28143
0.7188,28143
0.7242,28169
0.7299,28162
0.7355,28146
0.7409,28166
0.7465,28168
0.7522,28154
0.7576,28140
0.7632,28143
0.7689,28151
0.7742,28149
0.7799,28156
0.7853,28154
0.791,28156
0.7966,28167
0.802,28147
0.8077,28158
0.8133,28153
0.8187,28173
0.8243,28170
0.83,28169
