Experiment: Mar_23_T2_osmo_expt vial 4, Tue Mar 23 18:19:48 2021
0.0016,102
0.0069,101
0.0125,102
0.0179,100
0.0235,100
0.0292,104
0.0348,102
0.0401,100
0.0458,99
0.0514,98
0.057,99
0.0624,102
0.068,105
0.0736,104
0.0793,104
0.0846,102
0.0902,103
0.0959,105
0.1015,100
0.1068,101
0.1124,103
0.1181,105
0.1234,102
0.129,102
0.1346,100
0.1403,106
0.1459,102
0.1512,102
0.1569,101
0.1625,103
0.1681,104
0.1735,104
0.1791,107
0.1847,106
0.1904,103
0.1957,99
0.2013,103
0.207,101
0.2123,103
0.2179,104
0.2236,102
0.2292,102
0.2346,101
0.2401,100
0.2457,98
0.2514,104
0.257,103
0.2623,103
0.2679,105
0.2735,101
0.2792,102
0.2848,103
0.2901,101
0.2957,101
0.3014,104
0.307,101
0.3123,102
0.318,102
0.3235,104
0.3292,102
0.3348,101
0.3401,102
0.3458,100
0.3513,104
0.357,102
0.3623,99
0.368,101
0.3736,102
0.3792,100
0.3848,102
0.3901,100
0.3958,101
0.4014,102
0.407,102
0.4126,102
0.4179,103
0.4236,101
0.4292,102
0.4348,100
0.4401,102
0.4458,102
0.4514,98
0.4568,101
0.4624,100
0.468,104
0.4737,102
0.479,99
0.4846,101
0.4903,106
0.4959,101
0.5012,105
0.5069,102
0.5125,104
0.5181,103
0.5234,105
0.5291,104
0.5347,102
0.5401,100
0.5458,103
0.5514,103
0.557,103
0.5623,101
0.568,101
0.5736,100
0.5792,100
0.5846,102
0.5902,102
0.5959,101
0.6015,101
0.6068,99
0.6125,102
0.6181,100
0.6237,101
0.629,102
0.6347,99
0.6403,103
0.6457,102
0.6513,103
0.6569,101
0.6625,106
0.6679,99
0.6735,100
0.6791,101
0.6847,100
0.6901,103
0.6957,101
0.7013,101
0.7069,102
0.7125,100
0.7179,101
0.7235,102
0.7291,104
0.7348,100
0.7401,101
0.7457,103
0.7514,102
0.757,103
0.7623,103
0.768,102
0.7736,103
0.7792,103
0.7846,104
0.7902,102
0.7958,98
0.8015,98
0.8068,98
0.8124,101
0.8181,98
0.8234,100
0.829,102
0.8347,98
0.8403,99
0.8459,100
0.8513,101
0.8569,99
0.8625,102
0.8679,99
0.8735,102
0.8792,100
0.8848,99
0.8902,103
0.8958,100
0.9014,101
0.9068,101
0.9124,106
0.9181,99
0.9237,98
0.929,103
0.9347,100
0.9403,101
0.9459,103
0.9513,102
0.9569,104
0.9625,100
0.9681,104
0.9735,100
0.9791,102
0.9847,102
0.9903,105
0.9957,100
1.0013,104
1.007,103
1.0126,98
1.0179,98
1.0235,100
1.0292,98
1.0348,101
1.0401,102
1.0458,101
1.0514,104
1.057,101
1.0626,102
1.068,102
1.0736,102
1.0792,102
1.0848,107
1.0902,101
1.0958,102
1.1014,105
1.1068,101
1.1124,101
1.1181,103
1.1237,101
1.129,97
1.1347,98
1.1403,103
1.1459,99
1.1513,99
1.157,103
1.1623,104
1.1679,104
1.1736,96
1.1792,103
