Experiment: Mar_23_T2_osmo_expt vial 2, Tue Mar 23 18:19:48 2021
0.0016,102
0.0069,103
0.0125,101
0.0179,101
0.0235,101
0.0292,100
0.0348,98
0.0401,99
0.0458,102
0.0514,99
0.057,98
0.0624,100
0.068,103
0.0736,105
0.0793,104
0.0846,102
0.0902,104
0.0959,102
0.1015,105
0.1068,100
0.1124,102
0.1181,101
0.1234,99
0.129,100
0.1346,101
0.1403,102
0.1459,104
0.1512,103
0.1569,101
0.1625,105
0.1681,102
0.1735,102
0.1791,101
0.1847,101
0.1904,102
0.1957,100
0.2013,103
0.207,101
0.2123,102
0.2179,105
0.2236,101
0.2292,100
0.2346,102
0.2401,98
0.2457,100
0.2514,104
0.257,104
0.2623,106
0.2679,102
0.2735,102
0.2792,102
0.2848,100
0.2901,97
0.2957,101
0.3014,101
0.307,102
0.3123,99
0.318,100
0.3235,101
0.3292,101
0.3348,102
0.3401,102
0.3458,103
0.3513,100
0.357,102
0.3623,101
0.368,99
0.3736,101
0.3792,101
0.3848,102
0.3901,100
0.3958,101
0.4014,102
0.407,103
0.4126,106
0.4179,102
0.4236,99
0.4292,103
0.4348,98
0.4401,103
0.4458,101
0.4514,99
0.4568,102
0.4624,103
0.468,104
0.4737,104
0.479,100
0.4846,101
0.4903,107
0.4959,99
0.5012,100
0.5069,105
0.5125,104
0.5181,102
0.5234,102
0.5291,104
0.5347,101
0.5401,102
0.5458,102
0.5514,103
0.557,104
0.5623,101
0.568,100
0.5736,101
0.5792,103
0.5846,103
0.5902,103
0.5959,103
0.6015,100
0.6068,100
0.6125,104
0.6181,99
0.6237,100
0.629,100
0.6347,99
0.6403,102
0.6457,100
0.6513,101
0.6569,102
0.6625,103
0.6679,102
0.6735,101
0.6791,101
0.6847,99
0.6901,100
0.6957,101
0.7013,103
0.7069,98
0.7125,101
0.7179,100
0.7235,100
0.7291,102
0.7348,103
0.7401,103
0.7457,103
0.7514,103
0.757,103
0.7623,103
0.768,102
0.7736,103
0.7792,106
0.7846,100
0.7902,103
0.7958,98
0.8015,98
0.8068,98
0.8124,103
0.8181,100
0.8234,99
0.829,102
0.8347,97
0.8403,100
0.8459,101
0.8513,102
0.8569,103
0.8625,105
0.8679,100
0.8735,99
0.8792,97
0.8848,100
0.8902,102
0.8958,104
0.9014,105
0.9068,103
0.9124,102
0.9181,101
0.9237,102
0.929,102
0.9347,101
0.9403,103
0.9459,103
0.9513,101
0.9569,101
0.9625,104
0.9681,102
0.9735,103
0.9791,100
0.9847,101
0.9903,99
0.9957,99
1.0013,101
1.007,101
1.0126,100
1.0179,101
1.0235,100
1.0292,98
1.0348,100
1.0401,98
1.0458,104
1.0514,103
1.057,104
1.0626,101
1.068,100
1.0736,101
1.0792,100
1.0848,105
1.0902,103
1.0958,103
1.1014,106
1.1068,100
1.1124,102
1.1181,104
1.1237,100
1.129,96
1.1347,102
1.1403,99
