Experiment: Mar_23_T2_osmo_expt vial 12, Tue Mar 23 18:19:48 2021
0.0016,103
0.0069,99
0.0125,99
0.0179,100
0.0235,101
0.0292,99
0.0348,100
0.0401,102
0.0458,99
0.0514,100
0.057,99
0.0624,102
0.068,104
0.0736,101
0.0793,102
0.0846,103
0.0902,101
0.0959,102
0.1015,103
0.1068,101
0.1124,105
0.1181,102
0.1234,103
0.129,104
0.1346,102
0.1403,100
0.1459,103
0.1512,103
0.1569,99
0.1625,102
0.1681,102
0.1735,105
0.1791,101
0.1847,103
0.1904,103
0.1957,102
0.2013,101
0.207,102
0.2123,100
0.2179,102
0.2236,102
0.2292,98
0.2346,102
0.2401,99
0.2457,100
0.2514,104
0.257,104
0.2623,104
0.2679,106
0.2735,102
0.2792,102
0.2848,101
0.2901,101
0.2957,102
0.3014,105
0.307,102
0.3123,97
0.318,101
0.3235,102
0.3292,105
0.3348,98
0.3401,98
0.3458,101
0.3513,101
0.357,100
0.3623,103
0.368,100
0.3736,102
0.3792,101
0.3848,104
0.3901,101
0.3958,101
0.4014,101
0.407,104
0.4126,103
0.4179,101
0.4236,101
0.4292,99
0.4348,100
0.4401,102
0.4458,102
0.4514,98
0.4568,105
0.4624,104
0.468,100
0.4737,99
0.479,99
0.4846,101
0.4903,104
0.4959,101
0.5012,101
0.5069,102
0.5125,101
0.5181,104
0.5234,99
0.5291,101
0.5347,101
0.5401,102
0.5458,102
0.5514,102
0.557,102
0.5623,101
0.568,100
0.5736,101
0.5792,103
0.5846,104
0.5902,101
0.5959,100
0.6015,102
0.6068,99
0.6125,101
0.6181,100
0.6237,101
0.629,101
0.6347,99
0.6403,103
0.6457,103
0.6513,103
0.6569,103
0.6625,102
0.6679,102
0.6735,101
0.6791,98
0.6847,102
0.6901,102
0.6957,103
0.7013,101
0.7069,100
0.7125,99
0.7179,101
0.7235,100
0.7291,103
0.7348,102
0.7401,101
0.7457,101
0.7514,102
0.757,103
0.7623,101
0.768,102
0.7736,105
0.7792,105
0.7846,101
0.7902,102
0.7958,99
0.8015,100
0.8068,98
0.8124,99
0.8181,102
0.8234,99
0.829,100
0.8347,98
0.8403,105
0.8459,105
0.8513,103
0.8569,103
0.8625,103
0.8679,99
0.8735,103
0.8792,100
0.8848,98
0.8902,100
0.8958,102
0.9014,102
0.9068,100
0.9124,103
0.9181,101
0.9237,101
0.929,102
0.9347,102
0.9403,105
0.9459,101
0.9513,102
0.9569,102
0.9625,102
0.9681,105
0.9735,102
0.9791,104
0.9847,101
0.9903,100
0.9957,99
1.0013,105
1.007,102
1.0126,101
1.0179,102
1.0235,99
1.0292,98
1.0348,103
1.0401,101
1.0458,102
1.0514,104
1.057,104
1.0626,102
1.068,103
1.0736,103
1.0792,97
1.0848,100
1.0902,103
1.0958,101
1.1014,100
1.1068,103
1.1124,104
1.1181,101
1.1237,100
1.129,100
1.1347,100
1.1403,100
1.1459,96
1.1513,101
1.157,98
1.1623,102
1.1679,101
1.1736,101
1.1792,100
1.1845,102
1.1901,101
1.1958,100
1.2014,103
1.207,105
1.2124,97
1.218,99
1.2237,100
1.2293,100
1.2346,97
1.2402,101
1.2459,98
1.2515,99
1.2568,102
1.2625,102
1.2681,103
1.2737,101
1.279,101
1.2847,106
1.2903,103
1.2957,105
1.3013,105
1.3069,99
1.3125,102
1.3179,106
1.3235,102
1.3292,101
1.3348,99
1.3401,105
1.3458,104
1.3514,101
1.357,104
1.3624,102
1.368,101
1.3736,103
1.379,103
1.3846,100
1.3903,103
1.3959,104
1.4012,105
1.4069,104
1.4125,104
1.4181,103
1.4235,99
1.4291,102
1.4348,102
1.4401,104
1.4458,100
1.4514,97
1.457,101
1.4624,99
1.468,102
1.4736,102
1.4792,100
1.4846,101
1.4903,103
1.4959,101
1.5012,106
1.5069,101
1.5125,98
1.5181,99
1.5235,99
1.5291,101
1.5348,104
1.5401,95
1.5458,96
1.5514,99
1.5568,95
1.5624,102
1.568,98
1.5736,96
1.5793,98
1.5846,104
1.5902,101
1.5959,102
1.6015,102
1.6068,98
1.6124,100
1.6181,102
1.6237,101
1.6291,100
1.6347,102
1.6403,100
1.6457,99
1.6513,100
1.6569,100
1.6626,99
1.6679,101
1.6736,101
1.6792,104
1.6848,104
1.6902,100
1.6958,101
1.7015,101
1.7068,101
1.7124,101
1.7181,96
1.7237,101
1.729,100
1.7346,98
1.7403,100
1.7459,103
1.7513,101
1.7569,99
1.7624,100
1.768,100
1.7736,99
1.7793,100
1.7846,100
1.7902,102
1.7958,101
1.8014,102
1.8071,103
1.8124,98
1.818,98
1.8236,99
1.8293,99
1.8346,95
1.8402,96
1.8458,97
1.8514,102
1.8571,102
1.8624,100
1.868,99
1.8736,102
1.8792,101
1.8846,99
1.8902,95
1.8958,100
1.9014,97
1.9071,101
1.9124,101
1.918,100
1.9237,102
1.9292,104
1.9349,100
1.9402,101
1.9458,101
1.9515,101
1.9568,101
1.9624,99
1.9681,103
1.9737,103
1.979,100
1.9847,103
1.9903,99
1.9959,105
2.0069,101
2.0126,100
2.018,101
2.0236,99
2.0292,102
2.0348,101
2.0402,101
2.0458,101
2.0515,103
2.0568,102
2.0624,103
2.0681,99
2.0737,104
2.0791,103
2.0847,101
2.0904,101
2.096,100
2.1013,98
2.107,98
2.1126,98
2.1179,102
2.1236,99
2.1292,98
2.1348,99
2.1401,101
2.1458,97
2.1514,96
2.157,100
2.1624,99
2.168,100
2.1736,98
2.1793,98
2.1846,100
2.1902,100
2.1959,97
2.2015,98
2.2069,101
2.2125,101
2.2181,100
2.2235,101
2.2291,101
2.2347,101
2.2404,102
2.2457,104
2.2514,102
2.257,100
2.2627,100
2.268,102
2.2737,104
2.2793,105
2.2847,105
2.2903,100
2.2959,101
2.3015,98
2.3069,101
2.3125,100
2.3182,102
2.3235,102
2.3291,99
2.3348,100
2.3404,101
2.3457,101
2.3514,102
2.357,100
2.3626,99
2.368,101
2.3736,102
2.3792,101
2.3849,102
2.3902,99
2.3958,96
2.4015,100
2.4068,101
2.4124,101
2.4181,99
2.4237,98
2.4293,102
2.4347,101
2.4403,104
2.446,99
2.4513,101
2.457,101
2.4626,100
2.4682,98
2.4736,103
2.4792,100
2.4848,101
2.4902,100
2.4958,102
2.5014,100
2.5071,98
2.5124,97
2.5181,98
2.5237,101
2.5293,99
2.5347,97
2.5403,101
2.5459,98
2.5513,96
2.5569,103
2.5626,101
2.5682,101
2.5736,104
2.5792,100
2.5848,103
2.5905,102
2.5958,100
2.6014,104
2.6071,100
2.6124,99
2.618,99
2.6236,100
2.6293,100
2.6346,105
2.6403,100
2.6459,105
2.6515,101
2.6569,99
2.6625,100
2.6681,99
2.6737,102
2.6793,101
2.6847,101
2.6903,105
2.6959,103
2.7016,96
