Experiment: Mar_23_T2_osmo_expt vial 14, Tue Mar 23 18:19:48 2021
0.0016,32680
0.0069,32679
0.0125,32670
0.0179,32678
0.0235,32681
0.0292,32681
0.0348,32682
0.0401,32679
0.0458,32678
0.0514,32677
0.057,32679
0.0624,32677
0.068,32681
0.0736,32682
0.0793,32682
0.0846,32679
0.0902,32682
0.0959,32679
0.1015,32682
0.1068,32680
0.1124,32684
0.1181,32680
0.1234,32682
0.129,32682
0.1346,32681
0.1403,32678
0.1459,32684
0.1512,32685
0.1569,32680
0.1625,32683
0.1681,32680
0.1735,32683
0.1791,32682
0.1847,32685
0.1904,32681
0.1957,32681
0.2013,32678
0.207,32678
0.2123,32684
0.2179,32683
0.2236,32682
0.2292,32680
0.2346,32683
0.2401,32680
0.2457,32680
0.2514,32686
0.257,32685
0.2623,32682
0.2679,32684
0.2735,32684
0.2792,32679
0.2848,32681
0.2901,32680
0.2957,32681
0.3014,32683
0.307,32681
0.3123,32683
0.318,32683
0.3235,32682
0.3292,32681
0.3348,32678
0.3401,32685
0.3458,32683
0.3513,32680
0.357,32685
0.3623,32683
0.368,32682
0.3736,32680
0.3792,32683
0.3848,32683
0.3901,32680
0.3958,32681
0.4014,32689
0.407,32685
0.4126,32686
0.4179,32681
0.4236,32680
0.4292,32681
0.4348,32680
0.4401,32681
0.4458,32683
0.4514,32682
0.4568,32687
0.4624,32685
0.468,32684
0.4737,32685
0.479,32685
0.4846,32686
0.4903,32688
0.4959,32682
0.5012,32684
0.5069,32685
0.5125,32682
0.5181,32684
0.5234,32684
0.5291,32683
0.5347,32684
0.5401,32683
0.5458,32685
0.5514,32685
0.557,32684
0.5623,32684
0.568,32685
0.5736,32680
0.5792,32683
0.5846,32684
0.5902,32684
0.5959,32688
0.6015,32683
0.6068,32685
0.6125,32684
0.6181,32682
0.6237,32685
0.629,32683
0.6347,32681
0.6403,32685
0.6457,32684
0.6513,32682
0.6569,32684
0.6625,32686
0.6679,32683
0.6735,32684
0.6791,32687
0.6847,32683
0.6901,32686
0.6957,32683
0.7013,32685
0.7069,32685
0.7125,32684
0.7179,32685
0.7235,32684
0.7291,32684
0.7348,32689
0.7401,32686
0.7457,32683
0.7514,32691
0.757,32688
0.7623,32682
0.768,32685
0.7736,32686
0.7792,32686
0.7846,32686
0.7902,32686
0.7958,32681
0.8015,32681
0.8068,32681
0.8124,32681
0.8181,32686
0.8234,32683
0.829,32683
0.8347,32680
0.8403,32684
0.8459,32686
0.8513,32686
0.8569,32684
0.8625,32686
0.8679,32683
0.8735,32688
0.8792,32685
0.8848,32687
0.8902,32685
0.8958,32683
0.9014,32686
0.9068,32686
0.9124,32685
0.9181,32683
0.9237,32683
0.929,32684
0.9347,32683
0.9403,32686
0.9459,32686
0.9513,32686
0.9569,32686
0.9625,32687
0.9681,32685
0.9735,32685
0.9791,32687
0.9847,32686
0.9903,32684
0.9957,32685
1.0013,32685
1.007,32684
1.0126,32682
1.0179,32683
1.0235,32684
1.0292,32683
1.0348,32689
1.0401,32686
1.0458,32687
1.0514,32686
1.057,32688
1.0626,32684
1.068,32685
1.0736,32682
1.0792,32681
1.0848,32685
1.0902,32687
1.0958,32688
1.1014,32685
1.1068,32684
1.1124,32685
1.1181,32687
1.1237,32686
1.129,32681
1.1347,32688
1.1403,32681
1.1459,32683
1.1513,32683
1.157,32685
1.1623,32685
1.1679,32682
1.1736,32683
1.1792,32688
1.1845,32687
1.1901,32684
1.1958,32685
1.2014,32686
1.207,32687
1.2124,32684
1.218,32684
1.2237,32682
1.2293,32683
1.2346,32682
1.2402,32684
1.2459,32684
1.2515,32686
1.2568,32684
1.2625,32684
1.2681,32686
1.2737,32685
1.279,32685
1.2847,32689
1.2903,32687
1.2957,32684
1.3013,32687
1.3069,32685
1.3125,32690
1.3179,32687
1.3235,32687
1.3292,32684
1.3348,32685
1.3401,32686
1.3458,32687
1.3514,32684
1.357,32686
1.3624,32684
1.368,32688
1.3736,32686
1.379,32685
1.3846,32690
1.3903,32687
1.3959,32683
1.4012,32689
1.4069,32688
1.4125,32685
1.4181,32685
1.4235,32682
1.4291,32682
1.4348,32686
1.4401,32686
1.4458,32685
1.4514,32681
1.457,32685
1.4624,32685
1.468,32686
1.4736,32686
1.4792,32687
1.4846,32686
1.4903,32686
1.4959,32687
1.5012,32689
1.5069,32681
1.5125,32683
1.5181,32685
