Experiment: Mar_23_T2_osmo_expt vial 10, Tue Mar 23 18:19:48 2021
0.0016,32758
0.0069,32761
0.0125,32762
0.0179,32762
0.0235,32764
0.0292,32765
0.0348,32764
0.0401,32763
0.0458,32763
0.0514,32758
0.057,32759
0.0624,32761
0.068,32762
0.0736,32763
0.0793,32763
0.0846,32763
0.0902,32766
0.0959,32762
0.1015,32764
0.1068,32764
0.1124,32767
0.1181,32763
0.1234,32764
0.129,32764
0.1346,32762
0.1403,32765
0.1459,32765
0.1512,32765
0.1569,32762
0.1625,32765
0.1681,32767
0.1735,32763
0.1791,32764
0.1847,32766
0.1904,32764
0.1957,32764
0.2013,32765
0.207,32763
0.2123,32766
0.2179,32764
0.2236,32765
0.2292,32761
0.2346,32765
0.2401,32762
0.2457,32764
0.2514,32768
0.257,32769
0.2623,32764
0.2679,32771
0.2735,32765
0.2792,32764
0.2848,32767
0.2901,32765
0.2957,32762
0.3014,32767
0.307,32763
0.3123,32763
0.318,32765
0.3235,32762
0.3292,32764
0.3348,32764
0.3401,32763
0.3458,32764
0.3513,32763
0.357,32763
0.3623,32763
0.368,32765
0.3736,32763
0.3792,32766
0.3848,32765
0.3901,32767
0.3958,32769
0.4014,32769
0.407,32767
0.4126,32764
0.4179,32765
0.4236,32767
0.4292,32766
0.4348,32761
0.4401,32766
0.4458,32766
0.4514,32762
0.4568,32765
0.4624,32766
0.468,32767
0.4737,32763
0.479,32764
0.4846,32765
0.4903,32769
0.4959,32769
0.5012,32765
0.5069,32767
0.5125,32762
0.5181,32765
0.5234,32765
0.5291,32765
0.5347,32763
0.5401,32766
0.5458,32769
0.5514,32766
0.557,32766
0.5623,32764
0.568,32765
0.5736,32766
0.5792,32767
0.5846,32769
0.5902,32767
0.5959,32767
0.6015,32765
0.6068,32766
0.6125,32767
0.6181,32765
0.6237,32767
0.629,32767
0.6347,32766
0.6403,32766
0.6457,32762
0.6513,32766
0.6569,32772
0.6625,32765
0.6679,32766
0.6735,32768
0.6791,32767
0.6847,32769
0.6901,32768
0.6957,32766
0.7013,32765
0.7069,32767
0.7125,32765
0.7179,32765
0.7235,32766
0.7291,32765
0.7348,32769
0.7401,32766
0.7457,32766
0.7514,32768
0.757,32768
0.7623,32764
0.768,32766
0.7736,32769
0.7792,32768
0.7846,32768
0.7902,32769
0.7958,32767
0.8015,32761
0.8068,32764
0.8124,32766
0.8181,32765
0.8234,32763
0.829,32762
0.8347,32765
0.8403,32767
0.8459,32770
0.8513,32764
0.8569,32770
0.8625,32765
0.8679,32763
0.8735,32766
0.8792,32765
0.8848,32765
0.8902,32765
0.8958,32768
0.9014,32767
0.9068,32765
0.9124,32769
0.9181,32770
0.9237,32767
0.929,32765
0.9347,32763
0.9403,32769
0.9459,32766
0.9513,32768
0.9569,32769
0.9625,32768
0.9681,32767
0.9735,32768
0.9791,32768
0.9847,32766
0.9903,32766
0.9957,32768
1.0013,32768
1.007,32767
1.0126,32767
1.0179,32767
1.0235,32766
1.0292,32765
1.0348,32767
1.0401,32767
1.0458,32770
1.0514,32770
1.057,32770
1.0626,32768
1.068,32766
1.0736,32764
1.0792,32766
1.0848,32767
1.0902,32772
1.0958,32766
1.1014,32769
1.1068,32771
1.1124,32769
1.1181,32768
1.1237,32770
1.129,32764
1.1347,32764
1.1403,32764
1.1459,32763
1.1513,32765
1.157,32768
1.1623,32765
1.1679,32768
1.1736,32763
1.1792,32768
1.1845,32768
1.1901,32768
1.1958,32766
1.2014,32765
1.207,32769
1.2124,32765
1.218,32767
1.2237,32765
1.2293,32769
1.2346,32761
1.2402,32768
1.2459,32765
1.2515,32765
1.2568,32771
1.2625,32771
1.2681,32770
1.2737,32768
1.279,32770
1.2847,32772
1.2903,32772
1.2957,32771
1.3013,32768
1.3069,32768
1.3125,32767
1.3179,32770
1.3235,32767
1.3292,32767
1.3348,32764
1.3401,32769
1.3458,32770
1.3514,32767
1.357,32768
1.3624,32766
1.368,32768
1.3736,32765
1.379,32766
1.3846,32766
1.3903,32769
1.3959,32766
1.4012,32772
1.4069,32765
1.4125,32767
1.4181,32768
1.4235,32765
1.4291,32767
1.4348,32768
1.4401,32768
1.4458,32763
1.4514,32765
1.457,32769
1.4624,32769
1.468,32767
1.4736,32768
1.4792,32768
1.4846,32769
1.4903,32766
1.4959,32768
1.5012,32770
1.5069,32767
1.5125,32766
1.5181,32766
