Experiment: Mar_23_T2_osmo_expt vial 11, Tue Mar 23 18:19:48 2021
0.0016,101
0.0069,103
0.0125,101
0.0179,100
0.0235,102
0.0292,101
0.0348,98
0.0401,97
0.0458,99
0.0514,96
0.057,99
0.0624,101
0.068,104
0.0736,103
0.0793,105
0.0846,104
0.0902,103
0.0959,102
0.1015,103
0.1068,103
0.1124,106
0.1181,102
0.1234,104
0.129,104
0.1346,102
0.1403,101
0.1459,102
0.1512,101
0.1569,100
0.1625,103
0.1681,106
0.1735,102
0.1791,102
0.1847,104
0.1904,101
0.1957,102
0.2013,101
0.207,99
0.2123,102
0.2179,103
0.2236,102
0.2292,98
0.2346,101
0.2401,99
0.2457,99
0.2514,104
0.257,108
0.2623,102
0.2679,105
0.2735,102
0.2792,101
0.2848,103
0.2901,102
0.2957,102
0.3014,103
0.307,102
0.3123,100
0.318,103
0.3235,100
0.3292,99
0.3348,100
0.3401,101
0.3458,102
0.3513,101
0.357,98
0.3623,101
0.368,103
0.3736,103
0.3792,102
0.3848,104
0.3901,101
0.3958,99
0.4014,102
0.407,105
0.4126,102
0.4179,102
0.4236,103
0.4292,104
0.4348,99
0.4401,101
0.4458,101
0.4514,100
0.4568,101
0.4624,102
0.468,102
0.4737,101
0.479,101
0.4846,100
0.4903,105
0.4959,104
0.5012,100
0.5069,101
0.5125,101
0.5181,103
0.5234,100
0.5291,100
0.5347,99
0.5401,101
0.5458,103
0.5514,104
0.557,104
0.5623,100
0.568,100
0.5736,99
0.5792,101
0.5846,101
0.5902,102
0.5959,102
0.6015,104
0.6068,102
0.6125,102
0.6181,99
0.6237,100
0.629,99
0.6347,101
0.6403,103
0.6457,100
0.6513,99
0.6569,104
0.6625,100
0.6679,102
0.6735,102
0.6791,101
0.6847,102
0.6901,103
0.6957,103
0.7013,101
0.7069,101
0.7125,101
0.7179,101
0.7235,100
0.7291,101
0.7348,104
0.7401,102
0.7457,104
0.7514,102
0.757,104
0.7623,103
0.768,99
0.7736,104
0.7792,101
0.7846,105
0.7902,102
0.7958,100
0.8015,101
0.8068,96
0.8124,97
0.8181,100
0.8234,100
0.829,101
0.8347,99
0.8403,103
0.8459,105
0.8513,102
0.8569,105
0.8625,101
0.8679,100
0.8735,100
0.8792,99
0.8848,96
0.8902,99
0.8958,104
0.9014,104
0.9068,100
0.9124,105
0.9181,102
0.9237,99
0.929,99
0.9347,99
0.9403,104
0.9459,100
0.9513,101
0.9569,101
0.9625,103
0.9681,102
