Experiment: Mar_23_T2_osmo_expt vial 0, Tue Mar 23 18:19:48 2021
0.0016,101
0.0069,101
0.0125,98
0.0179,99
0.0235,102
0.0292,101
0.0348,99
0.0401,99
0.0458,100
0.0514,100
0.057,97
0.0624,101
0.068,102
0.0736,104
0.0793,103
0.0846,101
0.0902,101
0.0959,105
0.1015,106
0.1068,99
0.1124,105
0.1181,102
0.1234,100
0.129,105
0.1346,101
0.1403,103
0.1459,102
0.1512,102
0.1569,102
0.1625,102
0.1681,103
0.1735,103
0.1791,99
0.1847,103
0.1904,102
0.1957,102
0.2013,102
0.207,103
0.2123,103
0.2179,102
0.2236,103
0.2292,100
0.2346,103
0.2401,98
0.2457,99
0.2514,101
0.257,103
0.2623,102
0.2679,106
0.2735,103
0.2792,101
0.2848,102
0.2901,101
0.2957,100
0.3014,100
0.307,103
0.3123,102
0.318,101
0.3235,103
0.3292,101
0.3348,99
0.3401,102
0.3458,102
0.3513,102
0.357,103
0.3623,102
0.368,100
0.3736,103
0.3792,103
0.3848,101
0.3901,102
0.3958,102
0.4014,103
0.407,104
0.4126,103
0.4179,104
0.4236,101
0.4292,103
0.4348,101
0.4401,100
0.4458,100
0.4514,101
0.4568,103
0.4624,103
0.468,100
0.4737,102
0.479,103
0.4846,101
0.4903,105
0.4959,100
0.5012,100
0.5069,103
0.5125,102
0.5181,101
0.5234,101
0.5291,102
0.5347,98
0.5401,104
0.5458,103
0.5514,103
0.557,102
0.5623,99
0.568,97
0.5736,100
0.5792,101
0.5846,103
0.5902,102
0.5959,105
0.6015,101
0.6068,102
0.6125,101
0.6181,99
0.6237,104
0.629,100
0.6347,101
0.6403,100
0.6457,101
0.6513,100
0.6569,99
0.6625,102
0.6679,101
0.6735,102
0.6791,100
0.6847,100
0.6901,102
0.6957,101
0.7013,99
0.7069,101
0.7125,98
0.7179,101
0.7235,102
0.7291,103
0.7348,102
0.7401,104
0.7457,101
0.7514,104
0.757,102
0.7623,101
0.768,102
0.7736,103
0.7792,104
0.7846,101
0.7902,103
0.7958,101
0.8015,100
0.8068,98
0.8124,101
0.8181,101
0.8234,97
0.829,103
0.8347,100
0.8403,100
0.8459,102
0.8513,102
0.8569,103
0.8625,103
0.8679,99
0.8735,103
0.8792,102
0.8848,101
0.8902,100
0.8958,101
0.9014,103
0.9068,105
0.9124,103
0.9181,100
0.9237,100
0.929,99
0.9347,100
0.9403,102
0.9459,101
0.9513,100
0.9569,102
0.9625,103
0.9681,106
0.9735,98
0.9791,102
0.9847,100
0.9903,101
0.9957,102
1.0013,105
1.007,100
1.0126,101
1.0179,100
1.0235,100
1.0292,98
1.0348,101
1.0401,100
1.0458,101
1.0514,102
1.057,103
1.0626,103
1.068,98
1.0736,102
1.0792,99
1.0848,103
1.0902,105
1.0958,104
1.1014,103
1.1068,101
1.1124,102
1.1181,102
1.1237,102
1.129,97
1.1347,102
1.1403,99
1.1459,98
1.1513,98
1.157,99
1.1623,95
1.1679,100
1.1736,99
1.1792,104
1.1845,100
1.1901,102
1.1958,102
1.2014,101
1.207,103
1.2124,100
1.218,101
1.2237,99
1.2293,97
1.2346,98
1.2402,98
1.2459,97
1.2515,102
1.2568,102
1.2625,103
1.2681,101
1.2737,103
1.279,102
1.2847,104
1.2903,103
1.2957,104
1.3013,102
1.3069,102
1.3125,105
1.3179,103
1.3235,103
1.3292,100
1.3348,100
1.3401,103
1.3458,104
1.3514,101
1.357,102
1.3624,103
1.368,104
1.3736,99
1.379,101
1.3846,102
1.3903,100
1.3959,101
1.4012,107
1.4069,105
1.4125,103
1.4181,106
1.4235,100
1.4291,97
1.4348,102
1.4401,101
1.4458,100
1.4514,100
1.457,99
1.4624,102
1.468,105
1.4736,100
1.4792,103
1.4846,103
1.4903,107
1.4959,100
1.5012,105
1.5069,101
1.5125,99
1.5181,101
1.5235,102
1.5291,102
1.5348,102
1.5401,101
1.5458,97
1.5514,99
1.5568,98
1.5624,97
1.568,99
1.5736,99
1.5793,98
1.5846,102
1.5902,100
1.5959,100
1.6015,100
1.6068,100
1.6124,99
1.6181,105
1.6237,101
1.6291,100
1.6347,104
1.6403,100
1.6457,99
1.6513,97
1.6569,99
1.6626,104
1.6679,102
1.6736,102
1.6792,100
1.6848,105
1.6902,102
1.6958,102
1.7015,105
1.7068,104
1.7124,101
1.7181,97
1.7237,101
1.729,99
1.7346,88
1.7403,101
1.7459,102
1.7513,100
1.7569,101
1.7624,100
1.768,100
1.7736,100
1.7793,101
1.7846,102
1.7902,98
1.7958,102
1.8014,98
1.8071,101
1.8124,97
1.818,100
1.8236,103
1.8293,98
1.8346,95
1.8402,99
1.8458,95
1.8514,100
1.8571,103
1.8624,102
1.868,96
1.8736,101
1.8792,103
1.8846,103
1.8902,98
1.8958,99
1.9014,98
1.9071,103
1.9124,101
1.918,100
1.9237,101
1.9292,102
1.9349,101
1.9402,102
1.9458,97
1.9515,98
1.9568,101
1.9624,101
1.9681,105
1.9737,103
1.979,100
1.9847,100
1.9903,100
1.9959,101
2.0069,104
2.0126,102
2.018,100
2.0236,99
2.0292,100
2.0348,101
2.0402,102
2.0458,100
2.0515,102
2.0568,102
2.0624,102
2.0681,98
2.0737,101
2.0791,99
2.0847,105
2.0904,99
2.096,102
2.1013,101
2.107,103
2.1126,100
2.1179,100
2.1236,102
2.1292,100
2.1348,101
2.1401,99
2.1458,95
2.1514,100
2.157,101
2.1624,96
2.168,99
2.1736,98
2.1793,99
2.1846,99
2.1902,99
2.1959,97
2.2015,99
2.2069,99
2.2125,101
2.2181,103
2.2235,100
2.2291,98
2.2347,101
2.2404,103
2.2457,102
2.2514,102
2.257,101
2.2627,101
2.268,102
2.2737,103
2.2793,101
2.2847,102
2.2903,101
2.2959,102
2.3015,99
2.3069,103
2.3125,101
2.3182,100
2.3235,101
2.3291,100
2.3348,102
2.3404,103
2.3457,102
2.3514,103
2.357,104
2.3626,101
2.368,99
2.3736,103
2.3792,101
2.3849,101
2.3902,104
2.3958,96
2.4015,96
2.4068,102
2.4124,102
2.4181,99
2.4237,99
2.4293,102
2.4347,101
2.4403,101
2.446,100
2.4513,104
2.457,99
2.4626,100
2.4682,98
2.4736,98
2.4792,101
2.4848,99
2.4902,100
2.4958,100
2.5014,100
2.5071,101
2.5124,97
2.5181,98
2.5237,103
2.5293,100
2.5347,99
2.5403,100
2.5459,100
2.5513,101
2.5569,102
2.5626,104
2.5682,98
2.5736,101
2.5792,103
2.5848,105
2.5905,102
2.5958,100
2.6014,104
2.6071,101
2.6124,100
2.618,102
2.6236,102
2.6293,99
2.6346,101
2.6403,100
2.6459,103
2.6515,102
2.6569,102
2.6625,103
2.6681,105
2.6737,101
2.6793,100
2.6847,101
2.6903,98
2.6959,99
2.7016,99
2.7069,98
2.7126,96
2.7182,98
2.7235,98
2.7292,99
2.7348,100
2.7404,99
2.7458,101
2.7514,101
2.757,101
2.7626,100
2.768,104
2.7736,103
2.7792,102
2.7849,104
2.7902,101
2.7959,105
2.8015,103
2.8071,100
2.8125,102
2.8181,100
2.8237,102
2.8291,100
2.8347,100
2.8404,99
2.846,100
2.8513,100
2.857,101
2.8626,101
2.8682,96
2.8736,103
2.8792,99
2.8848,102
2.8902,99
2.8958,99
2.9015,103
2.9071,100
2.9124,101
2.9181,101
2.9237,99
2.9293,102
2.9346,101
2.9403,104
2.9459,101
2.9515,99
2.9571,104
2.9625,99
2.9681,98
2.9737,98
2.9793,105
2.9847,102
