Experiment: Mar_23_T2_osmo_expt vial 8, Tue Mar 23 18:19:48 2021
0.0016,103
0.0069,101
0.0125,99
0.0179,100
0.0235,103
0.0292,102
0.0348,102
0.0401,100
0.0458,99
0.0514,96
0.057,99
0.0624,102
0.068,100
0.0736,105
0.0793,105
0.0846,103
0.0902,104
0.0959,103
0.1015,101
0.1068,102
0.1124,104
0.1181,104
0.1234,100
0.129,102
0.1346,103
0.1403,104
0.1459,102
0.1512,103
0.1569,100
0.1625,100
0.1681,100
0.1735,103
0.1791,105
0.1847,105
0.1904,104
0.1957,102
0.2013,103
0.207,99
0.2123,102
0.2179,103
0.2236,101
0.2292,102
0.2346,103
0.2401,100
0.2457,100
0.2514,103
0.257,101
0.2623,102
0.2679,105
0.2735,97
0.2792,100
0.2848,101
0.2901,100
0.2957,103
0.3014,104
0.307,102
0.3123,102
0.318,101
0.3235,101
0.3292,100
0.3348,101
0.3401,101
0.3458,100
0.3513,100
0.357,103
0.3623,99
0.368,102
0.3736,100
0.3792,98
0.3848,100
0.3901,103
0.3958,102
0.4014,106
0.407,104
0.4126,103
0.4179,102
0.4236,104
0.4292,103
0.4348,99
0.4401,99
0.4458,102
0.4514,99
0.4568,102
0.4624,101
0.468,104
0.4737,101
0.479,103
0.4846,104
0.4903,106
0.4959,101
0.5012,104
0.5069,102
0.5125,103
0.5181,99
0.5234,101
0.5291,100
0.5347,102
0.5401,100
0.5458,100
0.5514,102
0.557,102
0.5623,100
0.568,101
0.5736,101
0.5792,99
0.5846,103
0.5902,102
0.5959,103
0.6015,100
0.6068,100
0.6125,102
0.6181,102
0.6237,100
0.629,101
0.6347,100
0.6403,103
0.6457,101
0.6513,101
0.6569,101
0.6625,102
0.6679,102
0.6735,101
0.6791,101
0.6847,101
0.6901,104
0.6957,100
0.7013,100
0.7069,99
0.7125,99
0.7179,97
0.7235,102
0.7291,102
0.7348,102
0.7401,99
0.7457,100
0.7514,104
0.757,105
0.7623,100
0.768,106
0.7736,103
0.7792,105
0.7846,102
0.7902,102
0.7958,101
0.8015,98
0.8068,101
0.8124,97
0.8181,101
0.8234,97
0.829,99
0.8347,100
0.8403,101
0.8459,101
0.8513,103
0.8569,101
0.8625,102
0.8679,98
0.8735,102
0.8792,100
0.8848,99
0.8902,97
0.8958,104
0.9014,104
0.9068,100
0.9124,103
0.9181,98
0.9237,99
0.929,100
0.9347,100
0.9403,101
0.9459,104
0.9513,103
0.9569,106
0.9625,103
0.9681,104
0.9735,103
0.9791,101
0.9847,102
0.9903,100
0.9957,100
1.0013,102
1.007,101
1.0126,103
1.0179,100
1.0235,101
1.0292,99
1.0348,99
1.0401,102
1.0458,101
1.0514,101
1.057,104
1.0626,102
1.068,100
1.0736,100
1.0792,98
1.0848,103
1.0902,104
1.0958,102
1.1014,105
1.1068,103
1.1124,102
1.1181,101
1.1237,102
1.129,99
1.1347,99
1.1403,99
1.1459,100
1.1513,101
1.157,100
1.1623,104
1.1679,102
1.1736,100
1.1792,103
1.1845,100
1.1901,100
1.1958,102
1.2014,102
1.207,103
1.2124,100
1.218,100
1.2237,99
1.2293,101
1.2346,95
1.2402,99
1.2459,100
1.2515,100
1.2568,106
1.2625,102
1.2681,103
1.2737,105
1.279,104
1.2847,106
1.2903,104
1.2957,100
1.3013,103
1.3069,103
1.3125,103
1.3179,106
1.3235,102
1.3292,101
1.3348,101
1.3401,98
1.3458,102
1.3514,99
1.357,100
1.3624,99
1.368,101
1.3736,99
1.379,103
1.3846,101
1.3903,101
1.3959,102
1.4012,104
1.4069,101
1.4125,104
1.4181,102
1.4235,100
1.4291,102
1.4348,102
1.4401,103
1.4458,99
1.4514,102
1.457,101
1.4624,101
1.468,101
1.4736,102
1.4792,100
1.4846,105
1.4903,103
1.4959,106
1.5012,104
1.5069,101
1.5125,98
1.5181,103
1.5235,99
1.5291,104
1.5348,103
1.5401,96
1.5458,98
1.5514,95
1.5568,96
1.5624,98
1.568,96
1.5736,96
1.5793,98
1.5846,103
1.5902,102
1.5959,99
1.6015,102
1.6068,100
1.6124,101
1.6181,103
1.6237,103
1.6291,102
1.6347,101
1.6403,101
1.6457,102
1.6513,99
1.6569,98
1.6626,101
1.6679,99
1.6736,101
1.6792,103
1.6848,102
1.6902,99
1.6958,99
1.7015,101
1.7068,101
1.7124,101
1.7181,102
1.7237,98
1.729,102
1.7346,97
1.7403,101
1.7459,103
1.7513,100
1.7569,102
1.7624,100
1.768,98
1.7736,100
1.7793,99
1.7846,101
1.7902,101
1.7958,100
1.8014,100
1.8071,100
1.8124,97
1.818,98
1.8236,101
1.8293,98
1.8346,95
1.8402,96
1.8458,96
1.8514,105
1.8571,105
1.8624,103
1.868,100
1.8736,101
1.8792,102
1.8846,102
1.8902,97
1.8958,104
1.9014,99
1.9071,101
1.9124,103
1.918,100
1.9237,103
1.9292,101
1.9349,99
1.9402,101
1.9458,100
1.9515,100
1.9568,98
1.9624,101
1.9681,100
1.9737,98
1.979,99
1.9847,102
1.9903,98
1.9959,103
2.0069,103
2.0126,99
2.018,100
2.0236,98
2.0292,104
2.0348,100
2.0402,99
2.0458,99
2.0515,103
2.0568,103
2.0624,102
2.0681,100
2.0737,101
2.0791,99
2.0847,102
2.0904,98
