Experiment: Feb_22_tst2_chemo_expt vial 1, Mon Feb 22 14:12:56 2021
0.0055,1655
0.0115,1648
0.0168,1643
0.0225,1640
0.0278,1633
0.0335,1626
0.0389,1629
0.0446,1632
0.0502,1632
0.0556,1627
0.0613,1631
0.0669,1630
0.0723,1626
0.0779,1631
0.0836,1631
0.0889,1629
0.0946,1627
0.1002,1630
0.1056,1630
0.1112,1626
0.1169,1634
0.1225,1633
0.1279,1628
0.1335,1628
0.1389,1632
0.1446,1628
0.1502,1628
0.1556,1633
0.1612,1631
0.1669,1626
0.1744,1629
