Experiment: Feb_22_tst2_chemo_expt vial 15, Mon Feb 22 14:12:56 2021
0.0055,1704
0.0115,1699
0.0168,1693
0.0225,1690
0.0278,1685
0.0335,1682
0.0389,1676
0.0446,1672
0.0502,1665
0.0556,1660
0.0613,1658
0.0669,1655
0.0723,1650
0.0779,1645
0.0836,1642
0.0889,1637
0.0946,1632
0.1002,1629
0.1056,1634
0.1112,1633
0.1169,1635
0.1225,1632
0.1279,1633
0.1335,1632
0.1389,1631
0.1446,1630
0.1502,1632
0.1556,1630
0.1612,1630
0.1669,1632
0.1744,1630
