Experiment: Feb_22_tst2_chemo_expt vial 10, Mon Feb 22 14:12:56 2021
0.0055,1619
0.0115,1617
0.0168,1619
0.0225,1616
0.0278,1621
0.0335,1616
0.0389,1621
0.0446,1616
0.0502,1620
0.0556,1616
0.0613,1619
0.0669,1619
0.0723,1619
0.0779,1617
0.0836,1617
0.0889,1617
0.0946,1616
0.1002,1621
0.1056,1615
0.1112,1621
0.1169,1622
0.1225,1620
0.1279,1617
0.1335,1622
0.1389,1615
0.1446,1622
0.1502,1615
0.1556,1621
0.1612,1616
0.1669,1616
0.1744,1618
