Experiment: Feb_22_tst2_chemo_expt vial 14, Mon Feb 22 14:12:56 2021
0.0055,1664
0.0115,1659
0.0168,1655
0.0225,1649
0.0278,1645
0.0335,1641
0.0389,1635
0.0446,1630
0.0502,1626
0.0556,1624
0.0613,1631
0.0669,1626
0.0723,1625
0.0779,1626
0.0836,1626
0.0889,1624
0.0946,1625
0.1002,1626
0.1056,1624
0.1112,1628
0.1169,1630
0.1225,1624
0.1279,1627
0.1335,1626
0.1389,1625
0.1446,1630
0.1502,1625
0.1556,1623
0.1612,1627
0.1669,1624
0.1744,1628
