Experiment: Feb_22_tst2_chemo_expt vial 6, Mon Feb 22 14:12:56 2021
0.0055,1635
0.0115,1626
0.0168,1621
0.0225,1615
0.0278,1611
0.0335,1606
0.0389,1605
0.0446,1611
0.0502,1609
0.0556,1604
0.0613,1605
0.0669,1609
0.0723,1607
0.0779,1605
0.0836,1606
0.0889,1611
0.0946,1608
0.1002,1604
0.1056,1610
0.1112,1608
0.1169,1609
0.1225,1603
0.1279,1608
0.1335,1608
0.1389,1606
0.1446,1604
0.1502,1607
0.1556,1610
0.1612,1603
0.1669,1601
0.1744,1610
