Experiment: Feb_22_tst2_chemo_expt vial 11, Mon Feb 22 14:12:56 2021
0.0055,1662
0.0115,1653
0.0168,1649
0.0225,1644
0.0278,1640
0.0335,1636
0.0389,1630
0.0446,1627
0.0502,1622
0.0556,1626
0.0613,1630
0.0669,1625
0.0723,1622
0.0779,1626
0.0836,1625
0.0889,1620
0.0946,1626
0.1002,1626
0.1056,1622
0.1112,1625
0.1169,1630
0.1225,1623
0.1279,1626
0.1335,1625
0.1389,1623
0.1446,1626
0.1502,1624
0.1556,1622
0.1612,1627
0.1669,1622
0.1744,1623
