Experiment: Feb_22_tst2_chemo_expt vial 2, Mon Feb 22 14:12:56 2021
0.0055,1642
0.0115,1633
0.0168,1629
0.0225,1627
0.0278,1620
0.0335,1617
0.0389,1613
0.0446,1608
0.0502,1607
0.0556,1610
0.0613,1611
0.0669,1607
0.0723,1609
0.0779,1611
0.0836,1607
0.0889,1608
0.0946,1609
0.1002,1607
0.1056,1607
0.1112,1610
0.1169,1612
0.1225,1609
0.1279,1609
0.1335,1606
0.1389,1609
0.1446,1613
0.1502,1603
0.1556,1608
0.1612,1612
0.1669,1607
0.1744,1610
