Experiment: Mar_25_Phage_osmo_expt vial 6, Thu Mar 25 17:24:46 2021
0,0
15.631,0.37102471458872827
16.8643,0.6318248463048618
18.1697,0.6225699777220522
19.4088,0.6222606665871074
20.6642,0.6311926236737486
21.9367,0.6055145941705287
23.2645,0.5873211728870671
24.57,0.6087271806107345
25.8534,0.5963341820509303
56.9432,0.012530611834184753
59.5153,0.23438228591300742
61.6322,0.33222930603799367
63.6153,0.36251326465145606
65.5989,0.36065095410803716
67.5324,0.36541199869049723
69.3379,0.3868642157510487
