Experiment: T3_Aug_19_pumped_od_cal_expt vial 11, Thu Aug 19 18:27:12 2021
0,0
0.053,1.55
0.1031,1.64
0.1587,1.73
0.2141,1.84
0.2642,1.96
0.3198,2.09
0.3754,2.25
0.4309,2.43
0.4864,2.64
0.542,2.89
0.5976,3.19
0.653,3.57
0.7031,4.05
0.7586,4.67
0.8087,5.52
0.8643,6.76
0.9198,8.72
0.9753,12.29
1.0253,21.0
