Experiment: T3_Aug_19_pumped_od_cal_expt vial 10, Thu Aug 19 18:27:12 2021
0,0
0.053,1.73
0.1031,1.83
0.1587,1.93
0.2141,2.05
0.2642,2.18
0.3198,2.33
0.3754,2.5
0.4309,2.7
0.4864,2.94
0.542,3.22
0.5976,3.56
0.653,3.98
0.7031,4.51
0.7586,5.21
0.8087,6.16
0.8643,7.53
0.9198,9.71
0.9753,13.69
1.0253,23.4
